시도,행정구역,산업대,2019 년,2020 년
인천광역시,연수구,G.도소매업,15938,14288
인천광역시,연수구,H.운수창고,3163,2970
인천광역시,연수구,I.숙박음식,13196,10751
인천광역시,연수구,J.정보통신,1728,1712
인천광역시,연수구,K.금융보험,1411,1403
인천광역시,연수구,L.부동산업,3754,3426
인천광역시,연수구,M.전문기술,7436,7965
인천광역시,연수구,N.사업시설,5257,5146
인천광역시,연수구,P.교육,7954,8521
인천광역시,연수구,Q.보건복지,9764,10288
인천광역시,연수구,R.예술스포츠,2201,1650
인천광역시,연수구,S.협회단체,2855,2289
인천광역시,남동구,전체,200729,183271
인천광역시,남동구,A.농림어업,5,23
인천광역시,남동구,B.광업,0,1
인천광역시,남동구,C.제조업,77873,73176
인천광역시,남동구,D.전기가스,57,61
인천광역시,남동구,E.수도하수,1374,1233
인천광역시,남동구,F.건설업,14434,12682
인천광역시,남동구,G.도소매업,20945,17569
인천광역시,남동구,H.운수창고,3584,2943
인천광역시,남동구,I.숙박음식,16895,11617
인천광역시,남동구,J.정보통신,1163,1018
인천광역시,남동구,K.금융보험,6766,6136
인천광역시,남동구,L.부동산업,4148,4021
인천광역시,남동구,M.전문기술,6222,6362
인천광역시,남동구,N.사업시설,9488,10567
인천광역시,남동구,P.교육,6657,5762
인천광역시,남동구,Q.보건복지,23449,24706
인천광역시,남동구,R.예술스포츠,2366,1332
인천광역시,남동구,S.협회단체,5303,4062
인천광역시,부평구,전체,126521,118268
인천광역시,부평구,A.농림어업,0,0
인천광역시,부평구,B.광업,0,0
인천광역시,부평구,C.제조업,30262,29181
인천광역시,부평구,D.전기가스,528,532
인천광역시,부평구,E.수도하수,258,254
인천광역시,부평구,F.건설업,8121,7952
인천광역시,부평구,G.도소매업,18018,14235
인천광역시,부평구,H.운수창고,3844,3421
인천광역시,부평구,I.숙박음식,13061,9610
인천광역시,부평구,J.정보통신,1430,1445
인천광역시,부평구,K.금융보험,7291,6496
인천광역시,부평구,L.부동산업,2972,2524
인천광역시,부평구,M.전문기술,3153,5712
인천광역시,부평구,N.사업시설,6289,4800
인천광역시,부평구,P.교육,6038,5238
인천광역시,부평구,Q.보건복지,18083,21664
인천광역시,부평구,R.예술스포츠,2234,1353
인천광역시,부평구,S.협회단체,4939,3851
인천광역시,계양구,전체,66508,59497
인천광역시,계양구,A.농림어업,4,2
인천광역시,계양구,B.광업,21,30
인천광역시,계양구,C.제조업,10148,10244
인천광역시,계양구,D.전기가스,0,0
인천광역시,계양구,E.수도하수,327,311
인천광역시,계양구,F.건설업,5009,3942
인천광역시,계양구,G.도소매업,10397,8801
인천광역시,계양구,H.운수창고,2851,2701
인천광역시,계양구,I.숙박음식,7269,5030
인천광역시,계양구,J.정보통신,395,316
인천광역시,계양구,K.금융보험,1538,1353
인천광역시,계양구,L.부동산업,1705,1538
인천광역시,계양구,M.전문기술,1610,1491
인천광역시,계양구,N.사업시설,6181,5655
인천광역시,계양구,P.교육,3149,2604
인천광역시,계양구,Q.보건복지,11873,12210
인천광역시,계양구,R.예술스포츠,1342,834
인천광역시,계양구,S.협회단체,2689,2435
인천광역시,서구,전체,550644,495833
인천광역시,서구,A.농림어업,1441,1608
인천광역시,서구,B.광업,192,144
인천광역시,서구,C.제조업,98167,93063
인천광역시,서구,D.전기가스,2593,2612
인천광역시,서구,E.수도하수,3886,4109
인천광역시,서구,F.건설업,44167,40248
인천광역시,서구,G.도소매업,82613,67807
인천광역시,서구,H.운수창고,22589,19745
인천광역시,서구,I.숙박음식,52590,36962
인천광역시,서구,J.정보통신,8706,8661
인천광역시,서구,K.금융보험,29701,26547
인천광역시,서구,L.부동산업,17787,15977
인천광역시,서구,M.전문기술,22791,23555
인천광역시,서구,N.사업시설,37020,33504
인천광역시,서구,P.교육,25496,22141
인천광역시,서구,Q.보건복지,71124,75857
인천광역시,서구,R.예술스포츠,8736,5972
인천광역시,서구,S.협회단체,21045,17321
인천광역시,미추홀구,전체,96646,83614
인천광역시,미추홀구,A.농림어업,6,1
인천광역시,미추홀구,B.광업,0,0
인천광역시,미추홀구,C.제조업,13615,13003
인천광역시,미추홀구,D.전기가스,254,231
인천광역시,미추홀구,E.수도하수,301,312
인천광역시,미추홀구,F.건설업,6322,5220
인천광역시,미추홀구,G.도소매업,13296,10106
인천광역시,미추홀구,H.운수창고,5697,4999
인천광역시,미추홀구,I.숙박음식,10513,7056
인천광역시,미추홀구,J.정보통신,851,777
인천광역시,미추홀구,K.금융보험,4853,4048
인천광역시,미추홀구,L.부동산업,1907,1733
인천광역시,미추홀구,M.전문기술,4833,5178
인천광역시,미추홀구,N.사업시설,6765,5148
인천광역시,미추홀구,P.교육,6321,5882
인천광역시,미추홀구,Q.보건복지,14912,15385
인천광역시,미추홀구,R.예술스포츠,1756,1062
인천광역시,미추홀구,S.협회단체,4444,3473
인천광역시,강화군,전체,13744,12861
인천광역시,강화군,A.농림어업,107,186
인천광역시,강화군,B.광업,60,52
인천광역시,강화군,C.제조업,2656,2728
인천광역시,강화군,D.전기가스,41,46
인천광역시,강화군,E.수도하수,45,40
인천광역시,강화군,F.건설업,1046,853
인천광역시,강화군,G.도소매업,1384,1356
인천광역시,강화군,H.운수창고,437,357
인천광역시,강화군,I.숙박음식,2287,1877
인천광역시,강화군,J.정보통신,104,85
인천광역시,강화군,K.금융보험,478,509
인천광역시,강화군,L.부동산업,129,92
인천광역시,강화군,M.전문기술,226,215
인천광역시,강화군,N.사업시설,160,154
인천광역시,강화군,P.교육,534,501
인천광역시,강화군,Q.보건복지,2932,2842
인천광역시,강화군,R.예술스포츠,432,364
인천광역시,강화군,S.협회단체,686,604
인천광역시,옹진군,전체,4443,4041
인천광역시,옹진군,A.농림어업,50,36
인천광역시,옹진군,B.광업,4,6
인천광역시,옹진군,C.제조업,394,335
인천광역시,옹진군,D.전기가스,905,987
인천광역시,옹진군,E.수도하수,7,8
인천광역시,옹진군,F.건설업,991,969
인천광역시,옹진군,G.도소매업,308,262
인천광역시,옹진군,H.운수창고,188,125
인천광역시,옹진군,I.숙박음식,842,575
인천광역시,옹진군,J.정보통신,21,18
인천광역시,옹진군,K.금융보험,106,109
인천광역시,옹진군,L.부동산업,19,28
인천광역시,옹진군,M.전문기술,9,8
인천광역시,옹진군,N.사업시설,106,85
인천광역시,옹진군,P.교육,22,13
인천광역시,옹진군,Q.보건복지,326,323
인천광역시,옹진군,R.예술스포츠,47,55
인천광역시,옹진군,S.협회단체,98,99
광주광역시,전체,전체,519408,461698
광주광역시,전체,A.농림어업,333,371
광주광역시,전체,B.광업,48,36
광주광역시,전체,C.제조업,81187,78336
광주광역시,전체,D.전기가스,1507,1296
광주광역시,전체,E.수도하수,1792,1785
광주광역시,전체,F.건설업,58426,53711
광주광역시,전체,G.도소매업,72576,56974
광주광역시,전체,H.운수창고,20212,17162
광주광역시,전체,I.숙박음식,51661,34917
광주광역시,전체,J.정보통신,8007,7714
광주광역시,전체,K.금융보험,22997,20798
광주광역시,전체,L.부동산업,16719,15156
광주광역시,전체,M.전문기술,19591,19516
광주광역시,전체,N.사업시설,30957,27219
광주광역시,전체,P.교육,31186,27927
광주광역시,전체,Q.보건복지,72534,76902
광주광역시,전체,R.예술스포츠,9888,6668
광주광역시,전체,S.협회단체,19787,15210
광주광역시,동구,전체,366518,330725
광주광역시,동구,A.농림어업,53,60
광주광역시,동구,B.광업,7,14
광주광역시,동구,C.제조업,65082,60631
광주광역시,동구,D.전기가스,1801,2110
광주광역시,동구,E.수도하수,1000,963
광주광역시,동구,F.건설업,26582,23968
광주광역시,동구,G.도소매업,52447,40059
광주광역시,동구,H.운수창고,26291,23767
광주광역시,동구,I.숙박음식,33651,23891
광주광역시,동구,J.정보통신,6302,6615
광주광역시,동구,K.금융보험,16512,15692
광주광역시,동구,L.부동산업,7751,7131
광주광역시,동구,M.전문기술,16271,16453
광주광역시,동구,N.사업시설,28427,24431
광주광역시,동구,P.교육,18576,17247
광주광역시,동구,Q.보건복지,47391,53405
광주광역시,동구,R.예술스포츠,4843,3361
광주광역시,동구,S.협회단체,13531,10927
광주광역시,서구,전체,550644,495833
광주광역시,서구,A.농림어업,1441,1608
광주광역시,서구,B.광업,192,144
광주광역시,서구,C.제조업,98167,93063
광주광역시,서구,D.전기가스,2593,2612
광주광역시,서구,E.수도하수,3886,4109
광주광역시,서구,F.건설업,44167,40248
광주광역시,서구,G.도소매업,82613,67807
광주광역시,서구,H.운수창고,22589,19745
광주광역시,서구,I.숙박음식,52590,36962
광주광역시,서구,J.정보통신,8706,8661
광주광역시,서구,K.금융보험,29701,26547
광주광역시,서구,L.부동산업,17787,15977
광주광역시,서구,M.전문기술,22791,23555
광주광역시,서구,N.사업시설,37020,33504
광주광역시,서구,P.교육,25496,22141
광주광역시,서구,Q.보건복지,71124,75857
광주광역시,서구,R.예술스포츠,8736,5972
광주광역시,서구,S.협회단체,21045,17321
광주광역시,남구,전체,317750,277255
광주광역시,남구,A.농림어업,55,80
광주광역시,남구,B.광업,53,7
광주광역시,남구,C.제조업,36752,34968
광주광역시,남구,D.전기가스,1228,1286
광주광역시,남구,E.수도하수,1461,1359
광주광역시,남구,F.건설업,35150,31581
광주광역시,남구,G.도소매업,38629,28728
광주광역시,남구,H.운수창고,18473,15585
광주광역시,남구,I.숙박음식,32955,22585
광주광역시,남구,J.정보통신,4380,4086
광주광역시,남구,K.금융보험,16363,15589
광주광역시,남구,L.부동산업,8242,6552
광주광역시,남구,M.전문기술,12756,12283
광주광역시,남구,N.사업시설,23070,19477
광주광역시,남구,P.교육,22458,20496
광주광역시,남구,Q.보건복지,48355,49547
광주광역시,남구,R.예술스포츠,5234,3541
광주광역시,남구,S.협회단체,12136,9505
광주광역시,북구,전체,397437,354988
광주광역시,북구,A.농림어업,205,206
광주광역시,북구,B.광업,14,12
광주광역시,북구,C.제조업,105397,98602
광주광역시,북구,D.전기가스,1115,1105
광주광역시,북구,E.수도하수,1209,1216
광주광역시,북구,F.건설업,35702,30982
광주광역시,북구,G.도소매업,60395,48843
광주광역시,북구,H.운수창고,14446,11850
광주광역시,북구,I.숙박음식,36833,25888
광주광역시,북구,J.정보통신,4309,4390
광주광역시,북구,K.금융보험,9441,8610
광주광역시,북구,L.부동산업,8942,8152
광주광역시,북구,M.전문기술,10925,10729
광주광역시,북구,N.사업시설,18098,16842
광주광역시,북구,P.교육,21985,19163
광주광역시,북구,Q.보건복지,49153,54127
광주광역시,북구,R.예술스포츠,6713,4091
광주광역시,북구,S.협회단체,12555,10180
광주광역시,광산구,전체,142557,126667
광주광역시,광산구,A.농림어업,238,254
광주광역시,광산구,B.광업,0,0
광주광역시,광산구,C.제조업,49410,47515
광주광역시,광산구,D.전기가스,580,474
광주광역시,광산구,E.수도하수,646,576
광주광역시,광산구,F.건설업,8029,6892
광주광역시,광산구,G.도소매업,17950,14543
광주광역시,광산구,H.운수창고,7688,6396
광주광역시,광산구,I.숙박음식,13770,9404
광주광역시,광산구,J.정보통신,1589,1494
광주광역시,광산구,K.금융보험,1999,1810
광주광역시,광산구,L.부동산업,2756,2702
광주광역시,광산구,M.전문기술,2461,2273
광주광역시,광산구,N.사업시설,4639,4247
광주광역시,광산구,P.교육,7334,6408
광주광역시,광산구,Q.보건복지,16571,16503
광주광역시,광산구,R.예술스포츠,2224,1513
광주광역시,광산구,S.협회단체,4673,3663
대전광역시,전체,전체,508524,482415
대전광역시,전체,A.농림어업,388,324
대전광역시,전체,B.광업,25,14
대전광역시,전체,C.제조업,59121,58167
대전광역시,전체,D.전기가스,1816,1696
대전광역시,전체,E.수도하수,2892,3377
대전광역시,전체,F.건설업,43718,43423
대전광역시,전체,G.도소매업,71032,64050
대전광역시,전체,H.운수창고,18296,16959
대전광역시,전체,I.숙박음식,51641,37625
대전광역시,전체,J.정보통신,13603,14252
대전광역시,전체,K.금융보험,22074,19667
대전광역시,전체,L.부동산업,12423,11641
대전광역시,전체,M.전문기술,47561,50424
대전광역시,전체,N.사업시설,39241,38897
대전광역시,전체,P.교육,31757,29398
대전광역시,전체,Q.보건복지,65363,70160
대전광역시,전체,R.예술스포츠,8298,6241
대전광역시,전체,S.협회단체,19275,16100
대전광역시,동구,전체,366518,330725
대전광역시,동구,A.농림어업,53,60
대전광역시,동구,B.광업,7,14
대전광역시,동구,C.제조업,65082,60631
대전광역시,동구,D.전기가스,1801,2110
대전광역시,동구,E.수도하수,1000,963
대전광역시,동구,F.건설업,26582,23968
대전광역시,동구,G.도소매업,52447,40059
대전광역시,동구,H.운수창고,26291,23767
대전광역시,동구,I.숙박음식,33651,23891
대전광역시,동구,J.정보통신,6302,6615
대전광역시,동구,K.금융보험,16512,15692
대전광역시,동구,L.부동산업,7751,7131
대전광역시,동구,M.전문기술,16271,16453
대전광역시,동구,N.사업시설,28427,24431
대전광역시,동구,P.교육,18576,17247
대전광역시,동구,Q.보건복지,47391,53405
대전광역시,동구,R.예술스포츠,4843,3361
대전광역시,동구,S.협회단체,13531,10927
대전광역시,중구,전체,673003,595193
대전광역시,중구,A.농림어업,1696,1628
대전광역시,중구,B.광업,347,363
대전광역시,중구,C.제조업,41193,33879
대전광역시,중구,D.전기가스,1594,1431
대전광역시,중구,E.수도하수,1724,1320
대전광역시,중구,F.건설업,25602,23649
대전광역시,중구,G.도소매업,125135,92628
대전광역시,중구,H.운수창고,64190,61872
대전광역시,중구,I.숙박음식,71154,49656
대전광역시,중구,J.정보통신,30332,29997
대전광역시,중구,K.금융보험,73930,70794
대전광역시,중구,L.부동산업,15363,15055
대전광역시,중구,M.전문기술,47605,48329
대전광역시,중구,N.사업시설,71428,65922
대전광역시,중구,P.교육,20497,18966
대전광역시,중구,Q.보건복지,53135,57400
대전광역시,중구,R.예술스포츠,9537,7286
대전광역시,중구,S.협회단체,18541,15018
대전광역시,서구,전체,550644,495833
대전광역시,서구,A.농림어업,1441,1608
대전광역시,서구,B.광업,192,144
대전광역시,서구,C.제조업,98167,93063
대전광역시,서구,D.전기가스,2593,2612
대전광역시,서구,E.수도하수,3886,4109
대전광역시,서구,F.건설업,44167,40248
대전광역시,서구,G.도소매업,82613,67807
대전광역시,서구,H.운수창고,22589,19745
대전광역시,서구,I.숙박음식,52590,36962
대전광역시,서구,J.정보통신,8706,8661
대전광역시,서구,K.금융보험,29701,26547
대전광역시,서구,L.부동산업,17787,15977
대전광역시,서구,M.전문기술,22791,23555
대전광역시,서구,N.사업시설,37020,33504
대전광역시,서구,P.교육,25496,22141
대전광역시,서구,Q.보건복지,71124,75857
대전광역시,서구,R.예술스포츠,8736,5972
대전광역시,서구,S.협회단체,21045,17321
대전광역시,유성구,전체,145405,150362
대전광역시,유성구,A.농림어업,40,96
대전광역시,유성구,B.광업,2,2
대전광역시,유성구,C.제조업,21263,21619
대전광역시,유성구,D.전기가스,287,311
대전광역시,유성구,E.수도하수,242,727
대전광역시,유성구,F.건설업,12474,13010
대전광역시,유성구,G.도소매업,15727,19533
대전광역시,유성구,H.운수창고,2429,1991
대전광역시,유성구,I.숙박음식,15300,11950
대전광역시,유성구,J.정보통신,6758,7406
대전광역시,유성구,K.금융보험,1527,1473
대전광역시,유성구,L.부동산업,2867,2757
대전광역시,유성구,M.전문기술,34179,36389
대전광역시,유성구,N.사업시설,5372,6297
대전광역시,유성구,P.교육,8312,8324
대전광역시,유성구,Q.보건복지,12065,12550
대전광역시,유성구,R.예술스포츠,2250,2108
대전광역시,유성구,S.협회단체,4311,3819
대전광역시,대덕구,전체,79818,78148
대전광역시,대덕구,A.농림어업,0,17
대전광역시,대덕구,B.광업,18,8
대전광역시,대덕구,C.제조업,27181,26885
대전광역시,대덕구,D.전기가스,330,83
대전광역시,대덕구,E.수도하수,1802,2264
대전광역시,대덕구,F.건설업,5060,5528
대전광역시,대덕구,G.도소매업,12325,11054
대전광역시,대덕구,H.운수창고,5221,5035
대전광역시,대덕구,I.숙박음식,4738,3508
대전광역시,대덕구,J.정보통신,350,327
대전광역시,대덕구,K.금융보험,802,748
대전광역시,대덕구,L.부동산업,775,690
대전광역시,대덕구,M.전문기술,1697,2416
대전광역시,대덕구,N.사업시설,5839,5864
대전광역시,대덕구,P.교육,2481,2312
대전광역시,대덕구,Q.보건복지,7394,8314
대전광역시,대덕구,R.예술스포츠,683,467
대전광역시,대덕구,S.협회단체,3122,2628
울산광역시,전체,전체,446020,401391
울산광역시,전체,A.농림어업,175,279
울산광역시,전체,B.광업,317,274
울산광역시,전체,C.제조업,173991,166286
울산광역시,전체,D.전기가스,2280,2345
울산광역시,전체,E.수도하수,1979,1853
울산광역시,전체,F.건설업,36693,33176
울산광역시,전체,G.도소매업,42882,31858
울산광역시,전체,H.운수창고,17289,15230
울산광역시,전체,I.숙박음식,38940,26726
울산광역시,전체,J.정보통신,3008,2853
울산광역시,전체,K.금융보험,13608,12783
울산광역시,전체,L.부동산업,7283,5706
울산광역시,전체,M.전문기술,16005,15816
울산광역시,전체,N.사업시설,17870,17497
울산광역시,전체,P.교육,18737,16680
울산광역시,전체,Q.보건복지,37946,39680
울산광역시,전체,R.예술스포츠,5680,3402
울산광역시,전체,S.협회단체,11337,8947
울산광역시,중구,전체,673003,595193
울산광역시,중구,A.농림어업,1696,1628
울산광역시,중구,B.광업,347,363
울산광역시,중구,C.제조업,41193,33879
울산광역시,중구,D.전기가스,1594,1431
울산광역시,중구,E.수도하수,1724,1320
울산광역시,중구,F.건설업,25602,23649
울산광역시,중구,G.도소매업,125135,92628
울산광역시,중구,H.운수창고,64190,61872
울산광역시,중구,I.숙박음식,71154,49656
울산광역시,중구,J.정보통신,30332,29997
울산광역시,중구,K.금융보험,73930,70794
울산광역시,중구,L.부동산업,15363,15055
울산광역시,중구,M.전문기술,47605,48329
울산광역시,중구,N.사업시설,71428,65922
울산광역시,중구,P.교육,20497,18966
울산광역시,중구,Q.보건복지,53135,57400
울산광역시,중구,R.예술스포츠,9537,7286
울산광역시,중구,S.협회단체,18541,15018
울산광역시,남구,전체,317750,277255
울산광역시,남구,A.농림어업,55,80
울산광역시,남구,B.광업,53,7
울산광역시,남구,C.제조업,36752,34968
울산광역시,남구,D.전기가스,1228,1286
울산광역시,남구,E.수도하수,1461,1359
울산광역시,남구,F.건설업,35150,31581
울산광역시,남구,G.도소매업,38629,28728
울산광역시,남구,H.운수창고,18473,15585
울산광역시,남구,I.숙박음식,32955,22585
울산광역시,남구,J.정보통신,4380,4086
울산광역시,남구,K.금융보험,16363,15589
울산광역시,남구,L.부동산업,8242,6552
울산광역시,남구,M.전문기술,12756,12283
울산광역시,남구,N.사업시설,23070,19477
울산광역시,남구,P.교육,22458,20496
울산광역시,남구,Q.보건복지,48355,49547
울산광역시,남구,R.예술스포츠,5234,3541
울산광역시,남구,S.협회단체,12136,9505
울산광역시,동구,전체,366518,330725
울산광역시,동구,A.농림어업,53,60
울산광역시,동구,B.광업,7,14
울산광역시,동구,C.제조업,65082,60631
울산광역시,동구,D.전기가스,1801,2110
울산광역시,동구,E.수도하수,1000,963
울산광역시,동구,F.건설업,26582,23968
울산광역시,동구,G.도소매업,52447,40059
울산광역시,동구,H.운수창고,26291,23767
울산광역시,동구,I.숙박음식,33651,23891
울산광역시,동구,J.정보통신,6302,6615
울산광역시,동구,K.금융보험,16512,15692
울산광역시,동구,L.부동산업,7751,7131
울산광역시,동구,M.전문기술,16271,16453
울산광역시,동구,N.사업시설,28427,24431
울산광역시,동구,P.교육,18576,17247
울산광역시,동구,Q.보건복지,47391,53405
울산광역시,동구,R.예술스포츠,4843,3361
울산광역시,동구,S.협회단체,13531,10927
울산광역시,북구,전체,397437,354988
울산광역시,북구,A.농림어업,205,206
울산광역시,북구,B.광업,14,12
울산광역시,북구,C.제조업,105397,98602
울산광역시,북구,D.전기가스,1115,1105
울산광역시,북구,E.수도하수,1209,1216
울산광역시,북구,F.건설업,35702,30982
울산광역시,북구,G.도소매업,60395,48843
울산광역시,북구,H.운수창고,14446,11850
울산광역시,북구,I.숙박음식,36833,25888
울산광역시,북구,J.정보통신,4309,4390
울산광역시,북구,K.금융보험,9441,8610
울산광역시,북구,L.부동산업,8942,8152
울산광역시,북구,M.전문기술,10925,10729
울산광역시,북구,N.사업시설,18098,16842
울산광역시,북구,P.교육,21985,19163
울산광역시,북구,Q.보건복지,49153,54127
울산광역시,북구,R.예술스포츠,6713,4091
울산광역시,북구,S.협회단체,12555,10180
울산광역시,울주군,전체,97753,92183
울산광역시,울주군,A.농림어업,131,209
울산광역시,울주군,B.광업,260,267
울산광역시,울주군,C.제조업,48072,46210
울산광역시,울주군,D.전기가스,1195,1241
울산광역시,울주군,E.수도하수,828,742
울산광역시,울주군,F.건설업,10199,9975
울산광역시,울주군,G.도소매업,7203,5971
울산광역시,울주군,H.운수창고,4832,4835
울산광역시,울주군,I.숙박음식,6470,4487
울산광역시,울주군,J.정보통신,275,307
울산광역시,울주군,K.금융보험,826,807
울산광역시,울주군,L.부동산업,834,724
울산광역시,울주군,M.전문기술,1343,1275
울산광역시,울주군,N.사업시설,3019,3189
울산광역시,울주군,P.교육,3460,3309
울산광역시,울주군,Q.보건복지,5923,6451
울산광역시,울주군,R.예술스포츠,1076,670
울산광역시,울주군,S.협회단체,1807,1514
세종특별자치시,전체,전체,85296,82122
세종특별자치시,전체,A.농림어업,126,115
세종특별자치시,전체,B.광업,114,112
세종특별자치시,전체,C.제조업,20070,19080
세종특별자치시,전체,D.전기가스,541,614
세종특별자치시,전체,E.수도하수,592,641
세종특별자치시,전체,F.건설업,6106,5565
세종특별자치시,전체,G.도소매업,7229,6927
세종특별자치시,전체,H.운수창고,3099,2662
세종특별자치시,전체,I.숙박음식,9839,7945
세종특별자치시,전체,J.정보통신,983,1253
세종특별자치시,전체,K.금융보험,1960,2072
세종특별자치시,전체,L.부동산업,3798,3113
세종특별자치시,전체,M.전문기술,6609,7317
세종특별자치시,전체,N.사업시설,4070,3843
세종특별자치시,전체,P.교육,5694,5638
세종특별자치시,전체,Q.보건복지,10033,11227
세종특별자치시,전체,R.예술스포츠,1578,1402
세종특별자치시,전체,S.협회단체,2855,2596
경기도,전체,전체,4526766,4141406
경기도,전체,A.농림어업,4934,4934
경기도,전체,B.광업,1580,1403
경기도,전체,C.제조업,1284206,1233446
경기도,전체,D.전기가스,8880,8890
경기도,전체,E.수도하수,25360,24912
경기도,전체,F.건설업,285905,250595
경기도,전체,G.도소매업,625589,537363
경기도,전체,H.운수창고,179639,154823
경기도,전체,I.숙박음식,418382,306090
경기도,전체,J.정보통신,106880,111455
경기도,전체,K.금융보험,102894,96473
경기도,전체,L.부동산업,103798,96084
경기도,전체,M.전문기술,268348,268364
경기도,전체,N.사업시설,221503,215443
경기도,전체,P.교육,223417,193048
경기도,전체,Q.보건복지,434421,458440
경기도,전체,R.예술스포츠,90072,65445
경기도,전체,S.협회단체,140958,114198
경기도,수원시,전체,369509,332945
경기도,수원시,A.농림어업,221,210
경기도,수원시,B.광업,0,0
경기도,수원시,C.제조업,36448,33668
경기도,수원시,D.전기가스,533,616
경기도,수원시,E.수도하수,967,865
경기도,수원시,F.건설업,24966,21434
경기도,수원시,G.도소매업,47743,39505
경기도,수원시,H.운수창고,11843,9673
경기도,수원시,I.숙박음식,41310,29415
경기도,수원시,J.정보통신,5055,4535
경기도,수원시,K.금융보험,14214,13342
경기도,수원시,L.부동산업,9620,8673
경기도,수원시,M.전문기술,55113,55865
경기도,수원시,N.사업시설,33664,32734
경기도,수원시,P.교육,23912,21034
경기도,수원시,Q.보건복지,43383,45985
경기도,수원시,R.예술스포츠,6667,4453
경기도,수원시,S.협회단체,13850,10938
경기도,성남시,전체,413550,391871
경기도,성남시,A.농림어업,95,94
경기도,성남시,B.광업,0,0
경기도,성남시,C.제조업,38970,36565
경기도,성남시,D.전기가스,1293,1287
경기도,성남시,E.수도하수,1560,1498
경기도,성남시,F.건설업,27477,25575
경기도,성남시,G.도소매업,62696,55129
경기도,성남시,H.운수창고,9925,8254
경기도,성남시,I.숙박음식,35475,27518
경기도,성남시,J.정보통신,61188,68616
경기도,성남시,K.금융보험,12293,12271
경기도,성남시,L.부동산업,13133,12244
경기도,성남시,M.전문기술,41085,41615
경기도,성남시,N.사업시설,28098,25114
경기도,성남시,P.교육,23641,20692
경기도,성남시,Q.보건복지,37692,40440
경기도,성남시,R.예술스포츠,6181,4306
경기도,성남시,S.협회단체,12748,10653
경기도,의정부시,전체,94619,79750
경기도,의정부시,A.농림어업,16,38
경기도,의정부시,B.광업,47,43
경기도,의정부시,C.제조업,6446,5892
경기도,의정부시,D.전기가스,634,642
경기도,의정부시,E.수도하수,413,399
경기도,의정부시,F.건설업,5950,4100
경기도,의정부시,G.도소매업,15813,12249
경기도,의정부시,H.운수창고,3405,3146
경기도,의정부시,I.숙박음식,13458,9464
경기도,의정부시,J.정보통신,813,620
경기도,의정부시,K.금융보험,4805,4359
경기도,의정부시,L.부동산업,3228,2514
경기도,의정부시,M.전문기술,4310,3579
경기도,의정부시,N.사업시설,3346,2966
경기도,의정부시,P.교육,6931,5788
경기도,의정부시,Q.보건복지,18114,19040
경기도,의정부시,R.예술스포츠,2312,1538
경기도,의정부시,S.협회단체,4578,3373
경기도,안양시,전체,226154,198404
경기도,안양시,A.농림어업,3,4
경기도,안양시,B.광업,53,50
경기도,안양시,C.제조업,33986,31841
경기도,안양시,D.전기가스,222,267
경기도,안양시,E.수도하수,728,712
경기도,안양시,F.건설업,21129,17749
경기도,안양시,G.도소매업,33638,27288
경기도,안양시,H.운수창고,8161,5959
경기도,안양시,I.숙박음식,19993,13435
경기도,안양시,J.정보통신,8818,8247
경기도,안양시,K.금융보험,8532,6891
경기도,안양시,L.부동산업,7120,6299
경기도,안양시,M.전문기술,24860,24572
경기도,안양시,N.사업시설,15829,16649
경기도,안양시,P.교육,13256,10955
경기도,안양시,Q.보건복지,19858,20125
경기도,안양시,R.예술스포츠,3298,1906
경기도,안양시,S.협회단체,6670,5455
경기도,부천시,전체,249177,221125
경기도,부천시,A.농림어업,0,1
경기도,부천시,B.광업,0,0
경기도,부천시,C.제조업,65079,59283
경기도,부천시,D.전기가스,200,215
경기도,부천시,E.수도하수,1363,1283
경기도,부천시,F.건설업,17970,14835
경기도,부천시,G.도소매업,34216,28035
경기도,부천시,H.운수창고,5792,5274
경기도,부천시,I.숙박음식,24055,16273
경기도,부천시,J.정보통신,3287,3317
경기도,부천시,K.금융보험,9231,9498
경기도,부천시,L.부동산업,7419,6501
경기도,부천시,M.전문기술,7528,7425
경기도,부천시,N.사업시설,17866,18386
경기도,부천시,P.교육,11645,10797
경기도,부천시,Q.보건복지,30611,31183
경기도,부천시,R.예술스포츠,4169,2282
경기도,부천시,S.협회단체,8746,6537
경기도,광명시,전체,76913,68008
경기도,광명시,A.농림어업,0,0
경기도,광명시,B.광업,0,0
경기도,광명시,C.제조업,14255,13389
경기도,광명시,D.전기가스,89,100
경기도,광명시,E.수도하수,320,285
경기도,광명시,F.건설업,5623,4890
경기도,광명시,G.도소매업,13811,11534
경기도,광명시,H.운수창고,3244,2722
경기도,광명시,I.숙박음식,8715,6312
경기도,광명시,J.정보통신,529,525
경기도,광명시,K.금융보험,2161,2052
경기도,광명시,L.부동산업,2222,2328
경기도,광명시,M.전문기술,2147,2155
경기도,광명시,N.사업시설,5090,4444
경기도,광명시,P.교육,4482,3478
경기도,광명시,Q.보건복지,9519,9900
경기도,광명시,R.예술스포츠,1989,1787
경기도,광명시,S.협회단체,2717,2107
경기도,평택시,전체,202181,192458
경기도,평택시,A.농림어업,730,708
경기도,평택시,B.광업,42,36
경기도,평택시,C.제조업,84340,86800
경기도,평택시,D.전기가스,1204,1148
경기도,평택시,E.수도하수,1498,1560
경기도,평택시,F.건설업,13458,12892
경기도,평택시,G.도소매업,20801,17109
경기도,평택시,H.운수창고,11017,10337
