행정코드,시도,행정구역,5세별,성별,연월,value
27710,대구광역시,달성군,10 - 14세,남자인구수[명],'12.12월,5901
27710,대구광역시,달성군,10 - 14세,여자인구수[명],'12.12월,5205
27710,대구광역시,달성군,15 - 19세,남자인구수[명],'12.12월,6924
27710,대구광역시,달성군,15 - 19세,여자인구수[명],'12.12월,5719
27710,대구광역시,달성군,20 - 24세,남자인구수[명],'12.12월,6679
27710,대구광역시,달성군,20 - 24세,여자인구수[명],'12.12월,4900
27710,대구광역시,달성군,25 - 29세,남자인구수[명],'12.12월,5368
27710,대구광역시,달성군,25 - 29세,여자인구수[명],'12.12월,4894
27710,대구광역시,달성군,30 - 34세,남자인구수[명],'12.12월,7284
27710,대구광역시,달성군,30 - 34세,여자인구수[명],'12.12월,7515
27710,대구광역시,달성군,35 - 39세,남자인구수[명],'12.12월,8249
27710,대구광역시,달성군,35 - 39세,여자인구수[명],'12.12월,7842
27710,대구광역시,달성군,40 - 44세,남자인구수[명],'12.12월,8932
27710,대구광역시,달성군,40 - 44세,여자인구수[명],'12.12월,8288
27710,대구광역시,달성군,45 - 49세,남자인구수[명],'12.12월,8260
27710,대구광역시,달성군,45 - 49세,여자인구수[명],'12.12월,7592
27710,대구광역시,달성군,50 - 54세,남자인구수[명],'12.12월,8489
27710,대구광역시,달성군,50 - 54세,여자인구수[명],'12.12월,7573
27710,대구광역시,달성군,55 - 59세,남자인구수[명],'12.12월,5877
27710,대구광역시,달성군,55 - 59세,여자인구수[명],'12.12월,5391
27710,대구광역시,달성군,60 - 64세,남자인구수[명],'12.12월,4174
27710,대구광역시,달성군,60 - 64세,여자인구수[명],'12.12월,4155
27710,대구광역시,달성군,65 - 69세,남자인구수[명],'12.12월,2724
27710,대구광역시,달성군,65 - 69세,여자인구수[명],'12.12월,3025
27710,대구광역시,달성군,70 - 74세,남자인구수[명],'12.12월,2307
27710,대구광역시,달성군,70 - 74세,여자인구수[명],'12.12월,3445
27710,대구광역시,달성군,75 - 79세,남자인구수[명],'12.12월,1484
27710,대구광역시,달성군,75 - 79세,여자인구수[명],'12.12월,2527
27710,대구광역시,달성군,80 - 84세,남자인구수[명],'12.12월,679
27710,대구광역시,달성군,80 - 84세,여자인구수[명],'12.12월,1510
27710,대구광역시,달성군,85 - 89세,남자인구수[명],'12.12월,256
27710,대구광역시,달성군,85 - 89세,여자인구수[명],'12.12월,714
27710,대구광역시,달성군,90 - 94세,남자인구수[명],'12.12월,61
27710,대구광역시,달성군,90 - 94세,여자인구수[명],'12.12월,214
27710,대구광역시,달성군,95 - 99세,남자인구수[명],'12.12월,15
27710,대구광역시,달성군,95 - 99세,여자인구수[명],'12.12월,57
27710,대구광역시,달성군,100+,남자인구수[명],'12.12월,1
27710,대구광역시,달성군,100+,여자인구수[명],'12.12월,14
28,인천광역시,전체,0 - 4세,남자인구수[명],'12.12월,69665
28,인천광역시,전체,0 - 4세,여자인구수[명],'12.12월,65907
28,인천광역시,전체,5 - 9세,남자인구수[명],'12.12월,68910
28,인천광역시,전체,5 - 9세,여자인구수[명],'12.12월,65005
28,인천광역시,전체,10 - 14세,남자인구수[명],'12.12월,85643
28,인천광역시,전체,10 - 14세,여자인구수[명],'12.12월,79126
28,인천광역시,전체,15 - 19세,남자인구수[명],'12.12월,106084
28,인천광역시,전체,15 - 19세,여자인구수[명],'12.12월,96393
28,인천광역시,전체,20 - 24세,남자인구수[명],'12.12월,103449
28,인천광역시,전체,20 - 24세,여자인구수[명],'12.12월,95750
28,인천광역시,전체,25 - 29세,남자인구수[명],'12.12월,98159
28,인천광역시,전체,25 - 29세,여자인구수[명],'12.12월,92820
28,인천광역시,전체,30 - 34세,남자인구수[명],'12.12월,120758
28,인천광역시,전체,30 - 34세,여자인구수[명],'12.12월,114505
28,인천광역시,전체,35 - 39세,남자인구수[명],'12.12월,120789
28,인천광역시,전체,35 - 39세,여자인구수[명],'12.12월,115039
28,인천광역시,전체,40 - 44세,남자인구수[명],'12.12월,134936
28,인천광역시,전체,40 - 44세,여자인구수[명],'12.12월,131757
28,인천광역시,전체,45 - 49세,남자인구수[명],'12.12월,127264
28,인천광역시,전체,45 - 49세,여자인구수[명],'12.12월,124329
28,인천광역시,전체,50 - 54세,남자인구수[명],'12.12월,133966
28,인천광역시,전체,50 - 54세,여자인구수[명],'12.12월,127286
28,인천광역시,전체,55 - 59세,남자인구수[명],'12.12월,92667
28,인천광역시,전체,55 - 59세,여자인구수[명],'12.12월,89537
28,인천광역시,전체,60 - 64세,남자인구수[명],'12.12월,59134
28,인천광역시,전체,60 - 64세,여자인구수[명],'12.12월,58044
28,인천광역시,전체,65 - 69세,남자인구수[명],'12.12월,43013
28,인천광역시,전체,65 - 69세,여자인구수[명],'12.12월,46842
28,인천광역시,전체,70 - 74세,남자인구수[명],'12.12월,33449
28,인천광역시,전체,70 - 74세,여자인구수[명],'12.12월,43188
28,인천광역시,전체,75 - 79세,남자인구수[명],'12.12월,19489
28,인천광역시,전체,75 - 79세,여자인구수[명],'12.12월,31485
28,인천광역시,전체,80 - 84세,남자인구수[명],'12.12월,8886
28,인천광역시,전체,80 - 84세,여자인구수[명],'12.12월,20351
28,인천광역시,전체,85 - 89세,남자인구수[명],'12.12월,3653
28,인천광역시,전체,85 - 89세,여자인구수[명],'12.12월,10136
28,인천광역시,전체,90 - 94세,남자인구수[명],'12.12월,1292
28,인천광역시,전체,90 - 94세,여자인구수[명],'12.12월,3605
28,인천광역시,전체,95 - 99세,남자인구수[명],'12.12월,255
28,인천광역시,전체,95 - 99세,여자인구수[명],'12.12월,903
28,인천광역시,전체,100+,남자인구수[명],'12.12월,132
28,인천광역시,전체,100+,여자인구수[명],'12.12월,380
28110,인천광역시,중구,0 - 4세,남자인구수[명],'12.12월,2380
28110,인천광역시,중구,0 - 4세,여자인구수[명],'12.12월,2351
28110,인천광역시,중구,5 - 9세,남자인구수[명],'12.12월,2463
28110,인천광역시,중구,5 - 9세,여자인구수[명],'12.12월,2225
28110,인천광역시,중구,10 - 14세,남자인구수[명],'12.12월,2672
28110,인천광역시,중구,10 - 14세,여자인구수[명],'12.12월,2381
28110,인천광역시,중구,15 - 19세,남자인구수[명],'12.12월,2797
28110,인천광역시,중구,15 - 19세,여자인구수[명],'12.12월,2510
28110,인천광역시,중구,20 - 24세,남자인구수[명],'12.12월,2642
28110,인천광역시,중구,20 - 24세,여자인구수[명],'12.12월,2325
28110,인천광역시,중구,25 - 29세,남자인구수[명],'12.12월,3187
28110,인천광역시,중구,25 - 29세,여자인구수[명],'12.12월,2758
28110,인천광역시,중구,30 - 34세,남자인구수[명],'12.12월,4648
28110,인천광역시,중구,30 - 34세,여자인구수[명],'12.12월,3922
28110,인천광역시,중구,35 - 39세,남자인구수[명],'12.12월,4779
28110,인천광역시,중구,35 - 39세,여자인구수[명],'12.12월,4065
28110,인천광역시,중구,40 - 44세,남자인구수[명],'12.12월,5262
28110,인천광역시,중구,40 - 44세,여자인구수[명],'12.12월,4120
28110,인천광역시,중구,45 - 49세,남자인구수[명],'12.12월,4406
28110,인천광역시,중구,45 - 49세,여자인구수[명],'12.12월,3303
28110,인천광역시,중구,50 - 54세,남자인구수[명],'12.12월,4372
28110,인천광역시,중구,50 - 54세,여자인구수[명],'12.12월,3887
28110,인천광역시,중구,55 - 59세,남자인구수[명],'12.12월,3629
28110,인천광역시,중구,55 - 59세,여자인구수[명],'12.12월,3575
28110,인천광역시,중구,60 - 64세,남자인구수[명],'12.12월,2615
28110,인천광역시,중구,60 - 64세,여자인구수[명],'12.12월,2608
28110,인천광역시,중구,65 - 69세,남자인구수[명],'12.12월,2209
28110,인천광역시,중구,65 - 69세,여자인구수[명],'12.12월,2223
28110,인천광역시,중구,70 - 74세,남자인구수[명],'12.12월,1621
28110,인천광역시,중구,70 - 74세,여자인구수[명],'12.12월,2018
28110,인천광역시,중구,75 - 79세,남자인구수[명],'12.12월,940
28110,인천광역시,중구,75 - 79세,여자인구수[명],'12.12월,1329
28110,인천광역시,중구,80 - 84세,남자인구수[명],'12.12월,393
28110,인천광역시,중구,80 - 84세,여자인구수[명],'12.12월,954
28110,인천광역시,중구,85 - 89세,남자인구수[명],'12.12월,199
28110,인천광역시,중구,85 - 89세,여자인구수[명],'12.12월,493
28110,인천광역시,중구,90 - 94세,남자인구수[명],'12.12월,87
28110,인천광역시,중구,90 - 94세,여자인구수[명],'12.12월,206
28110,인천광역시,중구,95 - 99세,남자인구수[명],'12.12월,23
28110,인천광역시,중구,95 - 99세,여자인구수[명],'12.12월,40
28110,인천광역시,중구,100+,남자인구수[명],'12.12월,8
28110,인천광역시,중구,100+,여자인구수[명],'12.12월,23
28140,인천광역시,동구,0 - 4세,남자인구수[명],'12.12월,1841
28140,인천광역시,동구,0 - 4세,여자인구수[명],'12.12월,1762
28140,인천광역시,동구,5 - 9세,남자인구수[명],'12.12월,1708
28140,인천광역시,동구,5 - 9세,여자인구수[명],'12.12월,1643
28140,인천광역시,동구,10 - 14세,남자인구수[명],'12.12월,1885
28140,인천광역시,동구,10 - 14세,여자인구수[명],'12.12월,1719
28140,인천광역시,동구,15 - 19세,남자인구수[명],'12.12월,2241
28140,인천광역시,동구,15 - 19세,여자인구수[명],'12.12월,2042
28140,인천광역시,동구,20 - 24세,남자인구수[명],'12.12월,2180
28140,인천광역시,동구,20 - 24세,여자인구수[명],'12.12월,1983
28140,인천광역시,동구,25 - 29세,남자인구수[명],'12.12월,2519
28140,인천광역시,동구,25 - 29세,여자인구수[명],'12.12월,2260
28140,인천광역시,동구,30 - 34세,남자인구수[명],'12.12월,3457
28140,인천광역시,동구,30 - 34세,여자인구수[명],'12.12월,3141
28140,인천광역시,동구,35 - 39세,남자인구수[명],'12.12월,3433
28140,인천광역시,동구,35 - 39세,여자인구수[명],'12.12월,2937
28140,인천광역시,동구,40 - 44세,남자인구수[명],'12.12월,3548
28140,인천광역시,동구,40 - 44세,여자인구수[명],'12.12월,2888
28140,인천광역시,동구,45 - 49세,남자인구수[명],'12.12월,2950
28140,인천광역시,동구,45 - 49세,여자인구수[명],'12.12월,2600
28140,인천광역시,동구,50 - 54세,남자인구수[명],'12.12월,3382
28140,인천광역시,동구,50 - 54세,여자인구수[명],'12.12월,3298
28140,인천광역시,동구,55 - 59세,남자인구수[명],'12.12월,2856
28140,인천광역시,동구,55 - 59세,여자인구수[명],'12.12월,2876
28140,인천광역시,동구,60 - 64세,남자인구수[명],'12.12월,2048
28140,인천광역시,동구,60 - 64세,여자인구수[명],'12.12월,2273
28140,인천광역시,동구,65 - 69세,남자인구수[명],'12.12월,1782
28140,인천광역시,동구,65 - 69세,여자인구수[명],'12.12월,2020
28140,인천광역시,동구,70 - 74세,남자인구수[명],'12.12월,1461
28140,인천광역시,동구,70 - 74세,여자인구수[명],'12.12월,1816
28140,인천광역시,동구,75 - 79세,남자인구수[명],'12.12월,766
28140,인천광역시,동구,75 - 79세,여자인구수[명],'12.12월,1298
28140,인천광역시,동구,80 - 84세,남자인구수[명],'12.12월,384
28140,인천광역시,동구,80 - 84세,여자인구수[명],'12.12월,830
28140,인천광역시,동구,85 - 89세,남자인구수[명],'12.12월,166
28140,인천광역시,동구,85 - 89세,여자인구수[명],'12.12월,405
28140,인천광역시,동구,90 - 94세,남자인구수[명],'12.12월,65
28140,인천광역시,동구,90 - 94세,여자인구수[명],'12.12월,149
28140,인천광역시,동구,95 - 99세,남자인구수[명],'12.12월,18
28140,인천광역시,동구,95 - 99세,여자인구수[명],'12.12월,42
28140,인천광역시,동구,100+,남자인구수[명],'12.12월,13
28140,인천광역시,동구,100+,여자인구수[명],'12.12월,35
28170,인천광역시,미추홀구,0 - 4세,남자인구수[명],'12.12월,9178
28170,인천광역시,미추홀구,0 - 4세,여자인구수[명],'12.12월,8553
28170,인천광역시,미추홀구,5 - 9세,남자인구수[명],'12.12월,8505
28170,인천광역시,미추홀구,5 - 9세,여자인구수[명],'12.12월,7970
28170,인천광역시,미추홀구,10 - 14세,남자인구수[명],'12.12월,10389
28170,인천광역시,미추홀구,10 - 14세,여자인구수[명],'12.12월,9690
28170,인천광역시,미추홀구,15 - 19세,남자인구수[명],'12.12월,13650
28170,인천광역시,미추홀구,15 - 19세,여자인구수[명],'12.12월,12285
28170,인천광역시,미추홀구,20 - 24세,남자인구수[명],'12.12월,14662
28170,인천광역시,미추홀구,20 - 24세,여자인구수[명],'12.12월,13192
28170,인천광역시,미추홀구,25 - 29세,남자인구수[명],'12.12월,16095
28170,인천광역시,미추홀구,25 - 29세,여자인구수[명],'12.12월,14381
28170,인천광역시,미추홀구,30 - 34세,남자인구수[명],'12.12월,19143
28170,인천광역시,미추홀구,30 - 34세,여자인구수[명],'12.12월,17034
28170,인천광역시,미추홀구,35 - 39세,남자인구수[명],'12.12월,17825
28170,인천광역시,미추홀구,35 - 39세,여자인구수[명],'12.12월,15487
28170,인천광역시,미추홀구,40 - 44세,남자인구수[명],'12.12월,18838
28170,인천광역시,미추홀구,40 - 44세,여자인구수[명],'12.12월,17067
28170,인천광역시,미추홀구,45 - 49세,남자인구수[명],'12.12월,16827
28170,인천광역시,미추홀구,45 - 49세,여자인구수[명],'12.12월,16438
28170,인천광역시,미추홀구,50 - 54세,남자인구수[명],'12.12월,18454
28170,인천광역시,미추홀구,50 - 54세,여자인구수[명],'12.12월,19017
28170,인천광역시,미추홀구,55 - 59세,남자인구수[명],'12.12월,14675
28170,인천광역시,미추홀구,55 - 59세,여자인구수[명],'12.12월,15244
28170,인천광역시,미추홀구,60 - 64세,남자인구수[명],'12.12월,10461
28170,인천광역시,미추홀구,60 - 64세,여자인구수[명],'12.12월,10917
28170,인천광역시,미추홀구,65 - 69세,남자인구수[명],'12.12월,8175
28170,인천광역시,미추홀구,65 - 69세,여자인구수[명],'12.12월,8955
28170,인천광역시,미추홀구,70 - 74세,남자인구수[명],'12.12월,6525
28170,인천광역시,미추홀구,70 - 74세,여자인구수[명],'12.12월,7772
28170,인천광역시,미추홀구,75 - 79세,남자인구수[명],'12.12월,3514
28170,인천광역시,미추홀구,75 - 79세,여자인구수[명],'12.12월,5268
28170,인천광역시,미추홀구,80 - 84세,남자인구수[명],'12.12월,1588
28170,인천광역시,미추홀구,80 - 84세,여자인구수[명],'12.12월,3337
28170,인천광역시,미추홀구,85 - 89세,남자인구수[명],'12.12월,619
28170,인천광역시,미추홀구,85 - 89세,여자인구수[명],'12.12월,1638
28170,인천광역시,미추홀구,90 - 94세,남자인구수[명],'12.12월,218
28170,인천광역시,미추홀구,90 - 94세,여자인구수[명],'12.12월,594
28170,인천광역시,미추홀구,95 - 99세,남자인구수[명],'12.12월,55
28170,인천광역시,미추홀구,95 - 99세,여자인구수[명],'12.12월,152
28170,인천광역시,미추홀구,100+,남자인구수[명],'12.12월,33
28170,인천광역시,미추홀구,100+,여자인구수[명],'12.12월,80
28185,인천광역시,연수구,0 - 4세,남자인구수[명],'12.12월,6840
28185,인천광역시,연수구,0 - 4세,여자인구수[명],'12.12월,6223
28185,인천광역시,연수구,5 - 9세,남자인구수[명],'12.12월,7500
28185,인천광역시,연수구,5 - 9세,여자인구수[명],'12.12월,7233
28185,인천광역시,연수구,10 - 14세,남자인구수[명],'12.12월,10585
28185,인천광역시,연수구,10 - 14세,여자인구수[명],'12.12월,9538
28185,인천광역시,연수구,15 - 19세,남자인구수[명],'12.12월,12697
28185,인천광역시,연수구,15 - 19세,여자인구수[명],'12.12월,11617
28185,인천광역시,연수구,20 - 24세,남자인구수[명],'12.12월,12261
28185,인천광역시,연수구,20 - 24세,여자인구수[명],'12.12월,11404
28185,인천광역시,연수구,25 - 29세,남자인구수[명],'12.12월,9644
28185,인천광역시,연수구,25 - 29세,여자인구수[명],'12.12월,9033
28185,인천광역시,연수구,30 - 34세,남자인구수[명],'12.12월,10529
28185,인천광역시,연수구,30 - 34세,여자인구수[명],'12.12월,10286
28185,인천광역시,연수구,35 - 39세,남자인구수[명],'12.12월,10996
28185,인천광역시,연수구,35 - 39세,여자인구수[명],'12.12월,11857
28185,인천광역시,연수구,40 - 44세,남자인구수[명],'12.12월,14083
28185,인천광역시,연수구,40 - 44세,여자인구수[명],'12.12월,15296
28185,인천광역시,연수구,45 - 49세,남자인구수[명],'12.12월,14116
28185,인천광역시,연수구,45 - 49세,여자인구수[명],'12.12월,14779
28185,인천광역시,연수구,50 - 54세,남자인구수[명],'12.12월,14881
28185,인천광역시,연수구,50 - 54세,여자인구수[명],'12.12월,13370
28185,인천광역시,연수구,55 - 59세,남자인구수[명],'12.12월,9139
28185,인천광역시,연수구,55 - 59세,여자인구수[명],'12.12월,7891
28185,인천광역시,연수구,60 - 64세,남자인구수[명],'12.12월,4719
28185,인천광역시,연수구,60 - 64세,여자인구수[명],'12.12월,4432
28185,인천광역시,연수구,65 - 69세,남자인구수[명],'12.12월,3257
28185,인천광역시,연수구,65 - 69세,여자인구수[명],'12.12월,3543
28185,인천광역시,연수구,70 - 74세,남자인구수[명],'12.12월,2515
28185,인천광역시,연수구,70 - 74세,여자인구수[명],'12.12월,3479
28185,인천광역시,연수구,75 - 79세,남자인구수[명],'12.12월,1501
28185,인천광역시,연수구,75 - 79세,여자인구수[명],'12.12월,2784
28185,인천광역시,연수구,80 - 84세,남자인구수[명],'12.12월,763
28185,인천광역시,연수구,80 - 84세,여자인구수[명],'12.12월,1960
28185,인천광역시,연수구,85 - 89세,남자인구수[명],'12.12월,331
28185,인천광역시,연수구,85 - 89세,여자인구수[명],'12.12월,954
28185,인천광역시,연수구,90 - 94세,남자인구수[명],'12.12월,112
28185,인천광역시,연수구,90 - 94세,여자인구수[명],'12.12월,317
28185,인천광역시,연수구,95 - 99세,남자인구수[명],'12.12월,22
28185,인천광역시,연수구,95 - 99세,여자인구수[명],'12.12월,80
28185,인천광역시,연수구,100+,남자인구수[명],'12.12월,8
28185,인천광역시,연수구,100+,여자인구수[명],'12.12월,14
28200,인천광역시,남동구,0 - 4세,남자인구수[명],'12.12월,13377
28200,인천광역시,남동구,0 - 4세,여자인구수[명],'12.12월,12725
28200,인천광역시,남동구,5 - 9세,남자인구수[명],'12.12월,12870
28200,인천광역시,남동구,5 - 9세,여자인구수[명],'12.12월,12149
28200,인천광역시,남동구,10 - 14세,남자인구수[명],'12.12월,15407
28200,인천광역시,남동구,10 - 14세,여자인구수[명],'12.12월,14239
28200,인천광역시,남동구,15 - 19세,남자인구수[명],'12.12월,18363
28200,인천광역시,남동구,15 - 19세,여자인구수[명],'12.12월,16825
28200,인천광역시,남동구,20 - 24세,남자인구수[명],'12.12월,17887
28200,인천광역시,남동구,20 - 24세,여자인구수[명],'12.12월,17022
28200,인천광역시,남동구,25 - 29세,남자인구수[명],'12.12월,17326
28200,인천광역시,남동구,25 - 29세,여자인구수[명],'12.12월,17027
28200,인천광역시,남동구,30 - 34세,남자인구수[명],'12.12월,22182
28200,인천광역시,남동구,30 - 34세,여자인구수[명],'12.12월,21649
28200,인천광역시,남동구,35 - 39세,남자인구수[명],'12.12월,22116
28200,인천광역시,남동구,35 - 39세,여자인구수[명],'12.12월,21483
28200,인천광역시,남동구,40 - 44세,남자인구수[명],'12.12월,24137
28200,인천광역시,남동구,40 - 44세,여자인구수[명],'12.12월,23811
28200,인천광역시,남동구,45 - 49세,남자인구수[명],'12.12월,21471
28200,인천광역시,남동구,45 - 49세,여자인구수[명],'12.12월,21731
28200,인천광역시,남동구,50 - 54세,남자인구수[명],'12.12월,22903
28200,인천광역시,남동구,50 - 54세,여자인구수[명],'12.12월,22603
28200,인천광역시,남동구,55 - 59세,남자인구수[명],'12.12월,15860
28200,인천광역시,남동구,55 - 59세,여자인구수[명],'12.12월,15858
28200,인천광역시,남동구,60 - 64세,남자인구수[명],'12.12월,10142
28200,인천광역시,남동구,60 - 64세,여자인구수[명],'12.12월,10064
28200,인천광역시,남동구,65 - 69세,남자인구수[명],'12.12월,7127
28200,인천광역시,남동구,65 - 69세,여자인구수[명],'12.12월,7752
28200,인천광역시,남동구,70 - 74세,남자인구수[명],'12.12월,5227
28200,인천광역시,남동구,70 - 74세,여자인구수[명],'12.12월,6889
28200,인천광역시,남동구,75 - 79세,남자인구수[명],'12.12월,2939
28200,인천광역시,남동구,75 - 79세,여자인구수[명],'12.12월,4856
28200,인천광역시,남동구,80 - 84세,남자인구수[명],'12.12월,1295
28200,인천광역시,남동구,80 - 84세,여자인구수[명],'12.12월,3201
28200,인천광역시,남동구,85 - 89세,남자인구수[명],'12.12월,518
28200,인천광역시,남동구,85 - 89세,여자인구수[명],'12.12월,1563
28200,인천광역시,남동구,90 - 94세,남자인구수[명],'12.12월,186
28200,인천광역시,남동구,90 - 94세,여자인구수[명],'12.12월,579
28200,인천광역시,남동구,95 - 99세,남자인구수[명],'12.12월,39
28200,인천광역시,남동구,95 - 99세,여자인구수[명],'12.12월,133
28200,인천광역시,남동구,100+,남자인구수[명],'12.12월,19
28200,인천광역시,남동구,100+,여자인구수[명],'12.12월,47
28237,인천광역시,부평구,0 - 4세,남자인구수[명],'12.12월,12748
28237,인천광역시,부평구,0 - 4세,여자인구수[명],'12.12월,12174
28237,인천광역시,부평구,5 - 9세,남자인구수[명],'12.12월,12780
28237,인천광역시,부평구,5 - 9세,여자인구수[명],'12.12월,11840
28237,인천광역시,부평구,10 - 14세,남자인구수[명],'12.12월,16189
28237,인천광역시,부평구,10 - 14세,여자인구수[명],'12.12월,15044
28237,인천광역시,부평구,15 - 19세,남자인구수[명],'12.12월,21176
28237,인천광역시,부평구,15 - 19세,여자인구수[명],'12.12월,19383
28237,인천광역시,부평구,20 - 24세,남자인구수[명],'12.12월,20858
28237,인천광역시,부평구,20 - 24세,여자인구수[명],'12.12월,19715
28237,인천광역시,부평구,25 - 29세,남자인구수[명],'12.12월,19998
28237,인천광역시,부평구,25 - 29세,여자인구수[명],'12.12월,19341
28237,인천광역시,부평구,30 - 34세,남자인구수[명],'12.12월,24239
28237,인천광역시,부평구,30 - 34세,여자인구수[명],'12.12월,22911
28237,인천광역시,부평구,35 - 39세,남자인구수[명],'12.12월,23126
28237,인천광역시,부평구,35 - 39세,여자인구수[명],'12.12월,22110
28237,인천광역시,부평구,40 - 44세,남자인구수[명],'12.12월,25501
28237,인천광역시,부평구,40 - 44세,여자인구수[명],'12.12월,25622
28237,인천광역시,부평구,45 - 49세,남자인구수[명],'12.12월,25268
28237,인천광역시,부평구,45 - 49세,여자인구수[명],'12.12월,25030
28237,인천광역시,부평구,50 - 54세,남자인구수[명],'12.12월,26508
28237,인천광역시,부평구,50 - 54세,여자인구수[명],'12.12월,25775
28237,인천광역시,부평구,55 - 59세,남자인구수[명],'12.12월,18406
28237,인천광역시,부평구,55 - 59세,여자인구수[명],'12.12월,18393
28237,인천광역시,부평구,60 - 64세,남자인구수[명],'12.12월,11866
28237,인천광역시,부평구,60 - 64세,여자인구수[명],'12.12월,11645
28237,인천광역시,부평구,65 - 69세,남자인구수[명],'12.12월,8292
28237,인천광역시,부평구,65 - 69세,여자인구수[명],'12.12월,8961
28237,인천광역시,부평구,70 - 74세,남자인구수[명],'12.12월,6291
28237,인천광역시,부평구,70 - 74세,여자인구수[명],'12.12월,8484
28237,인천광역시,부평구,75 - 79세,남자인구수[명],'12.12월,3753
28237,인천광역시,부평구,75 - 79세,여자인구수[명],'12.12월,6212
28237,인천광역시,부평구,80 - 84세,남자인구수[명],'12.12월,1741
28237,인천광역시,부평구,80 - 84세,여자인구수[명],'12.12월,3843
28237,인천광역시,부평구,85 - 89세,남자인구수[명],'12.12월,696
28237,인천광역시,부평구,85 - 89세,여자인구수[명],'12.12월,1889
28237,인천광역시,부평구,90 - 94세,남자인구수[명],'12.12월,227
28237,인천광역시,부평구,90 - 94세,여자인구수[명],'12.12월,680
28237,인천광역시,부평구,95 - 99세,남자인구수[명],'12.12월,32
28237,인천광역시,부평구,95 - 99세,여자인구수[명],'12.12월,180
28237,인천광역시,부평구,100+,남자인구수[명],'12.12월,30
28237,인천광역시,부평구,100+,여자인구수[명],'12.12월,90
28245,인천광역시,계양구,0 - 4세,남자인구수[명],'12.12월,8132
28245,인천광역시,계양구,0 - 4세,여자인구수[명],'12.12월,7813
28245,인천광역시,계양구,5 - 9세,남자인구수[명],'12.12월,7913
28245,인천광역시,계양구,5 - 9세,여자인구수[명],'12.12월,7614
28245,인천광역시,계양구,10 - 14세,남자인구수[명],'12.12월,10843
28245,인천광역시,계양구,10 - 14세,여자인구수[명],'12.12월,9899
28245,인천광역시,계양구,15 - 19세,남자인구수[명],'12.12월,14568
28245,인천광역시,계양구,15 - 19세,여자인구수[명],'12.12월,13138
28245,인천광역시,계양구,20 - 24세,남자인구수[명],'12.12월,13780
28245,인천광역시,계양구,20 - 24세,여자인구수[명],'12.12월,13233
28245,인천광역시,계양구,25 - 29세,남자인구수[명],'12.12월,11965
28245,인천광역시,계양구,25 - 29세,여자인구수[명],'12.12월,11857
28245,인천광역시,계양구,30 - 34세,남자인구수[명],'12.12월,14122
28245,인천광역시,계양구,30 - 34세,여자인구수[명],'12.12월,13650
28245,인천광역시,계양구,35 - 39세,남자인구수[명],'12.12월,14038
28245,인천광역시,계양구,35 - 39세,여자인구수[명],'12.12월,13625
28245,인천광역시,계양구,40 - 44세,남자인구수[명],'12.12월,15981
28245,인천광역시,계양구,40 - 44세,여자인구수[명],'12.12월,16795
28245,인천광역시,계양구,45 - 49세,남자인구수[명],'12.12월,16586
28245,인천광역시,계양구,45 - 49세,여자인구수[명],'12.12월,17004
28245,인천광역시,계양구,50 - 54세,남자인구수[명],'12.12월,17582
28245,인천광역시,계양구,50 - 54세,여자인구수[명],'12.12월,16193
28245,인천광역시,계양구,55 - 59세,남자인구수[명],'12.12월,10707
28245,인천광역시,계양구,55 - 59세,여자인구수[명],'12.12월,9268
28245,인천광역시,계양구,60 - 64세,남자인구수[명],'12.12월,5923
28245,인천광역시,계양구,60 - 64세,여자인구수[명],'12.12월,5289
28245,인천광역시,계양구,65 - 69세,남자인구수[명],'12.12월,3724
28245,인천광역시,계양구,65 - 69세,여자인구수[명],'12.12월,4262
28245,인천광역시,계양구,70 - 74세,남자인구수[명],'12.12월,2959
28245,인천광역시,계양구,70 - 74세,여자인구수[명],'12.12월,4201
28245,인천광역시,계양구,75 - 79세,남자인구수[명],'12.12월,1774
28245,인천광역시,계양구,75 - 79세,여자인구수[명],'12.12월,3176
28245,인천광역시,계양구,80 - 84세,남자인구수[명],'12.12월,821
28245,인천광역시,계양구,80 - 84세,여자인구수[명],'12.12월,1936
28245,인천광역시,계양구,85 - 89세,남자인구수[명],'12.12월,343
28245,인천광역시,계양구,85 - 89세,여자인구수[명],'12.12월,937
28245,인천광역시,계양구,90 - 94세,남자인구수[명],'12.12월,97
28245,인천광역시,계양구,90 - 94세,여자인구수[명],'12.12월,310
28245,인천광역시,계양구,95 - 99세,남자인구수[명],'12.12월,20
28245,인천광역시,계양구,95 - 99세,여자인구수[명],'12.12월,79
28245,인천광역시,계양구,100+,남자인구수[명],'12.12월,8
28245,인천광역시,계양구,100+,여자인구수[명],'12.12월,37
28260,인천광역시,서구,0 - 4세,남자인구수[명],'12.12월,13878
28260,인천광역시,서구,0 - 4세,여자인구수[명],'12.12월,13125
28260,인천광역시,서구,5 - 9세,남자인구수[명],'12.12월,13769
28260,인천광역시,서구,5 - 9세,여자인구수[명],'12.12월,12925
28260,인천광역시,서구,10 - 14세,남자인구수[명],'12.12월,15882
28260,인천광역시,서구,10 - 14세,여자인구수[명],'12.12월,14952
28260,인천광역시,서구,15 - 19세,남자인구수[명],'12.12월,18308
28260,인천광역시,서구,15 - 19세,여자인구수[명],'12.12월,16657
28260,인천광역시,서구,20 - 24세,남자인구수[명],'12.12월,16318
28260,인천광역시,서구,20 - 24세,여자인구수[명],'12.12월,15087
