시도,행정구역,산업대,2019 년,2020 년
강원도,강릉시,P.교육,403,348
강원도,강릉시,Q.보건복지,616,620
강원도,강릉시,R.예술스포츠,269,186
강원도,강릉시,S.협회단체,828,727
강원도,동해시,전체,3552,3028
강원도,동해시,A.농림어업,3,2
강원도,동해시,B.광업,5,4
강원도,동해시,C.제조업,270,269
강원도,동해시,D.전기가스,8,8
강원도,동해시,E.수도하수,18,16
강원도,동해시,F.건설업,319,279
강원도,동해시,G.도소매업,768,691
강원도,동해시,H.운수창고,159,149
강원도,동해시,I.숙박음식,800,547
강원도,동해시,J.정보통신,8,12
강원도,동해시,K.금융보험,80,76
강원도,동해시,L.부동산업,110,102
강원도,동해시,M.전문기술,84,70
강원도,동해시,N.사업시설,108,97
강원도,동해시,P.교육,151,131
강원도,동해시,Q.보건복지,244,239
강원도,동해시,R.예술스포츠,96,52
강원도,동해시,S.협회단체,321,284
강원도,태백시,전체,2094,1867
강원도,태백시,A.농림어업,10,14
강원도,태백시,B.광업,18,16
강원도,태백시,C.제조업,126,111
강원도,태백시,D.전기가스,14,14
강원도,태백시,E.수도하수,19,19
강원도,태백시,F.건설업,238,190
강원도,태백시,G.도소매업,360,320
강원도,태백시,H.운수창고,52,45
강원도,태백시,I.숙박음식,437,340
강원도,태백시,J.정보통신,16,11
강원도,태백시,K.금융보험,49,51
강원도,태백시,L.부동산업,50,50
강원도,태백시,M.전문기술,39,47
강원도,태백시,N.사업시설,65,56
강원도,태백시,P.교육,71,65
강원도,태백시,Q.보건복지,128,129
강원도,태백시,R.예술스포츠,79,60
강원도,태백시,S.협회단체,323,329
강원도,속초시,전체,3942,3413
강원도,속초시,A.농림어업,7,7
강원도,속초시,B.광업,0,0
강원도,속초시,C.제조업,214,206
강원도,속초시,D.전기가스,3,3
강원도,속초시,E.수도하수,20,16
강원도,속초시,F.건설업,292,236
강원도,속초시,G.도소매업,844,716
강원도,속초시,H.운수창고,82,60
강원도,속초시,I.숙박음식,1157,982
강원도,속초시,J.정보통신,28,26
강원도,속초시,K.금융보험,83,73
강원도,속초시,L.부동산업,172,160
강원도,속초시,M.전문기술,93,88
강원도,속초시,N.사업시설,98,73
강원도,속초시,P.교육,145,121
강원도,속초시,Q.보건복지,264,265
강원도,속초시,R.예술스포츠,93,74
강원도,속초시,S.협회단체,347,307
강원도,삼척시,전체,2801,2516
강원도,삼척시,A.농림어업,20,22
강원도,삼척시,B.광업,42,35
강원도,삼척시,C.제조업,189,183
강원도,삼척시,D.전기가스,13,9
강원도,삼척시,E.수도하수,30,27
강원도,삼척시,F.건설업,410,367
강원도,삼척시,G.도소매업,468,415
강원도,삼척시,H.운수창고,69,63
강원도,삼척시,I.숙박음식,626,487
강원도,삼척시,J.정보통신,8,8
강원도,삼척시,K.금융보험,59,57
강원도,삼척시,L.부동산업,62,61
강원도,삼척시,M.전문기술,78,85
강원도,삼척시,N.사업시설,95,84
강원도,삼척시,P.교육,63,60
강원도,삼척시,Q.보건복지,177,183
강원도,삼척시,R.예술스포츠,83,63
강원도,삼척시,S.협회단체,309,307
강원도,홍천군,전체,2675,2309
강원도,홍천군,A.농림어업,27,48
강원도,홍천군,B.광업,4,5
강원도,홍천군,C.제조업,222,193
강원도,홍천군,D.전기가스,5,5
강원도,홍천군,E.수도하수,20,24
강원도,홍천군,F.건설업,287,253
강원도,홍천군,G.도소매업,542,467
강원도,홍천군,H.운수창고,40,32
강원도,홍천군,I.숙박음식,616,457
강원도,홍천군,J.정보통신,9,9
강원도,홍천군,K.금융보험,55,55
강원도,홍천군,L.부동산업,43,39
강원도,홍천군,M.전문기술,94,92
강원도,홍천군,N.사업시설,73,54
강원도,홍천군,P.교육,93,72
강원도,홍천군,Q.보건복지,173,173
강원도,홍천군,R.예술스포츠,63,44
강원도,홍천군,S.협회단체,309,287
강원도,횡성군,전체,1819,1693
강원도,횡성군,A.농림어업,20,25
강원도,횡성군,B.광업,1,1
강원도,횡성군,C.제조업,263,260
강원도,횡성군,D.전기가스,4,5
강원도,횡성군,E.수도하수,14,13
강원도,횡성군,F.건설업,166,152
강원도,횡성군,G.도소매업,372,336
강원도,횡성군,H.운수창고,30,35
강원도,횡성군,I.숙박음식,347,288
강원도,횡성군,J.정보통신,12,13
강원도,횡성군,K.금융보험,26,25
강원도,횡성군,L.부동산업,40,38
강원도,횡성군,M.전문기술,63,55
강원도,횡성군,N.사업시설,50,44
강원도,횡성군,P.교육,44,49
강원도,횡성군,Q.보건복지,120,122
강원도,횡성군,R.예술스포츠,49,40
강원도,횡성군,S.협회단체,198,192
강원도,영월군,전체,1668,1519
강원도,영월군,A.농림어업,9,10
강원도,영월군,B.광업,20,16
강원도,영월군,C.제조업,170,160
강원도,영월군,D.전기가스,9,6
강원도,영월군,E.수도하수,15,13
강원도,영월군,F.건설업,184,157
강원도,영월군,G.도소매업,260,248
강원도,영월군,H.운수창고,37,32
강원도,영월군,I.숙박음식,313,252
강원도,영월군,J.정보통신,8,9
강원도,영월군,K.금융보험,27,27
강원도,영월군,L.부동산업,21,21
강원도,영월군,M.전문기술,63,63
강원도,영월군,N.사업시설,46,51
강원도,영월군,P.교육,42,43
강원도,영월군,Q.보건복지,108,106
강원도,영월군,R.예술스포츠,100,81
강원도,영월군,S.협회단체,236,224
강원도,평창군,전체,1810,1600
강원도,평창군,A.농림어업,41,51
강원도,평창군,B.광업,3,2
강원도,평창군,C.제조업,123,117
강원도,평창군,D.전기가스,3,3
강원도,평창군,E.수도하수,19,15
강원도,평창군,F.건설업,177,153
강원도,평창군,G.도소매업,320,294
강원도,평창군,H.운수창고,34,34
강원도,평창군,I.숙박음식,482,398
강원도,평창군,J.정보통신,5,8
강원도,평창군,K.금융보험,45,39
강원도,평창군,L.부동산업,43,39
강원도,평창군,M.전문기술,68,58
강원도,평창군,N.사업시설,77,58
강원도,평창군,P.교육,53,28
강원도,평창군,Q.보건복지,93,90
강원도,평창군,R.예술스포츠,53,47
강원도,평창군,S.협회단체,171,166
강원도,정선군,전체,1490,1231
강원도,정선군,A.농림어업,12,14
강원도,정선군,B.광업,14,16
강원도,정선군,C.제조업,100,91
강원도,정선군,D.전기가스,8,8
강원도,정선군,E.수도하수,8,8
강원도,정선군,F.건설업,152,129
강원도,정선군,G.도소매업,255,195
강원도,정선군,H.운수창고,33,31
강원도,정선군,I.숙박음식,373,256
강원도,정선군,J.정보통신,10,9
강원도,정선군,K.금융보험,39,35
강원도,정선군,L.부동산업,27,23
강원도,정선군,M.전문기술,41,40
강원도,정선군,N.사업시설,63,46
강원도,정선군,P.교육,24,24
강원도,정선군,Q.보건복지,66,67
강원도,정선군,R.예술스포츠,51,45
강원도,정선군,S.협회단체,214,194
강원도,철원군,전체,1403,1266
강원도,철원군,A.농림어업,31,30
강원도,철원군,B.광업,0,0
강원도,철원군,C.제조업,115,119
강원도,철원군,D.전기가스,6,6
강원도,철원군,E.수도하수,10,11
강원도,철원군,F.건설업,185,182
강원도,철원군,G.도소매업,230,224
강원도,철원군,H.운수창고,20,18
강원도,철원군,I.숙박음식,310,219
강원도,철원군,J.정보통신,9,9
강원도,철원군,K.금융보험,30,30
강원도,철원군,L.부동산업,15,19
강원도,철원군,M.전문기술,34,37
강원도,철원군,N.사업시설,31,34
강원도,철원군,P.교육,50,43
강원도,철원군,Q.보건복지,103,105
강원도,철원군,R.예술스포츠,68,37
강원도,철원군,S.협회단체,156,143
강원도,화천군,전체,849,769
강원도,화천군,A.농림어업,18,13
강원도,화천군,B.광업,0,0
강원도,화천군,C.제조업,62,61
강원도,화천군,D.전기가스,3,3
강원도,화천군,E.수도하수,9,10
강원도,화천군,F.건설업,134,118
강원도,화천군,G.도소매업,129,118
강원도,화천군,H.운수창고,9,9
강원도,화천군,I.숙박음식,163,128
강원도,화천군,J.정보통신,9,8
강원도,화천군,K.금융보험,15,13
강원도,화천군,L.부동산업,12,12
강원도,화천군,M.전문기술,27,25
강원도,화천군,N.사업시설,16,13
강원도,화천군,P.교육,26,20
강원도,화천군,Q.보건복지,64,71
강원도,화천군,R.예술스포츠,38,33
강원도,화천군,S.협회단체,115,114
강원도,양구군,전체,969,792
강원도,양구군,A.농림어업,6,13
강원도,양구군,B.광업,4,4
강원도,양구군,C.제조업,82,77
강원도,양구군,D.전기가스,3,2
강원도,양구군,E.수도하수,9,10
강원도,양구군,F.건설업,140,116
강원도,양구군,G.도소매업,158,131
강원도,양구군,H.운수창고,18,13
강원도,양구군,I.숙박음식,262,166
강원도,양구군,J.정보통신,9,8
강원도,양구군,K.금융보험,19,19
강원도,양구군,L.부동산업,14,14
강원도,양구군,M.전문기술,26,25
강원도,양구군,N.사업시설,30,27
강원도,양구군,P.교육,32,22
강원도,양구군,Q.보건복지,51,51
강원도,양구군,R.예술스포츠,29,17
강원도,양구군,S.협회단체,77,77
강원도,인제군,전체,1265,1144
강원도,인제군,A.농림어업,15,19
강원도,인제군,B.광업,3,3
강원도,인제군,C.제조업,100,101
강원도,인제군,D.전기가스,3,4
강원도,인제군,E.수도하수,6,6
강원도,인제군,F.건설업,177,177
강원도,인제군,G.도소매업,246,221
강원도,인제군,H.운수창고,17,18
강원도,인제군,I.숙박음식,302,235
강원도,인제군,J.정보통신,3,2
강원도,인제군,K.금융보험,27,27
강원도,인제군,L.부동산업,9,12
강원도,인제군,M.전문기술,34,36
강원도,인제군,N.사업시설,34,27
강원도,인제군,P.교육,46,41
강원도,인제군,Q.보건복지,59,64
강원도,인제군,R.예술스포츠,62,36
강원도,인제군,S.협회단체,122,115
강원도,고성군,전체,1264,1119
강원도,고성군,A.농림어업,13,12
강원도,고성군,B.광업,15,15
강원도,고성군,C.제조업,133,125
강원도,고성군,D.전기가스,1,1
강원도,고성군,E.수도하수,7,7
강원도,고성군,F.건설업,188,166
강원도,고성군,G.도소매업,188,159
강원도,고성군,H.운수창고,20,16
강원도,고성군,I.숙박음식,373,292
강원도,고성군,J.정보통신,6,5
강원도,고성군,K.금융보험,23,22
강원도,고성군,L.부동산업,14,26
강원도,고성군,M.전문기술,27,26
강원도,고성군,N.사업시설,33,32
강원도,고성군,P.교육,28,25
강원도,고성군,Q.보건복지,57,55
강원도,고성군,R.예술스포츠,27,23
강원도,고성군,S.협회단체,111,112
강원도,양양군,전체,1541,1502
강원도,양양군,A.농림어업,18,22
강원도,양양군,B.광업,9,9
강원도,양양군,C.제조업,127,123
강원도,양양군,D.전기가스,7,6
강원도,양양군,E.수도하수,22,25
강원도,양양군,F.건설업,169,148
강원도,양양군,G.도소매업,250,243
강원도,양양군,H.운수창고,25,24
강원도,양양군,I.숙박음식,420,410
강원도,양양군,J.정보통신,7,5
강원도,양양군,K.금융보험,22,22
강원도,양양군,L.부동산업,48,46
강원도,양양군,M.전문기술,40,41
강원도,양양군,N.사업시설,52,48
강원도,양양군,P.교육,49,52
강원도,양양군,Q.보건복지,61,67
강원도,양양군,R.예술스포츠,36,36
강원도,양양군,S.협회단체,179,175
충청북도,전체,전체,65263,55581
충청북도,전체,A.농림어업,307,343
충청북도,전체,B.광업,80,80
충청북도,전체,C.제조업,10211,9880
충청북도,전체,D.전기가스,50,55
충청북도,전체,E.수도하수,404,399
충청북도,전체,F.건설업,4713,4055
충청북도,전체,G.도소매업,13456,11265
충청북도,전체,H.운수창고,1497,1343
충청북도,전체,I.숙박음식,13102,8805
충청북도,전체,J.정보통신,439,451
충청북도,전체,K.금융보험,1167,1134
충청북도,전체,L.부동산업,1792,1634
충청북도,전체,M.전문기술,1968,1998
충청북도,전체,N.사업시설,1888,1632
충청북도,전체,P.교육,2617,2192
충청북도,전체,Q.보건복지,4374,4338
충청북도,전체,R.예술스포츠,1731,1082
충청북도,전체,S.협회단체,5467,4895
충청북도,충주시,전체,9406,7221
충청북도,충주시,A.농림어업,68,69
충청북도,충주시,B.광업,17,17
충청북도,충주시,C.제조업,1094,1021
충청북도,충주시,D.전기가스,8,8
충청북도,충주시,E.수도하수,46,45
충청북도,충주시,F.건설업,737,576
충청북도,충주시,G.도소매업,1993,1463
충청북도,충주시,H.운수창고,172,150
충청북도,충주시,I.숙박음식,2285,1273
충청북도,충주시,J.정보통신,59,58
충청북도,충주시,K.금융보험,182,177
충청북도,충주시,L.부동산업,196,184
충청북도,충주시,M.전문기술,260,252
충청북도,충주시,N.사업시설,242,215
충청북도,충주시,P.교육,371,288
충청북도,충주시,Q.보건복지,578,563
충청북도,충주시,R.예술스포츠,293,174
충청북도,충주시,S.협회단체,805,688
충청북도,제천시,전체,6095,5128
충청북도,제천시,A.농림어업,27,31
충청북도,제천시,B.광업,20,18
충청북도,제천시,C.제조업,589,568
충청북도,제천시,D.전기가스,4,4
충청북도,제천시,E.수도하수,36,37
충청북도,제천시,F.건설업,621,516
충청북도,제천시,G.도소매업,1310,1146
충청북도,제천시,H.운수창고,248,227
충청북도,제천시,I.숙박음식,1260,767
충청북도,제천시,J.정보통신,25,24
충청북도,제천시,K.금융보험,90,91
충청북도,제천시,L.부동산업,156,132
충청북도,제천시,M.전문기술,149,144
충청북도,제천시,N.사업시설,157,131
충청북도,제천시,P.교육,222,191
충청북도,제천시,Q.보건복지,383,391
충청북도,제천시,R.예술스포츠,160,117
충청북도,제천시,S.협회단체,638,593
충청북도,청주시,전체,31771,27178
충청북도,청주시,A.농림어업,47,57
충청북도,청주시,B.광업,14,16
충청북도,청주시,C.제조업,3958,3787
충청북도,청주시,D.전기가스,17,19
충청북도,청주시,E.수도하수,147,145
충청북도,청주시,F.건설업,2057,1779
충청북도,청주시,G.도소매업,7157,6024
충청북도,청주시,H.운수창고,574,503
충청북도,청주시,I.숙박음식,6386,4586
충청북도,청주시,J.정보통신,270,283
충청북도,청주시,K.금융보험,590,566
충청북도,청주시,L.부동산업,1109,1010
충청북도,청주시,M.전문기술,1146,1173
충청북도,청주시,N.사업시설,923,817
충청북도,청주시,P.교육,1587,1328
충청북도,청주시,Q.보건복지,2325,2310
충청북도,청주시,R.예술스포츠,913,553
충청북도,청주시,S.협회단체,2551,2222
충청북도,보은군,전체,1177,977
충청북도,보은군,A.농림어업,22,22
충청북도,보은군,B.광업,2,2
충청북도,보은군,C.제조업,176,165
충청북도,보은군,D.전기가스,2,2
충청북도,보은군,E.수도하수,10,10
충청북도,보은군,F.건설업,132,117
충청북도,보은군,G.도소매업,186,138
충청북도,보은군,H.운수창고,30,23
충청북도,보은군,I.숙박음식,233,129
충청북도,보은군,J.정보통신,12,12
충청북도,보은군,K.금융보험,34,32
충청북도,보은군,L.부동산업,25,20
충청북도,보은군,M.전문기술,24,28
충청북도,보은군,N.사업시설,27,27
충청북도,보은군,P.교육,27,22
충청북도,보은군,Q.보건복지,83,82
충청북도,보은군,R.예술스포츠,19,15
충청북도,보은군,S.협회단체,133,131
충청북도,옥천군,전체,1944,1766
충청북도,옥천군,A.농림어업,17,20
충청북도,옥천군,B.광업,1,1
충청북도,옥천군,C.제조업,453,429
충청북도,옥천군,D.전기가스,4,4
충청북도,옥천군,E.수도하수,15,14
충청북도,옥천군,F.건설업,164,154
충청북도,옥천군,G.도소매업,350,327
충청북도,옥천군,H.운수창고,67,65
충청북도,옥천군,I.숙박음식,313,214
충청북도,옥천군,J.정보통신,11,11
충청북도,옥천군,K.금융보험,39,39
충청북도,옥천군,L.부동산업,21,23
충청북도,옥천군,M.전문기술,47,48
충청북도,옥천군,N.사업시설,39,32
충청북도,옥천군,P.교육,45,38
충청북도,옥천군,Q.보건복지,130,129
충청북도,옥천군,R.예술스포츠,39,32
충청북도,옥천군,S.협회단체,189,186
충청북도,영동군,전체,1481,1321
충청북도,영동군,A.농림어업,21,23
충청북도,영동군,B.광업,2,3
충청북도,영동군,C.제조업,182,168
충청북도,영동군,D.전기가스,2,2
충청북도,영동군,E.수도하수,9,10
충청북도,영동군,F.건설업,170,164
충청북도,영동군,G.도소매업,268,232
충청북도,영동군,H.운수창고,32,30
충청북도,영동군,I.숙박음식,247,161
충청북도,영동군,J.정보통신,16,16
충청북도,영동군,K.금융보험,43,40
충청북도,영동군,L.부동산업,20,18
충청북도,영동군,M.전문기술,45,48
충청북도,영동군,N.사업시설,27,24
충청북도,영동군,P.교육,56,45
충청북도,영동군,Q.보건복지,143,144
충청북도,영동군,R.예술스포츠,27,19
충청북도,영동군,S.협회단체,171,174
충청북도,진천군,전체,3696,3264
충청북도,진천군,A.농림어업,32,35
충청북도,진천군,B.광업,5,5
충청북도,진천군,C.제조업,1149,1125
충청북도,진천군,D.전기가스,2,4
충청북도,진천군,E.수도하수,48,46
충청북도,진천군,F.건설업,173,140
충청북도,진천군,G.도소매업,590,511
충청북도,진천군,H.운수창고,94,84
충청북도,진천군,I.숙박음식,658,467
충청북도,진천군,J.정보통신,10,10
충청북도,진천군,K.금융보험,43,42
충청북도,진천군,L.부동산업,91,89
충청북도,진천군,M.전문기술,73,77
충청북도,진천군,N.사업시설,148,118
충청북도,진천군,P.교육,104,92
충청북도,진천군,Q.보건복지,194,198
충청북도,진천군,R.예술스포츠,77,48
충청북도,진천군,S.협회단체,205,173
충청북도,괴산군,전체,1322,1197
충청북도,괴산군,A.농림어업,23,26
충청북도,괴산군,B.광업,3,3
충청북도,괴산군,C.제조업,264,258
충청북도,괴산군,D.전기가스,2,2
충청북도,괴산군,E.수도하수,22,20
충청북도,괴산군,F.건설업,104,107
충청북도,괴산군,G.도소매업,203,171
충청북도,괴산군,H.운수창고,21,20
충청북도,괴산군,I.숙박음식,235,168
충청북도,괴산군,J.정보통신,10,11
충청북도,괴산군,K.금융보험,29,29
충청북도,괴산군,L.부동산업,18,13
충청북도,괴산군,M.전문기술,45,50
충청북도,괴산군,N.사업시설,29,17
충청북도,괴산군,P.교육,30,28
충청북도,괴산군,Q.보건복지,89,84
충청북도,괴산군,R.예술스포츠,20,17
충청북도,괴산군,S.협회단체,175,173
충청북도,음성군,전체,5726,5251
충청북도,음성군,A.농림어업,39,49
충청북도,음성군,B.광업,0,0
충청북도,음성군,C.제조업,2060,2087
충청북도,음성군,D.전기가스,4,4
충청북도,음성군,E.수도하수,49,50
충청북도,음성군,F.건설업,277,261
충청북도,음성군,G.도소매업,948,851
충청북도,음성군,H.운수창고,161,155
충청북도,음성군,I.숙박음식,891,623
충청북도,음성군,J.정보통신,19,19
충청북도,음성군,K.금융보험,70,71
충청북도,음성군,L.부동산업,104,95
충청북도,음성군,M.전문기술,128,132
충청북도,음성군,N.사업시설,203,172
충청북도,음성군,P.교육,97,96
충청북도,음성군,Q.보건복지,266,256
충청북도,음성군,R.예술스포츠,97,46
충청북도,음성군,S.협회단체,313,284
충청북도,단양군,전체,1309,1150
충청북도,단양군,A.농림어업,5,6
충청북도,단양군,B.광업,16,15
충청북도,단양군,C.제조업,117,117
충청북도,단양군,D.전기가스,4,4
충청북도,단양군,E.수도하수,14,13
충청북도,단양군,F.건설업,192,167
충청북도,단양군,G.도소매업,187,168
충청북도,단양군,H.운수창고,59,58
충청북도,단양군,I.숙박음식,294,220
충청북도,단양군,J.정보통신,4,4
충청북도,단양군,K.금융보험,27,26
충청북도,단양군,L.부동산업,14,13
충청북도,단양군,M.전문기술,25,23
충청북도,단양군,N.사업시설,56,48
충청북도,단양군,P.교육,23,15
충청북도,단양군,Q.보건복지,76,71
충청북도,단양군,R.예술스포츠,49,41
충청북도,단양군,S.협회단체,147,141
충청북도,증평군,전체,1336,1128
충청북도,증평군,A.농림어업,6,5
충청북도,증평군,B.광업,0,0
충청북도,증평군,C.제조업,169,155
충청북도,증평군,D.전기가스,1,2
충청북도,증평군,E.수도하수,8,9
충청북도,증평군,F.건설업,86,74
충청북도,증평군,G.도소매업,264,234
충청북도,증평군,H.운수창고,39,28
충청북도,증평군,I.숙박음식,300,197
충청북도,증평군,J.정보통신,3,3
충청북도,증평군,K.금융보험,20,21
충청북도,증평군,L.부동산업,38,37
충청북도,증평군,M.전문기술,26,23
충청북도,증평군,N.사업시설,37,31
충청북도,증평군,P.교육,55,49
충청북도,증평군,Q.보건복지,107,110
충청북도,증평군,R.예술스포츠,37,20
충청북도,증평군,S.협회단체,140,130
충청남도,전체,전체,86455,74234
충청남도,전체,A.농림어업,504,565
충청남도,전체,B.광업,79,70
충청남도,전체,C.제조업,13173,12724
충청남도,전체,D.전기가스,122,122
충청남도,전체,E.수도하수,504,511
충청남도,전체,F.건설업,5890,5017
충청남도,전체,G.도소매업,17585,14678
충청남도,전체,H.운수창고,2006,1725
충청남도,전체,I.숙박음식,17446,12224
충청남도,전체,J.정보통신,587,618
충청남도,전체,K.금융보험,1532,1480
충청남도,전체,L.부동산업,2244,2198
충청남도,전체,M.전문기술,2614,2683
충청남도,전체,N.사업시설,2298,2025
충청남도,전체,P.교육,3561,3038
충청남도,전체,Q.보건복지,5926,5867
충청남도,전체,R.예술스포츠,2248,1455
충청남도,전체,S.협회단체,8136,7234
충청남도,천안시,전체,28141,24419
충청남도,천안시,A.농림어업,49,56
충청남도,천안시,B.광업,4,2
충청남도,천안시,C.제조업,4309,4237
충청남도,천안시,D.전기가스,17,15
충청남도,천안시,E.수도하수,94,98
충청남도,천안시,F.건설업,1616,1281
충청남도,천안시,G.도소매업,6200,5232
충청남도,천안시,H.운수창고,539,454
충청남도,천안시,I.숙박음식,5303,3857
충청남도,천안시,J.정보통신,238,240
충청남도,천안시,K.금융보험,479,458
충청남도,천안시,L.부동산업,1010,1012
충청남도,천안시,M.전문기술,1079,1125
충청남도,천안시,N.사업시설,899,825
충청남도,천안시,P.교육,1483,1303
충청남도,천안시,Q.보건복지,1838,1827
충청남도,천안시,R.예술스포츠,796,504
충청남도,천안시,S.협회단체,2188,1893
충청남도,공주시,전체,4534,3915
충청남도,공주시,A.농림어업,25,33
충청남도,공주시,B.광업,6,5
충청남도,공주시,C.제조업,504,480
충청남도,공주시,D.전기가스,3,2
충청남도,공주시,E.수도하수,28,29
충청남도,공주시,F.건설업,379,340
충청남도,공주시,G.도소매업,900,763
충청남도,공주시,H.운수창고,86,70
충청남도,공주시,I.숙박음식,1013,694
충청남도,공주시,J.정보통신,27,32
충청남도,공주시,K.금융보험,85,85
충청남도,공주시,L.부동산업,108,104
충청남도,공주시,M.전문기술,167,165
충청남도,공주시,N.사업시설,121,108
충청남도,공주시,P.교육,137,116
충청남도,공주시,Q.보건복지,328,328
충청남도,공주시,R.예술스포츠,110,88
충청남도,공주시,S.협회단체,507,473
충청남도,보령시,전체,3975,3316
충청남도,보령시,A.농림어업,32,35
충청남도,보령시,B.광업,14,15
충청남도,보령시,C.제조업,415,381
충청남도,보령시,D.전기가스,15,15
충청남도,보령시,E.수도하수,16,16
충청남도,보령시,F.건설업,295,278
충청남도,보령시,G.도소매업,828,644
충청남도,보령시,H.운수창고,76,66
충청남도,보령시,I.숙박음식,1074,743
충청남도,보령시,J.정보통신,18,16
충청남도,보령시,K.금융보험,71,68
충청남도,보령시,L.부동산업,71,66
충청남도,보령시,M.전문기술,101,112
충청남도,보령시,N.사업시설,67,58
충청남도,보령시,P.교육,114,94
충청남도,보령시,Q.보건복지,262,265
충청남도,보령시,R.예술스포츠,94,63
충청남도,보령시,S.협회단체,412,381
충청남도,아산시,전체,13336,10769
충청남도,아산시,A.농림어업,36,46
충청남도,아산시,B.광업,10,10
충청남도,아산시,C.제조업,2942,2804
충청남도,아산시,D.전기가스,14,15
충청남도,아산시,E.수도하수,62,62
충청남도,아산시,F.건설업,685,544
충청남도,아산시,G.도소매업,2386,1866
충청남도,아산시,H.운수창고,293,247
충청남도,아산시,I.숙박음식,2830,1763
충청남도,아산시,J.정보통신,74,93
충청남도,아산시,K.금융보험,159,149
충청남도,아산시,L.부동산업,346,315
충청남도,아산시,M.전문기술,313,300
충청남도,아산시,N.사업시설,337,301
충청남도,아산시,P.교육,578,455
충청남도,아산시,Q.보건복지,911,851
충청남도,아산시,R.예술스포츠,370,204
충청남도,아산시,S.협회단체,990,744
충청남도,서산시,전체,6182,5218
충청남도,서산시,A.농림어업,19,22
충청남도,서산시,B.광업,8,8
충청남도,서산시,C.제조업,600,537
충청남도,서산시,D.전기가스,12,11
충청남도,서산시,E.수도하수,43,38
충청남도,서산시,F.건설업,466,396
충청남도,서산시,G.도소매업,1336,1103
충청남도,서산시,H.운수창고,204,187
충청남도,서산시,I.숙박음식,1388,1004
충청남도,서산시,J.정보통신,35,33
충청남도,서산시,K.금융보험,111,105
충청남도,서산시,L.부동산업,135,130
충청남도,서산시,M.전문기술,205,209
충청남도,서산시,N.사업시설,171,147
충청남도,서산시,P.교육,252,224
충청남도,서산시,Q.보건복지,425,431
충청남도,서산시,R.예술스포츠,161,106
충청남도,서산시,S.협회단체,611,527
충청남도,논산시,전체,4949,4350
충청남도,논산시,A.농림어업,56,53
충청남도,논산시,B.광업,4,2
충청남도,논산시,C.제조업,789,753
충청남도,논산시,D.전기가스,4,6
충청남도,논산시,E.수도하수,43,43
충청남도,논산시,F.건설업,362,333
충청남도,논산시,G.도소매업,1054,884
충청남도,논산시,H.운수창고,129,105
충청남도,논산시,I.숙박음식,842,588
충청남도,논산시,J.정보통신,28,26
충청남도,논산시,K.금융보험,105,101
충청남도,논산시,L.부동산업,86,71
충청남도,논산시,M.전문기술,96,100
충청남도,논산시,N.사업시설,96,81
충청남도,논산시,P.교육,172,147
충청남도,논산시,Q.보건복지,404,406
충청남도,논산시,R.예술스포츠,131,93
충청남도,논산시,S.협회단체,548,558
충청남도,계룡시,전체,1189,960
충청남도,계룡시,A.농림어업,2,3
충청남도,계룡시,B.광업,0,0
충청남도,계룡시,C.제조업,71,68
충청남도,계룡시,D.전기가스,4,4
충청남도,계룡시,E.수도하수,9,12
충청남도,계룡시,F.건설업,71,50
충청남도,계룡시,G.도소매업,202,169
충청남도,계룡시,H.운수창고,28,25
충청남도,계룡시,I.숙박음식,252,163
충청남도,계룡시,J.정보통신,10,8
충청남도,계룡시,K.금융보험,22,22
충청남도,계룡시,L.부동산업,38,34
충청남도,계룡시,M.전문기술,28,28
충청남도,계룡시,N.사업시설,22,14
충청남도,계룡시,P.교육,103,59
충청남도,계룡시,Q.보건복지,119,125
충청남도,계룡시,R.예술스포츠,32,23
충청남도,계룡시,S.협회단체,176,153
충청남도,당진시,전체,6649,5874
충청남도,당진시,A.농림어업,46,51
충청남도,당진시,B.광업,5,6
충청남도,당진시,C.제조업,1107,1136
충청남도,당진시,D.전기가스,15,17
충청남도,당진시,E.수도하수,56,56
충청남도,당진시,F.건설업,486,438
충청남도,당진시,G.도소매업,1238,1072
충청남도,당진시,H.운수창고,269,255
충청남도,당진시,I.숙박음식,1342,963
충청남도,당진시,J.정보통신,26,32
충청남도,당진시,K.금융보험,107,104
충청남도,당진시,L.부동산업,168,167
충청남도,당진시,M.전문기술,190,199
충청남도,당진시,N.사업시설,217,175
충청남도,당진시,P.교육,242,216
충청남도,당진시,Q.보건복지,423,417
충청남도,당진시,R.예술스포츠,169,103
충청남도,당진시,S.협회단체,543,467
충청남도,금산군,전체,2563,2350
충청남도,금산군,A.농림어업,34,37
충청남도,금산군,B.광업,5,5
충청남도,금산군,C.제조업,752,732
충청남도,금산군,D.전기가스,9,8
충청남도,금산군,E.수도하수,23,29
충청남도,금산군,F.건설업,185,164
충청남도,금산군,G.도소매업,458,425
충청남도,금산군,H.운수창고,47,43
충청남도,금산군,I.숙박음식,355,241
충청남도,금산군,J.정보통신,19,14
충청남도,금산군,K.금융보험,41,41
충청남도,금산군,L.부동산업,33,35
충청남도,금산군,M.전문기술,53,55
충청남도,금산군,N.사업시설,39,33
충청남도,금산군,P.교육,51,50
충청남도,금산군,Q.보건복지,181,181
충청남도,금산군,R.예술스포츠,40,29
충청남도,금산군,S.협회단체,238,228
충청남도,부여군,전체,1987,1805
충청남도,부여군,A.농림어업,55,63
충청남도,부여군,B.광업,7,8
충청남도,부여군,C.제조업,197,196
