시도,행정구역,5세코드,연월,value
광주광역시,전체,80,'14.12월,30913
광주광역시,전체,85,'14.12월,17714
광주광역시,전체,90,'14.12월,8518
광주광역시,전체,95,'14.12월,2986
광주광역시,전체,100,'14.12월,667
광주광역시,전체,105,'14.12월,300
광주광역시,동구,0,'14.12월,100786
광주광역시,동구,70,'14.12월,6158
광주광역시,동구,75,'14.12월,5399
광주광역시,동구,80,'14.12월,3748
광주광역시,동구,85,'14.12월,2095
광주광역시,동구,90,'14.12월,1015
광주광역시,동구,95,'14.12월,371
광주광역시,동구,100,'14.12월,88
광주광역시,동구,105,'14.12월,45
광주광역시,서구,0,'14.12월,310317
광주광역시,서구,70,'14.12월,11162
광주광역시,서구,75,'14.12월,8839
광주광역시,서구,80,'14.12월,6139
광주광역시,서구,85,'14.12월,3529
광주광역시,서구,90,'14.12월,1786
광주광역시,서구,95,'14.12월,637
광주광역시,서구,100,'14.12월,145
광주광역시,서구,105,'14.12월,49
광주광역시,남구,0,'14.12월,219815
광주광역시,남구,70,'14.12월,10264
광주광역시,남구,75,'14.12월,8134
광주광역시,남구,80,'14.12월,5642
광주광역시,남구,85,'14.12월,3218
광주광역시,남구,90,'14.12월,1549
광주광역시,남구,95,'14.12월,572
광주광역시,남구,100,'14.12월,129
광주광역시,남구,105,'14.12월,83
광주광역시,북구,0,'14.12월,447685
광주광역시,북구,70,'14.12월,17293
광주광역시,북구,75,'14.12월,13526
광주광역시,북구,80,'14.12월,9399
광주광역시,북구,85,'14.12월,5331
광주광역시,북구,90,'14.12월,2544
광주광역시,북구,95,'14.12월,824
광주광역시,북구,100,'14.12월,190
광주광역시,북구,105,'14.12월,75
광주광역시,광산구,0,'14.12월,397281
광주광역시,광산구,70,'14.12월,9818
광주광역시,광산구,75,'14.12월,8131
광주광역시,광산구,80,'14.12월,5985
광주광역시,광산구,85,'14.12월,3541
광주광역시,광산구,90,'14.12월,1624
광주광역시,광산구,95,'14.12월,582
광주광역시,광산구,100,'14.12월,115
광주광역시,광산구,105,'14.12월,48
대전광역시,전체,0,'14.12월,1531809
대전광역시,전체,70,'14.12월,52731
대전광역시,전체,75,'14.12월,43260
대전광역시,전체,80,'14.12월,31666
대전광역시,전체,85,'14.12월,18261
대전광역시,전체,90,'14.12월,8452
대전광역시,전체,95,'14.12월,3012
대전광역시,전체,100,'14.12월,687
대전광역시,전체,105,'14.12월,260
대전광역시,동구,0,'14.12월,245493
대전광역시,동구,70,'14.12월,11009
대전광역시,동구,75,'14.12월,9656
대전광역시,동구,80,'14.12월,6806
대전광역시,동구,85,'14.12월,3735
대전광역시,동구,90,'14.12월,1687
대전광역시,동구,95,'14.12월,569
대전광역시,동구,100,'14.12월,140
대전광역시,동구,105,'14.12월,61
대전광역시,중구,0,'14.12월,261165
대전광역시,중구,70,'14.12월,12187
대전광역시,중구,75,'14.12월,9923
대전광역시,중구,80,'14.12월,7237
대전광역시,중구,85,'14.12월,4182
대전광역시,중구,90,'14.12월,1867
대전광역시,중구,95,'14.12월,631
대전광역시,중구,100,'14.12월,132
대전광역시,중구,105,'14.12월,55
대전광역시,서구,0,'14.12월,496132
대전광역시,서구,70,'14.12월,15251
대전광역시,서구,75,'14.12월,11895
대전광역시,서구,80,'14.12월,8846
대전광역시,서구,85,'14.12월,5160
대전광역시,서구,90,'14.12월,2413
대전광역시,서구,95,'14.12월,893
대전광역시,서구,100,'14.12월,211
대전광역시,서구,105,'14.12월,76
대전광역시,유성구,0,'14.12월,327461
대전광역시,유성구,70,'14.12월,7236
대전광역시,유성구,75,'14.12월,5852
대전광역시,유성구,80,'14.12월,4543
대전광역시,유성구,85,'14.12월,2835
대전광역시,유성구,90,'14.12월,1425
대전광역시,유성구,95,'14.12월,563
대전광역시,유성구,100,'14.12월,123
대전광역시,유성구,105,'14.12월,41
대전광역시,대덕구,0,'14.12월,201558
대전광역시,대덕구,70,'14.12월,7048
대전광역시,대덕구,75,'14.12월,5934
대전광역시,대덕구,80,'14.12월,4234
대전광역시,대덕구,85,'14.12월,2349
대전광역시,대덕구,90,'14.12월,1060
대전광역시,대덕구,95,'14.12월,356
대전광역시,대덕구,100,'14.12월,81
대전광역시,대덕구,105,'14.12월,27
울산광역시,전체,0,'14.12월,1166377
울산광역시,전체,70,'14.12월,35584
울산광역시,전체,75,'14.12월,27048
울산광역시,전체,80,'14.12월,17737
울산광역시,전체,85,'14.12월,10111
울산광역시,전체,90,'14.12월,4736
울산광역시,전체,95,'14.12월,1608
울산광역시,전체,100,'14.12월,298
울산광역시,전체,105,'14.12월,128
울산광역시,중구,0,'14.12월,238825
울산광역시,중구,70,'14.12월,8703
울산광역시,중구,75,'14.12월,6701
울산광역시,중구,80,'14.12월,4181
울산광역시,중구,85,'14.12월,2181
울산광역시,중구,90,'14.12월,970
울산광역시,중구,95,'14.12월,295
울산광역시,중구,100,'14.12월,60
울산광역시,중구,105,'14.12월,45
울산광역시,남구,0,'14.12월,347759
울산광역시,남구,70,'14.12월,10419
울산광역시,남구,75,'14.12월,7435
울산광역시,남구,80,'14.12월,4573
울산광역시,남구,85,'14.12월,2450
울산광역시,남구,90,'14.12월,1105
울산광역시,남구,95,'14.12월,342
울산광역시,남구,100,'14.12월,63
울산광역시,남구,105,'14.12월,28
울산광역시,동구,0,'14.12월,176668
울산광역시,동구,70,'14.12월,5208
울산광역시,동구,75,'14.12월,3280
울산광역시,동구,80,'14.12월,1946
울산광역시,동구,85,'14.12월,1123
울산광역시,동구,90,'14.12월,623
울산광역시,동구,95,'14.12월,260
울산광역시,동구,100,'14.12월,37
울산광역시,동구,105,'14.12월,19
울산광역시,북구,0,'14.12월,188733
울산광역시,북구,70,'14.12월,3939
울산광역시,북구,75,'14.12월,3116
울산광역시,북구,80,'14.12월,2181
울산광역시,북구,85,'14.12월,1356
울산광역시,북구,90,'14.12월,607
울산광역시,북구,95,'14.12월,256
울산광역시,북구,100,'14.12월,49
울산광역시,북구,105,'14.12월,13
울산광역시,울주군,0,'14.12월,214392
울산광역시,울주군,70,'14.12월,7315
울산광역시,울주군,75,'14.12월,6516
울산광역시,울주군,80,'14.12월,4856
울산광역시,울주군,85,'14.12월,3001
울산광역시,울주군,90,'14.12월,1431
울산광역시,울주군,95,'14.12월,455
울산광역시,울주군,100,'14.12월,89
울산광역시,울주군,105,'14.12월,23
세종특별자치시,전체,0,'14.12월,156125
세종특별자치시,전체,70,'14.12월,5418
세종특별자치시,전체,75,'14.12월,5294
세종특별자치시,전체,80,'14.12월,4394
세종특별자치시,전체,85,'14.12월,2786
세종특별자치시,전체,90,'14.12월,1295
세종특별자치시,전체,95,'14.12월,465
세종특별자치시,전체,100,'14.12월,91
세종특별자치시,전체,105,'14.12월,34
경기도,전체,0,'14.12월,12357830
경기도,전체,70,'14.12월,410808
경기도,전체,75,'14.12월,344170
경기도,전체,80,'14.12월,255530
경기도,전체,85,'14.12월,143036
경기도,전체,90,'14.12월,67809
경기도,전체,95,'14.12월,24673
경기도,전체,100,'14.12월,5660
경기도,전체,105,'14.12월,2759
경기도,수원시,0,'14.12월,1174228
경기도,수원시,70,'14.12월,32044
경기도,수원시,75,'14.12월,25477
경기도,수원시,80,'14.12월,18522
경기도,수원시,85,'14.12월,10599
경기도,수원시,90,'14.12월,5321
경기도,수원시,95,'14.12월,1943
경기도,수원시,100,'14.12월,374
경기도,수원시,105,'14.12월,192
경기도,장안구,0,'14.12월,301196
경기도,장안구,70,'14.12월,8977
경기도,장안구,75,'14.12월,7487
경기도,장안구,80,'14.12월,5593
경기도,장안구,85,'14.12월,3294
경기도,장안구,90,'14.12월,1680
경기도,장안구,95,'14.12월,616
경기도,장안구,100,'14.12월,124
경기도,장안구,105,'14.12월,56
경기도,권선구,0,'14.12월,339835
경기도,권선구,70,'14.12월,9509
경기도,권선구,75,'14.12월,7228
경기도,권선구,80,'14.12월,5289
경기도,권선구,85,'14.12월,3009
경기도,권선구,90,'14.12월,1486
경기도,권선구,95,'14.12월,520
경기도,권선구,100,'14.12월,97
경기도,권선구,105,'14.12월,54
경기도,팔달구,0,'14.12월,203479
경기도,팔달구,70,'14.12월,7825
경기도,팔달구,75,'14.12월,6328
경기도,팔달구,80,'14.12월,4286
경기도,팔달구,85,'14.12월,2342
경기도,팔달구,90,'14.12월,1157
경기도,팔달구,95,'14.12월,440
경기도,팔달구,100,'14.12월,79
경기도,팔달구,105,'14.12월,62
경기도,영통구,0,'14.12월,329718
경기도,영통구,70,'14.12월,5733
경기도,영통구,75,'14.12월,4434
경기도,영통구,80,'14.12월,3354
경기도,영통구,85,'14.12월,1954
경기도,영통구,90,'14.12월,998
경기도,영통구,95,'14.12월,367
경기도,영통구,100,'14.12월,74
경기도,영통구,105,'14.12월,20
경기도,성남시,0,'14.12월,974608
경기도,성남시,70,'14.12월,35111
경기도,성남시,75,'14.12월,27718
경기도,성남시,80,'14.12월,19373
경기도,성남시,85,'14.12월,11036
경기도,성남시,90,'14.12월,5649
경기도,성남시,95,'14.12월,2187
경기도,성남시,100,'14.12월,528
경기도,성남시,105,'14.12월,341
경기도,수정구,0,'14.12월,223539
경기도,수정구,70,'14.12월,9881
경기도,수정구,75,'14.12월,7824
경기도,수정구,80,'14.12월,5005
경기도,수정구,85,'14.12월,2439
경기도,수정구,90,'14.12월,1175
경기도,수정구,95,'14.12월,460
경기도,수정구,100,'14.12월,136
경기도,수정구,105,'14.12월,142
경기도,중원구,0,'14.12월,251982
경기도,중원구,70,'14.12월,10018
경기도,중원구,75,'14.12월,7754
경기도,중원구,80,'14.12월,5018
경기도,중원구,85,'14.12월,2616
경기도,중원구,90,'14.12월,1307
경기도,중원구,95,'14.12월,500
경기도,중원구,100,'14.12월,159
경기도,중원구,105,'14.12월,140
경기도,분당구,0,'14.12월,499087
경기도,분당구,70,'14.12월,15212
경기도,분당구,75,'14.12월,12140
경기도,분당구,80,'14.12월,9350
경기도,분당구,85,'14.12월,5981
경기도,분당구,90,'14.12월,3167
경기도,분당구,95,'14.12월,1227
경기도,분당구,100,'14.12월,233
경기도,분당구,105,'14.12월,59
경기도,의정부시,0,'14.12월,431112
경기도,의정부시,70,'14.12월,16798
경기도,의정부시,75,'14.12월,14486
경기도,의정부시,80,'14.12월,10450
경기도,의정부시,85,'14.12월,5456
경기도,의정부시,90,'14.12월,2455
경기도,의정부시,95,'14.12월,876
경기도,의정부시,100,'14.12월,210
경기도,의정부시,105,'14.12월,160
경기도,안양시,0,'14.12월,600809
경기도,안양시,70,'14.12월,19558
경기도,안양시,75,'14.12월,15372
경기도,안양시,80,'14.12월,11068
경기도,안양시,85,'14.12월,6679
경기도,안양시,90,'14.12월,3145
경기도,안양시,95,'14.12월,1106
경기도,안양시,100,'14.12월,240
경기도,안양시,105,'14.12월,127
경기도,만안구,0,'14.12월,247315
경기도,만안구,70,'14.12월,9640
경기도,만안구,75,'14.12월,7726
경기도,만안구,80,'14.12월,5353
경기도,만안구,85,'14.12월,2944
경기도,만안구,90,'14.12월,1323
경기도,만안구,95,'14.12월,494
경기도,만안구,100,'14.12월,103
경기도,만안구,105,'14.12월,62
경기도,동안구,0,'14.12월,353494
경기도,동안구,70,'14.12월,9918
경기도,동안구,75,'14.12월,7646
경기도,동안구,80,'14.12월,5715
경기도,동안구,85,'14.12월,3735
경기도,동안구,90,'14.12월,1822
경기도,동안구,95,'14.12월,612
경기도,동안구,100,'14.12월,137
경기도,동안구,105,'14.12월,65
경기도,부천시,0,'14.12월,855586
경기도,부천시,70,'14.12월,27517
경기도,부천시,75,'14.12월,20775
경기도,부천시,80,'14.12월,15175
경기도,부천시,85,'14.12월,8747
경기도,부천시,90,'14.12월,4222
경기도,부천시,95,'14.12월,1513
경기도,부천시,100,'14.12월,342
경기도,부천시,105,'14.12월,164
경기도,원미구,0,'14.12월,442638
경기도,원미구,70,'14.12월,12984
경기도,원미구,75,'14.12월,9505
경기도,원미구,80,'14.12월,6949
경기도,원미구,85,'14.12월,4226
경기도,원미구,90,'14.12월,2035
경기도,원미구,95,'14.12월,730
경기도,원미구,100,'14.12월,174
경기도,원미구,105,'14.12월,78
경기도,소사구,0,'14.12월,226400
경기도,소사구,70,'14.12월,8410
경기도,소사구,75,'14.12월,6288
경기도,소사구,80,'14.12월,4508
경기도,소사구,85,'14.12월,2496
경기도,소사구,90,'14.12월,1232
경기도,소사구,95,'14.12월,473
경기도,소사구,100,'14.12월,113
경기도,소사구,105,'14.12월,51
경기도,오정구,0,'14.12월,186548
경기도,오정구,70,'14.12월,6123
경기도,오정구,75,'14.12월,4982
경기도,오정구,80,'14.12월,3718
경기도,오정구,85,'14.12월,2025
경기도,오정구,90,'14.12월,955
경기도,오정구,95,'14.12월,310
경기도,오정구,100,'14.12월,55
경기도,오정구,105,'14.12월,35
경기도,광명시,0,'14.12월,348560
경기도,광명시,70,'14.12월,11827
경기도,광명시,75,'14.12월,9343
경기도,광명시,80,'14.12월,6530
경기도,광명시,85,'14.12월,3700
경기도,광명시,90,'14.12월,1725
경기도,광명시,95,'14.12월,605
경기도,광명시,100,'14.12월,147
경기도,광명시,105,'14.12월,103
경기도,평택시,0,'14.12월,449555
경기도,평택시,70,'14.12월,15141
경기도,평택시,75,'14.12월,13641
경기도,평택시,80,'14.12월,10978
경기도,평택시,85,'14.12월,5792
경기도,평택시,90,'14.12월,2680
경기도,평택시,95,'14.12월,942
경기도,평택시,100,'14.12월,227
경기도,평택시,105,'14.12월,167
경기도,동두천시,0,'14.12월,97595
경기도,동두천시,70,'14.12월,4387
경기도,동두천시,75,'14.12월,4344
경기도,동두천시,80,'14.12월,3379
경기도,동두천시,85,'14.12월,1693
경기도,동두천시,90,'14.12월,797
경기도,동두천시,95,'14.12월,260
경기도,동두천시,100,'14.12월,82
경기도,동두천시,105,'14.12월,47
경기도,안산시,0,'14.12월,707876
경기도,안산시,70,'14.12월,17195
경기도,안산시,75,'14.12월,14561
경기도,안산시,80,'14.12월,11336
경기도,안산시,85,'14.12월,6383
경기도,안산시,90,'14.12월,2976
경기도,안산시,95,'14.12월,1060
경기도,안산시,100,'14.12월,193
경기도,안산시,105,'14.12월,76
경기도,상록구,0,'14.12월,381508
경기도,상록구,70,'14.12월,9544
경기도,상록구,75,'14.12월,8278
경기도,상록구,80,'14.12월,6437
경기도,상록구,85,'14.12월,3642
경기도,상록구,90,'14.12월,1691
경기도,상록구,95,'14.12월,640
경기도,상록구,100,'14.12월,99
경기도,상록구,105,'14.12월,34
경기도,단원구,0,'14.12월,326368
경기도,단원구,70,'14.12월,7651
경기도,단원구,75,'14.12월,6283
경기도,단원구,80,'14.12월,4899
경기도,단원구,85,'14.12월,2741
경기도,단원구,90,'14.12월,1285
경기도,단원구,95,'14.12월,420
경기도,단원구,100,'14.12월,94
경기도,단원구,105,'14.12월,42
경기도,고양시,0,'14.12월,1006154
경기도,고양시,70,'14.12월,30954
경기도,고양시,75,'14.12월,28536
경기도,고양시,80,'14.12월,22796
경기도,고양시,85,'14.12월,13070
경기도,고양시,90,'14.12월,5988
경기도,고양시,95,'14.12월,2055
경기도,고양시,100,'14.12월,491
경기도,고양시,105,'14.12월,206
경기도,덕양구,0,'14.12월,424423
경기도,덕양구,70,'14.12월,15094
경기도,덕양구,75,'14.12월,13670
경기도,덕양구,80,'14.12월,10312
경기도,덕양구,85,'14.12월,5609
경기도,덕양구,90,'14.12월,2582
경기도,덕양구,95,'14.12월,869
경기도,덕양구,100,'14.12월,256
경기도,덕양구,105,'14.12월,123
경기도,일산동구,0,'14.12월,284207
경기도,일산동구,70,'14.12월,7871
경기도,일산동구,75,'14.12월,7141
경기도,일산동구,80,'14.12월,5865
경기도,일산동구,85,'14.12월,3589
경기도,일산동구,90,'14.12월,1651
경기도,일산동구,95,'14.12월,609
경기도,일산동구,100,'14.12월,121
경기도,일산동구,105,'14.12월,40
경기도,일산서구,0,'14.12월,297524
경기도,일산서구,70,'14.12월,7989
경기도,일산서구,75,'14.12월,7725
경기도,일산서구,80,'14.12월,6619
경기도,일산서구,85,'14.12월,3872
경기도,일산서구,90,'14.12월,1755
경기도,일산서구,95,'14.12월,577
경기도,일산서구,100,'14.12월,114
경기도,일산서구,105,'14.12월,43
경기도,과천시,0,'14.12월,70156
경기도,과천시,70,'14.12월,2237
경기도,과천시,75,'14.12월,1974
경기도,과천시,80,'14.12월,1559
경기도,과천시,85,'14.12월,1030
경기도,과천시,90,'14.12월,598
경기도,과천시,95,'14.12월,219
경기도,과천시,100,'14.12월,72
경기도,과천시,105,'14.12월,38
경기도,구리시,0,'14.12월,186820
경기도,구리시,70,'14.12월,6314
경기도,구리시,75,'14.12월,5297
경기도,구리시,80,'14.12월,3618
경기도,구리시,85,'14.12월,1960
경기도,구리시,90,'14.12월,877
경기도,구리시,95,'14.12월,329
경기도,구리시,100,'14.12월,80
경기도,구리시,105,'14.12월,53
경기도,남양주시,0,'14.12월,636256
경기도,남양주시,70,'14.12월,23294
경기도,남양주시,75,'14.12월,19303
경기도,남양주시,80,'14.12월,13441
경기도,남양주시,85,'14.12월,6938
경기도,남양주시,90,'14.12월,3287
경기도,남양주시,95,'14.12월,1198
경기도,남양주시,100,'14.12월,288
경기도,남양주시,105,'14.12월,126
경기도,오산시,0,'14.12월,208565
경기도,오산시,70,'14.12월,5015
경기도,오산시,75,'14.12월,4204
경기도,오산시,80,'14.12월,3035
경기도,오산시,85,'14.12월,1511
경기도,오산시,90,'14.12월,631
경기도,오산시,95,'14.12월,235
경기도,오산시,100,'14.12월,56
경기도,오산시,105,'14.12월,27
경기도,시흥시,0,'14.12월,394639
경기도,시흥시,70,'14.12월,9296
경기도,시흥시,75,'14.12월,7876
경기도,시흥시,80,'14.12월,6074
경기도,시흥시,85,'14.12월,3332
경기도,시흥시,90,'14.12월,1544
경기도,시흥시,95,'14.12월,540
경기도,시흥시,100,'14.12월,116
경기도,시흥시,105,'14.12월,57
경기도,군포시,0,'14.12월,288408
경기도,군포시,70,'14.12월,8331
경기도,군포시,75,'14.12월,6916
경기도,군포시,80,'14.12월,5449
경기도,군포시,85,'14.12월,3301
경기도,군포시,90,'14.12월,1598
경기도,군포시,95,'14.12월,552
경기도,군포시,100,'14.12월,134
경기도,군포시,105,'14.12월,45
경기도,의왕시,0,'14.12월,158482
경기도,의왕시,70,'14.12월,5146
경기도,의왕시,75,'14.12월,4078
경기도,의왕시,80,'14.12월,3037
경기도,의왕시,85,'14.12월,1928
경기도,의왕시,90,'14.12월,910
경기도,의왕시,95,'14.12월,351
경기도,의왕시,100,'14.12월,73
경기도,의왕시,105,'14.12월,33
경기도,하남시,0,'14.12월,148896
경기도,하남시,70,'14.12월,6354
경기도,하남시,75,'14.12월,4692
경기도,하남시,80,'14.12월,3162
경기도,하남시,85,'14.12월,1706
경기도,하남시,90,'14.12월,881
경기도,하남시,95,'14.12월,376
경기도,하남시,100,'14.12월,91
경기도,하남시,105,'14.12월,84
경기도,용인시,0,'14.12월,961026
경기도,용인시,70,'14.12월,33935
경기도,용인시,75,'14.12월,27795
경기도,용인시,80,'14.12월,18941
경기도,용인시,85,'14.12월,10191
경기도,용인시,90,'14.12월,5060
경기도,용인시,95,'14.12월,1880
경기도,용인시,100,'14.12월,439
경기도,용인시,105,'14.12월,103
경기도,처인구,0,'14.12월,218400
경기도,처인구,70,'14.12월,8002
경기도,처인구,75,'14.12월,6850
경기도,처인구,80,'14.12월,5252
경기도,처인구,85,'14.12월,3090
경기도,처인구,90,'14.12월,1466
경기도,처인구,95,'14.12월,563
경기도,처인구,100,'14.12월,125
경기도,처인구,105,'14.12월,55
경기도,기흥구,0,'14.12월,402206
경기도,기흥구,70,'14.12월,13416
경기도,기흥구,75,'14.12월,10836
경기도,기흥구,80,'14.12월,7101
경기도,기흥구,85,'14.12월,3762
경기도,기흥구,90,'14.12월,1882
경기도,기흥구,95,'14.12월,714
경기도,기흥구,100,'14.12월,154
경기도,기흥구,105,'14.12월,32
경기도,수지구,0,'14.12월,340420
경기도,수지구,70,'14.12월,12517
경기도,수지구,75,'14.12월,10109
경기도,수지구,80,'14.12월,6588
경기도,수지구,85,'14.12월,3339
경기도,수지구,90,'14.12월,1712
경기도,수지구,95,'14.12월,603
경기도,수지구,100,'14.12월,160
경기도,수지구,105,'14.12월,16
경기도,파주시,0,'14.12월,411348
경기도,파주시,70,'14.12월,14491
경기도,파주시,75,'14.12월,13578
경기도,파주시,80,'14.12월,10331
경기도,파주시,85,'14.12월,5664
경기도,파주시,90,'14.12월,2573
경기도,파주시,95,'14.12월,984
경기도,파주시,100,'14.12월,255
경기도,파주시,105,'14.12월,133
경기도,이천시,0,'14.12월,205014
경기도,이천시,70,'14.12월,7071
경기도,이천시,75,'14.12월,6475
경기도,이천시,80,'14.12월,5237
경기도,이천시,85,'14.12월,3010
경기도,이천시,90,'14.12월,1417
경기도,이천시,95,'14.12월,518
경기도,이천시,100,'14.12월,109
경기도,이천시,105,'14.12월,33
경기도,안성시,0,'14.12월,181896
경기도,안성시,70,'14.12월,7152
경기도,안성시,75,'14.12월,6596
경기도,안성시,80,'14.12월,5685
경기도,안성시,85,'14.12월,3421
경기도,안성시,90,'14.12월,1454
경기도,안성시,95,'14.12월,538
경기도,안성시,100,'14.12월,106
경기도,안성시,105,'14.12월,38
경기도,김포시,0,'14.12월,340310
경기도,김포시,70,'14.12월,12255
경기도,김포시,75,'14.12월,9778
경기도,김포시,80,'14.12월,6971
경기도,김포시,85,'14.12월,3944
경기도,김포시,90,'14.12월,1929
경기도,김포시,95,'14.12월,640
경기도,김포시,100,'14.12월,144
경기도,김포시,105,'14.12월,45
경기도,화성시,0,'14.12월,540862
경기도,화성시,70,'14.12월,15053
경기도,화성시,75,'14.12월,12085
경기도,화성시,80,'14.12월,9610
경기도,화성시,85,'14.12월,5526
경기도,화성시,90,'14.12월,2442
경기도,화성시,95,'14.12월,853
경기도,화성시,100,'14.12월,221
경기도,화성시,105,'14.12월,70
경기도,광주시,0,'14.12월,298858
경기도,광주시,70,'14.12월,11055
경기도,광주시,75,'14.12월,8511
경기도,광주시,80,'14.12월,5641
경기도,광주시,85,'14.12월,3060
경기도,광주시,90,'14.12월,1468
경기도,광주시,95,'14.12월,540
경기도,광주시,100,'14.12월,101
경기도,광주시,105,'14.12월,65
경기도,양주시,0,'14.12월,202072
경기도,양주시,70,'14.12월,8214
경기도,양주시,75,'14.12월,7019
경기도,양주시,80,'14.12월,4959
경기도,양주시,85,'14.12월,2633
경기도,양주시,90,'14.12월,1191
경기도,양주시,95,'14.12월,441
경기도,양주시,100,'14.12월,114
경기도,양주시,105,'14.12월,36
경기도,포천시,0,'14.12월,155798
경기도,포천시,70,'14.12월,7011
경기도,포천시,75,'14.12월,6351
경기도,포천시,80,'14.12월,5179
경기도,포천시,85,'14.12월,2772
경기도,포천시,90,'14.12월,1324
경기도,포천시,95,'14.12월,494
경기도,포천시,100,'14.12월,98
경기도,포천시,105,'14.12월,50
경기도,여주시,0,'14.12월,110386
경기도,여주시,70,'14.12월,5310
경기도,여주시,75,'14.12월,5132
경기도,여주시,80,'14.12월,4196
경기도,여주시,85,'14.12월,2410
경기도,여주시,90,'14.12월,1081
경기도,여주시,95,'14.12월,426
경기도,여주시,100,'14.12월,84
경기도,여주시,105,'14.12월,35
경기도,연천군,0,'14.12월,45363
경기도,연천군,70,'14.12월,2765
경기도,연천군,75,'14.12월,2721
경기도,연천군,80,'14.12월,2285
경기도,연천군,85,'14.12월,1204
경기도,연천군,90,'14.12월,596
경기도,연천군,95,'14.12월,213
경기도,연천군,100,'14.12월,76
경기도,연천군,105,'14.12월,27
경기도,가평군,0,'14.12월,61213
경기도,가평군,70,'14.12월,3563
경기도,가평군,75,'14.12월,3615
경기도,가평군,80,'14.12월,2888
경기도,가평군,85,'14.12월,1682
경기도,가평군,90,'14.12월,742
경기도,가평군,95,'14.12월,301
경기도,가평군,100,'14.12월,50
경기도,가평군,105,'14.12월,33
경기도,양평군,0,'14.12월,105379
경기도,양평군,70,'14.12월,6414
경기도,양평군,75,'14.12월,5921
경기도,양평군,80,'14.12월,4625
경기도,양평군,85,'14.12월,2658
경기도,양평군,90,'14.12월,1248
경기도,양평군,95,'14.12월,498
경기도,양평군,100,'14.12월,119
경기도,양평군,105,'14.12월,45
강원도,전체,0,'14.12월,1544442
강원도,전체,70,'14.12월,72361
강원도,전체,75,'14.12월,73256
강원도,전체,80,'14.12월,56843
강원도,전체,85,'14.12월,30548
강원도,전체,90,'14.12월,15347
강원도,전체,95,'14.12월,5681
강원도,전체,100,'14.12월,1340
강원도,전체,105,'14.12월,554
강원도,춘천시,0,'14.12월,275791
강원도,춘천시,70,'14.12월,11170
강원도,춘천시,75,'14.12월,11488
강원도,춘천시,80,'14.12월,9082
강원도,춘천시,85,'14.12월,4832
강원도,춘천시,90,'14.12월,2541
강원도,춘천시,95,'14.12월,956
강원도,춘천시,100,'14.12월,222
강원도,춘천시,105,'14.12월,85
강원도,원주시,0,'14.12월,327292
강원도,원주시,70,'14.12월,11068
강원도,원주시,75,'14.12월,11224
강원도,원주시,80,'14.12월,9013
강원도,원주시,85,'14.12월,5059
강원도,원주시,90,'14.12월,2430
강원도,원주시,95,'14.12월,822
강원도,원주시,100,'14.12월,181
강원도,원주시,105,'14.12월,65
강원도,강릉시,0,'14.12월,215807
강원도,강릉시,70,'14.12월,10785
강원도,강릉시,75,'14.12월,10089
강원도,강릉시,80,'14.12월,7656
강원도,강릉시,85,'14.12월,4134
강원도,강릉시,90,'14.12월,2219
강원도,강릉시,95,'14.12월,864
강원도,강릉시,100,'14.12월,196
강원도,강릉시,105,'14.12월,66
강원도,동해시,0,'14.12월,94562
강원도,동해시,70,'14.12월,4441
강원도,동해시,75,'14.12월,4263
강원도,동해시,80,'14.12월,2961
강원도,동해시,85,'14.12월,1683
강원도,동해시,90,'14.12월,758
강원도,동해시,95,'14.12월,282
강원도,동해시,100,'14.12월,43
강원도,동해시,105,'14.12월,25
강원도,태백시,0,'14.12월,48258
강원도,태백시,70,'14.12월,2835
강원도,태백시,75,'14.12월,2613
강원도,태백시,80,'14.12월,1843
강원도,태백시,85,'14.12월,875
강원도,태백시,90,'14.12월,329
강원도,태백시,95,'14.12월,140
강원도,태백시,100,'14.12월,43
강원도,태백시,105,'14.12월,38
강원도,속초시,0,'14.12월,82432
강원도,속초시,70,'14.12월,3757
강원도,속초시,75,'14.12월,3412
강원도,속초시,80,'14.12월,2492
강원도,속초시,85,'14.12월,1360
강원도,속초시,90,'14.12월,908
강원도,속초시,95,'14.12월,262
강원도,속초시,100,'14.12월,48
강원도,속초시,105,'14.12월,22
강원도,삼척시,0,'14.12월,72314
강원도,삼척시,70,'14.12월,3932
강원도,삼척시,75,'14.12월,3953
강원도,삼척시,80,'14.12월,3144
강원도,삼척시,85,'14.12월,1954
강원도,삼척시,90,'14.12월,888
강원도,삼척시,95,'14.12월,274
강원도,삼척시,100,'14.12월,67
강원도,삼척시,105,'14.12월,33
강원도,홍천군,0,'14.12월,70451
강원도,홍천군,70,'14.12월,3776
강원도,홍천군,75,'14.12월,3927
강원도,홍천군,80,'14.12월,3567
강원도,홍천군,85,'14.12월,1864
강원도,홍천군,90,'14.12월,832
강원도,홍천군,95,'14.12월,316
강원도,홍천군,100,'14.12월,83
강원도,홍천군,105,'14.12월,35
강원도,횡성군,0,'14.12월,45373
강원도,횡성군,70,'14.12월,2831
강원도,횡성군,75,'14.12월,2982
강원도,횡성군,80,'14.12월,2583
강원도,횡성군,85,'14.12월,1420
강원도,횡성군,90,'14.12월,691
강원도,횡성군,95,'14.12월,247
강원도,횡성군,100,'14.12월,67
강원도,횡성군,105,'14.12월,13
강원도,영월군,0,'14.12월,40191
강원도,영월군,70,'14.12월,2553
강원도,영월군,75,'14.12월,2838
강원도,영월군,80,'14.12월,2235
