기준년월,시도,행정구역,신규구인인원,신규구직건수,취업건수,구인배율,월
22.4월,인천광역시,계양구,1048,2670,1080,0.392509363,4월
22.4월,인천광역시,서구,4017,4709,1775,0.853047356,4월
22.4월,인천광역시,강화군,233,256,111,0.91015625,4월
22.4월,인천광역시,옹진군,183,42,28,4.357142857,4월
22.4월,광주광역시,동구,446,563,245,0.792184725,4월
22.4월,광주광역시,서구,1112,1915,839,0.580678851,4월
22.4월,광주광역시,남구,634,1272,642,0.498427673,4월
22.4월,광주광역시,북구,1250,2955,1414,0.423011844,4월
22.4월,광주광역시,광산구,2374,2890,1275,0.821453287,4월
22.4월,대전광역시,동구,332,1590,563,0.208805031,4월
22.4월,대전광역시,중구,369,1552,555,0.237757732,4월
22.4월,대전광역시,서구,1083,3336,1241,0.324640288,4월
22.4월,대전광역시,유성구,1391,2028,792,0.685897436,4월
22.4월,대전광역시,대덕구,635,1272,434,0.499213836,4월
22.4월,울산광역시,중구,651,2007,783,0.324364723,4월
22.4월,울산광역시,남구,1740,2750,1169,0.632727273,4월
22.4월,울산광역시,동구,868,1518,491,0.571805007,4월
22.4월,울산광역시,북구,895,2079,724,0.43049543,4월
22.4월,울산광역시,울주군,1588,2059,686,0.771248179,4월
22.4월,세종특별자치시,전체,2039,2185,1221,0.933180778,4월
22.4월,경기도,의정부시,1664,4452,2500,0.3737646,4월
22.4월,경기도,광명시,857,2525,863,0.339405941,4월
22.4월,경기도,평택시,4768,3942,1646,1.209538305,4월
22.4월,경기도,동두천시,347,819,410,0.423687424,4월
22.4월,경기도,과천시,239,395,126,0.605063291,4월
22.4월,경기도,구리시,569,1303,596,0.436684574,4월
22.4월,경기도,남양주시,3401,5198,2557,0.654290112,4월
22.4월,경기도,오산시,832,1683,700,0.494355318,4월
22.4월,경기도,시흥시,4723,4878,1921,0.968224682,4월
22.4월,경기도,군포시,1185,2113,825,0.560814009,4월
22.4월,경기도,의왕시,681,1138,441,0.598418278,4월
22.4월,경기도,하남시,1502,2020,792,0.743564356,4월
22.4월,경기도,파주시,3137,3713,1342,0.844869378,4월
22.4월,경기도,이천시,2267,1175,660,1.929361702,4월
22.4월,경기도,안성시,2619,1127,512,2.323868678,4월
22.4월,경기도,김포시,5092,3294,1353,1.545840923,4월
22.4월,경기도,화성시,10941,5536,1999,1.976336705,4월
22.4월,경기도,광주시,3304,2451,1013,1.348021216,4월
22.4월,경기도,양주시,2240,2210,1052,1.013574661,4월
22.4월,경기도,포천시,2532,981,523,2.581039755,4월
22.4월,경기도,여주시,1023,632,292,1.618670886,4월
22.4월,경기도,연천군,335,223,93,1.502242152,4월
22.4월,경기도,가평군,337,383,188,0.879895561,4월
22.4월,경기도,양평군,396,520,245,0.761538462,4월
22.4월,강원도,춘천시,1559,2297,1470,0.678711363,4월
22.4월,강원도,원주시,2535,2911,1729,0.870834765,4월
22.4월,강원도,강릉시,1130,1354,811,0.834564254,4월
22.4월,강원도,동해시,232,478,178,0.485355649,4월
22.4월,강원도,태백시,52,180,92,0.288888889,4월
22.4월,강원도,속초시,410,496,387,0.826612903,4월
22.4월,강원도,삼척시,109,277,110,0.393501805,4월
22.4월,강원도,홍천군,313,286,204,1.094405594,4월
22.4월,강원도,횡성군,400,187,110,2.139037433,4월
22.4월,강원도,영월군,113,136,68,0.830882353,4월
22.4월,강원도,평창군,156,119,105,1.31092437,4월
22.4월,강원도,정선군,125,148,73,0.844594595,4월
22.4월,강원도,철원군,258,118,76,2.186440678,4월
22.4월,강원도,화천군,72,112,66,0.642857143,4월
22.4월,강원도,양구군,17,80,56,0.2125,4월
22.4월,강원도,인제군,33,77,59,0.428571429,4월
22.4월,강원도,고성군,75,69,64,1.086956522,4월
22.4월,강원도,양양군,116,119,60,0.974789916,4월
22.4월,충청북도,충주시,2028,1462,1205,1.387140903,4월
22.4월,충청북도,제천시,1344,813,951,1.653136531,4월
22.4월,충청북도,보은군,235,145,136,1.620689655,4월
22.4월,충청북도,옥천군,279,254,153,1.098425197,4월
22.4월,충청북도,영동군,145,172,54,0.843023256,4월
22.4월,충청북도,증평군,150,301,133,0.49833887,4월
22.4월,충청북도,진천군,1669,573,305,2.912739965,4월
22.4월,충청북도,괴산군,387,161,123,2.403726708,4월
22.4월,충청북도,음성군,2683,564,279,4.757092199,4월
22.4월,충청북도,단양군,193,137,107,1.408759124,4월
22.4월,충청남도,공주시,590,460,221,1.282608696,4월
22.4월,충청남도,보령시,688,591,272,1.164128596,4월
22.4월,충청남도,아산시,3464,1949,851,1.777321703,4월
22.4월,충청남도,서산시,872,925,465,0.942702703,4월
22.4월,충청남도,논산시,896,637,270,1.406593407,4월
22.4월,충청남도,계룡시,99,209,92,0.473684211,4월
22.4월,충청남도,당진시,1056,936,365,1.128205128,4월
22.4월,충청남도,금산군,362,155,53,2.335483871,4월
22.4월,충청남도,부여군,349,217,104,1.608294931,4월
22.4월,충청남도,서천군,357,215,137,1.660465116,4월
22.4월,충청남도,청양군,171,78,41,2.192307692,4월
22.4월,충청남도,홍성군,547,488,173,1.120901639,4월
22.4월,충청남도,예산군,553,256,121,2.16015625,4월
22.4월,충청남도,태안군,145,213,114,0.680751174,4월
22.4월,전라북도,군산시,2262,2390,1526,0.946443515,4월
22.4월,전라북도,익산시,2068,2581,1439,0.80123983,4월
22.4월,전라북도,정읍시,567,590,232,0.961016949,4월
22.4월,전라북도,남원시,341,380,243,0.897368421,4월
22.4월,전라북도,김제시,843,407,332,2.071253071,4월
22.4월,전라북도,완주군,798,635,333,1.256692913,4월
22.4월,전라북도,진안군,75,84,66,0.892857143,4월
22.4월,전라북도,무주군,212,131,204,1.618320611,4월
22.4월,전라북도,장수군,79,116,103,0.681034483,4월
22.4월,전라북도,임실군,118,106,60,1.113207547,4월
22.4월,전라북도,순창군,154,102,83,1.509803922,4월
22.4월,전라북도,고창군,322,215,99,1.497674419,4월
22.4월,전라북도,부안군,250,197,121,1.269035533,4월
22.4월,전라남도,목포시,1252,1940,1275,0.645360825,4월
22.4월,전라남도,여수시,1670,1734,1229,0.963091119,4월
22.4월,전라남도,순천시,1354,1920,1212,0.705208333,4월
22.4월,전라남도,나주시,683,582,281,1.173539519,4월
22.4월,전라남도,광양시,1013,1138,429,0.890158172,4월
22.4월,전라남도,담양군,320,184,78,1.739130435,4월
22.4월,전라남도,곡성군,69,107,29,0.644859813,4월
22.4월,전라남도,구례군,55,69,31,0.797101449,4월
22.4월,전라남도,고흥군,262,139,51,1.884892086,4월
22.4월,전라남도,보성군,64,96,34,0.666666667,4월
22.4월,전라남도,화순군,443,289,143,1.532871972,4월
22.4월,전라남도,장흥군,162,91,42,1.78021978,4월
22.4월,전라남도,강진군,159,87,44,1.827586207,4월
22.4월,전라남도,해남군,260,218,100,1.19266055,4월
22.4월,전라남도,영암군,1000,312,130,3.205128205,4월
22.4월,전라남도,무안군,444,449,183,0.988864143,4월
22.4월,전라남도,함평군,183,104,47,1.759615385,4월
22.4월,전라남도,영광군,251,130,56,1.930769231,4월
22.4월,전라남도,장성군,359,213,97,1.685446009,4월
22.4월,전라남도,완도군,356,96,34,3.708333333,4월
22.4월,전라남도,진도군,136,113,38,1.203539823,4월
22.4월,전라남도,신안군,139,65,20,2.138461538,4월
22.4월,경상북도,경주시,1630,1679,556,0.970815962,4월
22.4월,경상북도,김천시,788,800,334,0.985,4월
22.4월,경상북도,안동시,780,745,547,1.046979866,4월
22.4월,경상북도,구미시,3520,4316,1309,0.815569972,4월
22.4월,경상북도,영주시,488,516,467,0.945736434,4월
22.4월,경상북도,영천시,900,487,261,1.848049281,4월
22.4월,경상북도,상주시,227,332,122,0.68373494,4월
22.4월,경상북도,문경시,327,350,101,0.934285714,4월
22.4월,경상북도,경산시,1867,2229,802,0.837595334,4월
22.4월,경상북도,군위군,82,46,19,1.782608696,4월
22.4월,경상북도,의성군,151,93,74,1.623655914,4월
22.4월,경상북도,청송군,114,56,27,2.035714286,4월
22.4월,경상북도,영양군,20,36,35,0.555555556,4월
22.4월,경상북도,영덕군,171,111,47,1.540540541,4월
22.4월,경상북도,청도군,158,131,43,1.20610687,4월
22.4월,경상북도,고령군,383,120,40,3.191666667,4월
22.4월,경상북도,성주군,614,150,58,4.093333333,4월
22.4월,경상북도,칠곡군,1557,1067,402,1.45923149,4월
22.4월,경상북도,예천군,140,169,115,0.828402367,4월
22.4월,경상북도,봉화군,50,83,100,0.602409639,4월
22.4월,경상북도,울진군,83,156,71,0.532051282,4월
22.4월,경상북도,울릉군,18,19,24,0.947368421,4월
22.4월,경상남도,진주시,2013,2518,1268,0.799444003,4월
22.4월,경상남도,통영시,356,959,310,0.371220021,4월
22.4월,경상남도,사천시,664,700,245,0.948571429,4월
22.4월,경상남도,김해시,4648,4792,1686,0.969949917,4월
22.4월,경상남도,밀양시,926,485,241,1.909278351,4월
22.4월,경상남도,거제시,1049,2187,792,0.479652492,4월
22.4월,경상남도,양산시,2337,3318,1667,0.704339964,4월
22.4월,경상남도,의령군,119,91,41,1.307692308,4월
22.4월,경상남도,함안군,1207,380,199,3.176315789,4월
22.4월,경상남도,창녕군,470,265,101,1.773584906,4월
22.4월,경상남도,고성군,481,255,117,1.88627451,4월
22.4월,경상남도,남해군,99,115,37,0.860869565,4월
22.4월,경상남도,하동군,201,159,61,1.264150943,4월
22.4월,경상남도,산청군,203,97,72,2.092783505,4월
22.4월,경상남도,함양군,219,132,41,1.659090909,4월
22.4월,경상남도,거창군,450,238,134,1.890756303,4월
22.4월,경상남도,합천군,247,133,92,1.857142857,4월
22.4월,제주특별자치도,제주시,2012,2894,1302,0.695231513,4월
22.4월,제주특별자치도,서귀포시,763,1111,694,0.686768677,4월
22.4월,경기도,수원시,3751,8163,3213,0.459512434,4월
22.4월,경기도,성남시,3735,5514,1969,0.677366703,4월
22.4월,경기도,안양시,2341,4071,1552,0.575042987,4월
22.4월,경기도,부천시,2974,7050,2417,0.421843972,4월
22.4월,경기도,안산시,5069,5667,2418,0.894476795,4월
22.4월,경기도,고양시,3931,8010,2728,0.490761548,4월
22.4월,경기도,용인시,5035,6149,2320,0.81883233,4월
22.4월,충청북도,청주시,4007,5612,2682,0.714005702,4월
22.4월,충청남도,천안시,4749,4402,2088,1.078827806,4월
22.4월,전라북도,전주시,2923,5676,2592,0.514975335,4월
22.4월,경상북도,포항시,2801,3762,1566,0.744550771,4월
22.4월,경상남도,창원시,5798,9519,3669,0.609097594,4월
22.4월,전국,전체,275770,363341,152526,0.758983985,4월
22.4월,서울특별시,전체,36857,57349,21515,0.642679035,4월
22.4월,부산광역시,전체,16143,31239,12360,0.516757899,4월
22.4월,대구광역시,전체,9706,18543,6633,0.523432023,4월
22.4월,인천광역시,전체,15330,24048,9560,0.63747505,4월
22.4월,광주광역시,전체,5816,9595,4415,0.606149036,4월
22.4월,대전광역시,전체,3810,9778,3585,0.389650235,4월
22.4월,울산광역시,전체,5742,10413,3853,0.551426102,4월
22.4월,경기도,전체,81827,97335,39266,0.840673961,4월
22.4월,강원도,전체,7705,9444,5718,0.815861923,4월
22.4월,충청북도,전체,13120,10194,6128,1.287031587,4월
22.4월,충청남도,전체,14898,11731,5367,1.26996846,4월
22.4월,전라북도,전체,11012,13610,7433,0.809110948,4월
22.4월,전라남도,전체,10634,10076,5583,1.055379119,4월
22.4월,경상북도,전체,16869,17453,7120,0.966538704,4월
22.4월,경상남도,전체,21487,26343,10773,0.815662605,4월
22.4월,제주특별자치도,전체,2775,4005,1996,0.692883895,4월
22.5월,서울특별시,종로구,1252,693,242,1.806637807,5월
22.5월,서울특별시,중구,1718,711,188,2.416315049,5월
22.5월,서울특별시,용산구,1452,1138,326,1.275922671,5월
22.5월,서울특별시,성동구,1386,1813,441,0.764478764,5월
22.5월,서울특별시,광진구,598,2300,650,0.26,5월
22.5월,서울특별시,동대문구,682,2062,676,0.330746848,5월
22.5월,서울특별시,중랑구,635,2809,742,0.226059096,5월
22.5월,서울특별시,성북구,812,2526,874,0.321456849,5월
22.5월,서울특별시,강북구,387,2096,694,0.184637405,5월
22.5월,서울특별시,도봉구,725,2154,790,0.336583101,5월
22.5월,서울특별시,노원구,1253,3411,1227,0.367340956,5월
22.5월,서울특별시,은평구,687,3136,1057,0.219068878,5월
22.5월,서울특별시,서대문구,517,1909,667,0.27082242,5월
22.5월,서울특별시,마포구,2053,2336,857,0.87885274,5월
22.5월,서울특별시,양천구,891,2710,940,0.328782288,5월
22.5월,서울특별시,강서구,2273,4096,1354,0.554931641,5월
22.5월,서울특별시,구로구,1915,3463,914,0.552988738,5월
22.5월,서울특별시,금천구,1923,1941,623,0.99072643,5월
22.5월,서울특별시,영등포구,3929,2314,731,1.69792567,5월
22.5월,서울특별시,동작구,825,3009,916,0.274177468,5월
22.5월,서울특별시,관악구,744,3901,1222,0.190720328,5월
22.5월,서울특별시,서초구,3097,1697,336,1.824985268,5월
22.5월,서울특별시,강남구,5324,2199,553,2.4211005,5월
22.5월,서울특별시,송파구,4248,3491,915,1.216843311,5월
22.5월,서울특별시,강동구,1528,2767,701,0.552222624,5월
22.5월,부산광역시,중구,389,406,158,0.958128079,5월
22.5월,부산광역시,서구,396,979,373,0.404494382,5월
22.5월,부산광역시,동구,512,857,271,0.597432905,5월
22.5월,부산광역시,영도구,364,1014,331,0.358974359,5월
22.5월,부산광역시,부산진구,1309,3746,1311,0.349439402,5월
22.5월,부산광역시,동래구,1119,2607,966,0.429228999,5월
22.5월,부산광역시,남구,666,2323,735,0.286698235,5월
22.5월,부산광역시,북구,496,3132,931,0.158365262,5월
22.5월,부산광역시,해운대구,2072,3613,1274,0.573484639,5월
22.5월,부산광역시,사하구,1352,3313,1109,0.408089345,5월
22.5월,부산광역시,금정구,820,2186,700,0.375114364,5월
22.5월,부산광역시,강서구,3461,1130,349,3.062831858,5월
22.5월,부산광역시,연제구,773,1935,652,0.399483204,5월
22.5월,부산광역시,수영구,612,1733,593,0.353144836,5월
22.5월,부산광역시,사상구,1521,2470,760,0.615789474,5월
22.5월,부산광역시,기장군,1414,1684,572,0.839667458,5월
22.5월,대구광역시,중구,402,527,160,0.762808349,5월
22.5월,대구광역시,동구,1054,2844,831,0.370604782,5월
22.5월,대구광역시,서구,861,1350,558,0.637777778,5월
22.5월,대구광역시,남구,555,1171,400,0.473953886,5월
22.5월,대구광역시,북구,1561,3888,1121,0.40149177,5월
22.5월,대구광역시,수성구,1171,2670,730,0.438576779,5월
22.5월,대구광역시,달서구,2384,4378,1531,0.544540886,5월
22.5월,대구광역시,달성군,1999,2164,786,0.923752311,5월
22.5월,인천광역시,중구,1108,998,340,1.110220441,5월
22.5월,인천광역시,동구,391,527,216,0.741935484,5월
22.5월,인천광역시,미추홀구,1567,3710,1325,0.422371968,5월
22.5월,인천광역시,연수구,1241,2617,878,0.474207107,5월
22.5월,인천광역시,남동구,4436,4792,1712,0.925709516,5월
22.5월,인천광역시,부평구,1472,4453,1446,0.330563665,5월
22.5월,인천광역시,계양구,1081,2852,989,0.379032258,5월
22.5월,인천광역시,서구,4431,4574,1613,0.968736336,5월
22.5월,인천광역시,강화군,221,239,93,0.924686192,5월
22.5월,인천광역시,옹진군,53,38,14,1.394736842,5월
22.5월,광주광역시,동구,456,687,208,0.663755459,5월
22.5월,광주광역시,서구,1113,1966,760,0.56612411,5월
22.5월,광주광역시,남구,597,1340,561,0.445522388,5월
22.5월,광주광역시,북구,1444,3086,1317,0.467919637,5월
22.5월,광주광역시,광산구,2744,2949,1195,0.93048491,5월
22.5월,대전광역시,동구,325,1612,471,0.201612903,5월
22.5월,대전광역시,중구,543,1809,425,0.300165837,5월
22.5월,대전광역시,서구,1605,3496,946,0.45909611,5월
22.5월,대전광역시,유성구,1323,2201,627,0.601090413,5월
22.5월,대전광역시,대덕구,764,1326,374,0.576168929,5월
22.5월,울산광역시,중구,645,2042,748,0.315866797,5월
22.5월,울산광역시,남구,1643,2939,1063,0.559033685,5월
22.5월,울산광역시,동구,1069,1661,444,0.6435882,5월
22.5월,울산광역시,북구,900,2352,699,0.382653061,5월
22.5월,울산광역시,울주군,1734,1864,695,0.930257511,5월
22.5월,세종특별자치시,전체,2186,1965,1151,1.112468193,5월
22.5월,경기도,의정부시,1703,4505,2433,0.378024417,5월
22.5월,경기도,광명시,1065,2200,756,0.484090909,5월
22.5월,경기도,평택시,4528,4256,1564,1.063909774,5월
22.5월,경기도,동두천시,451,922,381,0.489154013,5월
22.5월,경기도,과천시,221,403,106,0.548387097,5월
22.5월,경기도,구리시,574,1318,544,0.435508346,5월
22.5월,경기도,남양주시,3602,5285,2208,0.681551561,5월
22.5월,경기도,오산시,893,1680,594,0.531547619,5월
22.5월,경기도,시흥시,5162,4823,1752,1.070288202,5월
22.5월,경기도,군포시,1203,2179,865,0.552088114,5월
22.5월,경기도,의왕시,578,1196,432,0.483277592,5월
22.5월,경기도,하남시,1502,2205,652,0.681179138,5월
22.5월,경기도,파주시,3547,3611,1171,0.982276378,5월
22.5월,경기도,이천시,1980,1408,515,1.40625,5월
22.5월,경기도,안성시,2599,1220,447,2.130327869,5월
22.5월,경기도,김포시,4731,3413,1103,1.386170524,5월
22.5월,경기도,화성시,11348,5600,1845,2.026428571,5월
22.5월,경기도,광주시,2915,2524,891,1.154912837,5월
22.5월,경기도,양주시,1980,2181,997,0.90784044,5월
22.5월,경기도,포천시,2454,1020,434,2.405882353,5월
22.5월,경기도,여주시,1135,609,229,1.863711002,5월
22.5월,경기도,연천군,270,236,80,1.144067797,5월
22.5월,경기도,가평군,310,359,169,0.863509749,5월
22.5월,경기도,양평군,502,506,266,0.992094862,5월
22.5월,강원도,춘천시,1425,2379,1112,0.598991173,5월
22.5월,강원도,원주시,2679,3160,1500,0.84778481,5월
22.5월,강원도,강릉시,1201,1308,827,0.918195719,5월
22.5월,강원도,동해시,243,536,134,0.453358209,5월
22.5월,강원도,태백시,65,154,70,0.422077922,5월
22.5월,강원도,속초시,528,488,400,1.081967213,5월
22.5월,강원도,삼척시,122,299,100,0.408026756,5월
22.5월,강원도,홍천군,313,287,96,1.090592334,5월
22.5월,강원도,횡성군,550,167,65,3.293413174,5월
22.5월,강원도,영월군,160,186,63,0.860215054,5월
22.5월,강원도,평창군,166,127,35,1.307086614,5월
22.5월,강원도,정선군,241,206,69,1.169902913,5월
22.5월,강원도,철원군,166,141,52,1.177304965,5월
22.5월,강원도,화천군,56,154,32,0.363636364,5월
22.5월,강원도,양구군,23,102,30,0.225490196,5월
22.5월,강원도,인제군,36,104,27,0.346153846,5월
22.5월,강원도,고성군,214,78,61,2.743589744,5월
22.5월,강원도,양양군,89,139,43,0.64028777,5월
22.5월,충청북도,충주시,2226,1554,1391,1.432432432,5월
22.5월,충청북도,제천시,1501,818,1085,1.834963325,5월
22.5월,충청북도,보은군,168,169,51,0.99408284,5월
22.5월,충청북도,옥천군,350,276,96,1.268115942,5월
22.5월,충청북도,영동군,101,248,53,0.407258065,5월
22.5월,충청북도,증평군,190,282,131,0.673758865,5월
22.5월,충청북도,진천군,1851,648,262,2.856481481,5월
22.5월,충청북도,괴산군,516,161,80,3.204968944,5월
22.5월,충청북도,음성군,2763,585,237,4.723076923,5월
22.5월,충청북도,단양군,262,135,84,1.940740741,5월
22.5월,충청남도,공주시,501,540,300,0.927777778,5월
22.5월,충청남도,보령시,714,615,198,1.16097561,5월
22.5월,충청남도,아산시,3210,1971,683,1.628614916,5월
22.5월,충청남도,서산시,771,942,326,0.818471338,5월
22.5월,충청남도,논산시,727,654,223,1.111620795,5월
22.5월,충청남도,계룡시,72,209,62,0.344497608,5월
22.5월,충청남도,당진시,1127,841,312,1.340071344,5월
22.5월,충청남도,금산군,369,172,41,2.145348837,5월
22.5월,충청남도,부여군,334,283,102,1.180212014,5월
22.5월,충청남도,서천군,295,270,76,1.092592593,5월
22.5월,충청남도,청양군,133,107,30,1.242990654,5월
22.5월,충청남도,홍성군,544,481,146,1.130977131,5월
22.5월,충청남도,예산군,556,267,81,2.082397004,5월
22.5월,충청남도,태안군,182,207,49,0.879227053,5월
22.5월,전라북도,군산시,2396,2380,1324,1.006722689,5월
22.5월,전라북도,익산시,2279,2637,1494,0.864239666,5월
22.5월,전라북도,정읍시,507,637,375,0.795918367,5월
22.5월,전라북도,남원시,255,410,144,0.62195122,5월
22.5월,전라북도,김제시,952,484,174,1.966942149,5월
22.5월,전라북도,완주군,709,712,258,0.995786517,5월
22.5월,전라북도,진안군,115,153,44,0.751633987,5월
22.5월,전라북도,무주군,101,150,81,0.673333333,5월
22.5월,전라북도,장수군,70,107,70,0.654205607,5월
22.5월,전라북도,임실군,133,134,47,0.992537313,5월
22.5월,전라북도,순창군,156,104,47,1.5,5월
22.5월,전라북도,고창군,267,216,81,1.236111111,5월
22.5월,전라북도,부안군,282,177,86,1.593220339,5월
22.5월,전라남도,목포시,1141,1971,1198,0.578893962,5월
22.5월,전라남도,여수시,1996,1849,965,1.079502434,5월
22.5월,전라남도,순천시,1473,2020,1084,0.729207921,5월
22.5월,전라남도,나주시,810,609,206,1.330049261,5월
22.5월,전라남도,광양시,1114,1201,348,0.927560366,5월
22.5월,전라남도,담양군,495,172,64,2.877906977,5월
22.5월,전라남도,곡성군,103,55,23,1.872727273,5월
22.5월,전라남도,구례군,58,75,33,0.773333333,5월
22.5월,전라남도,고흥군,113,132,27,0.856060606,5월
22.5월,전라남도,보성군,82,93,28,0.88172043,5월
22.5월,전라남도,화순군,364,315,108,1.155555556,5월
22.5월,전라남도,장흥군,180,117,22,1.538461538,5월
22.5월,전라남도,강진군,121,108,44,1.12037037,5월
22.5월,전라남도,해남군,233,237,71,0.983122363,5월
22.5월,전라남도,영암군,1563,256,123,6.10546875,5월
22.5월,전라남도,무안군,529,540,143,0.97962963,5월
22.5월,전라남도,함평군,275,91,23,3.021978022,5월
22.5월,전라남도,영광군,126,132,43,0.954545455,5월
22.5월,전라남도,장성군,458,223,81,2.053811659,5월
22.5월,전라남도,완도군,215,119,25,1.806722689,5월
22.5월,전라남도,진도군,96,96,35,1,5월
22.5월,전라남도,신안군,71,62,9,1.14516129,5월
22.5월,경상북도,경주시,1535,1645,487,0.933130699,5월
22.5월,경상북도,김천시,865,1088,292,0.795036765,5월
22.5월,경상북도,안동시,845,815,576,1.036809816,5월
22.5월,경상북도,구미시,3578,4340,1183,0.824423963,5월
22.5월,경상북도,영주시,543,612,392,0.887254902,5월
22.5월,경상북도,영천시,874,494,159,1.769230769,5월
22.5월,경상북도,상주시,224,409,114,0.547677262,5월
22.5월,경상북도,문경시,272,319,108,0.852664577,5월
22.5월,경상북도,경산시,1918,2304,700,0.832465278,5월
22.5월,경상북도,군위군,73,74,11,0.986486486,5월
22.5월,경상북도,의성군,117,146,37,0.801369863,5월
22.5월,경상북도,청송군,47,113,19,0.415929204,5월
22.5월,경상북도,영양군,9,87,13,0.103448276,5월
22.5월,경상북도,영덕군,164,119,58,1.378151261,5월
22.5월,경상북도,청도군,157,123,27,1.276422764,5월
22.5월,경상북도,고령군,336,142,38,2.366197183,5월
22.5월,경상북도,성주군,592,217,57,2.728110599,5월
22.5월,경상북도,칠곡군,1682,1155,371,1.456277056,5월
22.5월,경상북도,예천군,180,193,93,0.932642487,5월
22.5월,경상북도,봉화군,48,122,31,0.393442623,5월
22.5월,경상북도,울진군,46,216,38,0.212962963,5월
22.5월,경상북도,울릉군,11,28,13,0.392857143,5월
22.5월,경상남도,진주시,2441,3060,1359,0.797712418,5월
22.5월,경상남도,통영시,390,907,246,0.429988975,5월
22.5월,경상남도,사천시,806,743,225,1.084791386,5월
22.5월,경상남도,김해시,5069,5228,1551,0.96958684,5월
22.5월,경상남도,밀양시,727,581,182,1.251290878,5월
22.5월,경상남도,거제시,1095,2234,596,0.490152193,5월
22.5월,경상남도,양산시,2420,3616,1544,0.669247788,5월
22.5월,경상남도,의령군,111,148,45,0.75,5월
22.5월,경상남도,함안군,1185,417,150,2.841726619,5월
22.5월,경상남도,창녕군,485,320,86,1.515625,5월
22.5월,경상남도,고성군,439,294,72,1.493197279,5월
22.5월,경상남도,남해군,94,180,30,0.522222222,5월
22.5월,경상남도,하동군,215,238,56,0.903361345,5월
22.5월,경상남도,산청군,218,228,36,0.956140351,5월
22.5월,경상남도,함양군,202,250,40,0.808,5월
22.5월,경상남도,거창군,365,392,84,0.931122449,5월
22.5월,경상남도,합천군,197,282,58,0.69858156,5월
22.5월,제주특별자치도,제주시,2053,2969,1285,0.691478612,5월
22.5월,제주특별자치도,서귀포시,667,1072,777,0.622201493,5월
22.5월,경기도,수원시,4174,8356,2809,0.499521302,5월
22.5월,경기도,성남시,3557,6038,1735,0.589102352,5월
22.5월,경기도,안양시,2594,4058,1464,0.639231148,5월
22.5월,경기도,부천시,3357,7386,2275,0.45450853,5월
22.5월,경기도,안산시,5089,5838,2024,0.871702638,5월
22.5월,경기도,고양시,4343,8177,2842,0.531123884,5월
22.5월,경기도,용인시,4765,6297,1966,0.756709544,5월
22.5월,충청북도,청주시,4899,6147,2110,0.796974134,5월
22.5월,충청남도,천안시,5196,4499,1977,1.154923316,5월
22.5월,전라북도,전주시,2853,6133,2025,0.465188325,5월
22.5월,경상북도,포항시,2808,3880,1348,0.72371134,5월
22.5월,경상남도,창원시,5866,9973,3208,0.588188108,5월
22.5월,전국,전체,288836,380482,135347,0.759131838,5월
22.5월,서울특별시,전체,40854,60682,18636,0.673247421,5월
22.5월,부산광역시,전체,17276,33128,11085,0.521492393,5월
22.5월,대구광역시,전체,9987,18992,6117,0.525852991,5월
22.5월,인천광역시,전체,16001,24800,8626,0.645201613,5월
22.5월,광주광역시,전체,6354,10028,4041,0.633625848,5월
22.5월,대전광역시,전체,4560,10444,2843,0.436614324,5월
22.5월,울산광역시,전체,5991,10858,3649,0.551759072,5월
22.5월,경기도,전체,83132,99809,35549,0.83291086,5월
22.5월,강원도,전체,8277,10015,4716,0.82646031,5월
22.5월,충청북도,전체,14827,11023,5580,1.345096616,5월
22.5월,충청남도,전체,14731,12058,4606,1.221678554,5월
22.5월,전라북도,전체,11075,14434,6250,0.767285576,5월
22.5월,전라남도,전체,11616,10473,4703,1.109137783,5월
22.5월,경상북도,전체,16924,18641,6165,0.907891208,5월
22.5월,경상남도,전체,22325,29091,9568,0.767419477,5월
22.5월,제주특별자치도,전체,2720,4041,2062,0.673100718,5월
22.6월,서울특별시,종로구,1120,673,222,1.664190193,6월
22.6월,서울특별시,중구,1626,604,169,2.69205298,6월
22.6월,서울특별시,용산구,1140,1073,286,1.062441752,6월
22.6월,서울특별시,성동구,1498,1408,413,1.063920455,6월
22.6월,서울특별시,광진구,773,2245,625,0.344320713,6월
22.6월,서울특별시,동대문구,676,1898,603,0.356164384,6월
22.6월,서울특별시,중랑구,650,2681,772,0.242446848,6월
22.6월,서울특별시,성북구,838,2502,768,0.334932054,6월
22.6월,서울특별시,강북구,442,2066,633,0.213939981,6월
22.6월,서울특별시,도봉구,674,2053,767,0.328300049,6월
22.6월,서울특별시,노원구,1081,3283,1178,0.329272007,6월
22.6월,서울특별시,은평구,616,3051,987,0.201901016,6월
22.6월,서울특별시,서대문구,469,1972,618,0.237829615,6월
22.6월,서울특별시,마포구,2100,2098,793,1.000953289,6월
22.6월,서울특별시,양천구,937,2636,915,0.355462822,6월
22.6월,서울특별시,강서구,2264,4071,1238,0.556128715,6월
22.6월,서울특별시,구로구,2158,2671,896,0.807937102,6월
22.6월,서울특별시,금천구,1928,1888,625,1.021186441,6월
22.6월,서울특별시,영등포구,4001,2269,681,1.763331864,6월
22.6월,서울특별시,동작구,790,2519,849,0.313616514,6월
22.6월,서울특별시,관악구,806,3853,1167,0.209187646,6월
22.6월,서울특별시,서초구,3288,1420,389,2.315492958,6월
22.6월,서울특별시,강남구,5775,1819,531,3.17482133,6월
