시도,행정구역,성별,연월,15~64세 고용률 (%)
충청남도,태안군,여자,'19상,67.8
충청남도,태안군,여자,'19하,70.4
충청남도,태안군,여자,'20상,68.4
충청남도,태안군,여자,'20하,69.3
충청남도,태안군,여자,'21상,66.5
충청남도,태안군,여자,'21하,68.5
충청남도,태안군,여자,'22상,69.3
전라북도,전주시,계,'18상,59.3
전라북도,전주시,계,'18하,61.3
전라북도,전주시,계,'19상,63.3
전라북도,전주시,계,'19하,63.8
전라북도,전주시,계,'20상,62.2
전라북도,전주시,계,'20하,62.9
전라북도,전주시,계,'21상,62.5
전라북도,전주시,계,'21하,64.7
전라북도,전주시,계,'22상,65.1
전라북도,전주시,남자,'18상,67.7
전라북도,전주시,남자,'18하,71.1
전라북도,전주시,남자,'19상,69.4
전라북도,전주시,남자,'19하,71.6
전라북도,전주시,남자,'20상,69.4
전라북도,전주시,남자,'20하,69.2
전라북도,전주시,남자,'21상,68.6
전라북도,전주시,남자,'21하,70.9
전라북도,전주시,남자,'22상,70.5
전라북도,전주시,여자,'18상,51.1
전라북도,전주시,여자,'18하,51.8
전라북도,전주시,여자,'19상,57.2
전라북도,전주시,여자,'19하,56.3
전라북도,전주시,여자,'20상,55.2
전라북도,전주시,여자,'20하,56.8
전라북도,전주시,여자,'21상,56.5
전라북도,전주시,여자,'21하,58.7
전라북도,전주시,여자,'22상,59.7
전라북도,군산시,계,'18상,59.3
전라북도,군산시,계,'18하,58.5
전라북도,군산시,계,'19상,59.6
전라북도,군산시,계,'19하,60.7
전라북도,군산시,계,'20상,57.4
전라북도,군산시,계,'20하,59.9
전라북도,군산시,계,'21상,60.5
전라북도,군산시,계,'21하,60.9
전라북도,군산시,계,'22상,59.8
전라북도,군산시,남자,'18상,70.2
전라북도,군산시,남자,'18하,68.9
전라북도,군산시,남자,'19상,69.8
전라북도,군산시,남자,'19하,70.5
전라북도,군산시,남자,'20상,67.2
전라북도,군산시,남자,'20하,69.8
전라북도,군산시,남자,'21상,70.0
전라북도,군산시,남자,'21하,69.9
전라북도,군산시,남자,'22상,69.0
전라북도,군산시,여자,'18상,47.3
전라북도,군산시,여자,'18하,47.1
전라북도,군산시,여자,'19상,48.3
전라북도,군산시,여자,'19하,50.0
전라북도,군산시,여자,'20상,46.6
전라북도,군산시,여자,'20하,49.0
전라북도,군산시,여자,'21상,50.1
전라북도,군산시,여자,'21하,51.0
전라북도,군산시,여자,'22상,49.7
전라북도,익산시,계,'18상,59.4
전라북도,익산시,계,'18하,61.6
전라북도,익산시,계,'19상,59.8
전라북도,익산시,계,'19하,59.6
전라북도,익산시,계,'20상,60.0
전라북도,익산시,계,'20하,61.2
전라북도,익산시,계,'21상,60.5
전라북도,익산시,계,'21하,63.0
전라북도,익산시,계,'22상,62.0
전라북도,익산시,남자,'18상,69.0
전라북도,익산시,남자,'18하,70.9
전라북도,익산시,남자,'19상,69.1
전라북도,익산시,남자,'19하,67.3
전라북도,익산시,남자,'20상,67.3
전라북도,익산시,남자,'20하,68.7
전라북도,익산시,남자,'21상,67.9
전라북도,익산시,남자,'21하,70.4
전라북도,익산시,남자,'22상,67.2
전라북도,익산시,여자,'18상,49.4
전라북도,익산시,여자,'18하,51.9
전라북도,익산시,여자,'19상,50.0
전라북도,익산시,여자,'19하,51.4
전라북도,익산시,여자,'20상,52.2
전라북도,익산시,여자,'20하,53.2
전라북도,익산시,여자,'21상,52.6
전라북도,익산시,여자,'21하,55.1
전라북도,익산시,여자,'22상,56.5
전라북도,정읍시,계,'18상,64.5
전라북도,정읍시,계,'18하,66.1
전라북도,정읍시,계,'19상,63.7
전라북도,정읍시,계,'19하,66.2
전라북도,정읍시,계,'20상,65.1
전라북도,정읍시,계,'20하,66.0
전라북도,정읍시,계,'21상,69.2
전라북도,정읍시,계,'21하,68.5
전라북도,정읍시,계,'22상,70.1
전라북도,정읍시,남자,'18상,72.1
전라북도,정읍시,남자,'18하,74.0
전라북도,정읍시,남자,'19상,70.5
전라북도,정읍시,남자,'19하,73.9
전라북도,정읍시,남자,'20상,72.6
전라북도,정읍시,남자,'20하,72.9
전라북도,정읍시,남자,'21상,74.2
전라북도,정읍시,남자,'21하,75.7
전라북도,정읍시,남자,'22상,76.3
전라북도,정읍시,여자,'18상,56.1
전라북도,정읍시,여자,'18하,57.4
전라북도,정읍시,여자,'19상,56.1
전라북도,정읍시,여자,'19하,57.5
전라북도,정읍시,여자,'20상,56.7
전라북도,정읍시,여자,'20하,58.4
전라북도,정읍시,여자,'21상,63.6
전라북도,정읍시,여자,'21하,60.5
전라북도,정읍시,여자,'22상,63.1
전라북도,남원시,계,'18상,69.7
전라북도,남원시,계,'18하,70.7
전라북도,남원시,계,'19상,71.4
전라북도,남원시,계,'19하,73.6
전라북도,남원시,계,'20상,70.9
전라북도,남원시,계,'20하,72.3
전라북도,남원시,계,'21상,72.6
전라북도,남원시,계,'21하,72.1
전라북도,남원시,계,'22상,73.4
전라북도,남원시,남자,'18상,76.4
전라북도,남원시,남자,'18하,76.9
전라북도,남원시,남자,'19상,76.7
전라북도,남원시,남자,'19하,78.8
전라북도,남원시,남자,'20상,74.7
전라북도,남원시,남자,'20하,75.6
전라북도,남원시,남자,'21상,75.8
전라북도,남원시,남자,'21하,75.5
전라북도,남원시,남자,'22상,76.5
전라북도,남원시,여자,'18상,62.6
전라북도,남원시,여자,'18하,64.2
전라북도,남원시,여자,'19상,65.8
전라북도,남원시,여자,'19하,68.2
전라북도,남원시,여자,'20상,66.9
전라북도,남원시,여자,'20하,68.8
전라북도,남원시,여자,'21상,69.2
전라북도,남원시,여자,'21하,68.4
전라북도,남원시,여자,'22상,70.1
전라북도,김제시,계,'18상,69.6
전라북도,김제시,계,'18하,68.2
전라북도,김제시,계,'19상,69.4
전라북도,김제시,계,'19하,69.4
전라북도,김제시,계,'20상,68.8
전라북도,김제시,계,'20하,71.0
전라북도,김제시,계,'21상,70.5
전라북도,김제시,계,'21하,71.8
전라북도,김제시,계,'22상,70.3
전라북도,김제시,남자,'18상,73.3
전라북도,김제시,남자,'18하,71.8
전라북도,김제시,남자,'19상,72.3
전라북도,김제시,남자,'19하,74.0
전라북도,김제시,남자,'20상,73.2
전라북도,김제시,남자,'20하,75.7
전라북도,김제시,남자,'21상,75.9
전라북도,김제시,남자,'21하,75.3
전라북도,김제시,남자,'22상,72.8
전라북도,김제시,여자,'18상,65.5
전라북도,김제시,여자,'18하,64.1
전라북도,김제시,여자,'19상,66.1
전라북도,김제시,여자,'19하,64.1
전라북도,김제시,여자,'20상,63.7
전라북도,김제시,여자,'20하,65.6
전라북도,김제시,여자,'21상,64.3
전라북도,김제시,여자,'21하,67.7
전라북도,김제시,여자,'22상,67.4
전라북도,완주군,계,'18상,63.4
전라북도,완주군,계,'18하,63.8
전라북도,완주군,계,'19상,65.0
전라북도,완주군,계,'19하,63.0
전라북도,완주군,계,'20상,63.1
전라북도,완주군,계,'20하,63.8
전라북도,완주군,계,'21상,63.3
전라북도,완주군,계,'21하,63.7
전라북도,완주군,계,'22상,63.9
전라북도,완주군,남자,'18상,75.6
전라북도,완주군,남자,'18하,74.0
전라북도,완주군,남자,'19상,73.5
전라북도,완주군,남자,'19하,71.7
전라북도,완주군,남자,'20상,71.7
전라북도,완주군,남자,'20하,71.1
전라북도,완주군,남자,'21상,72.6
전라북도,완주군,남자,'21하,73.3
전라북도,완주군,남자,'22상,73.6
전라북도,완주군,여자,'18상,49.3
전라북도,완주군,여자,'18하,52.0
전라북도,완주군,여자,'19상,55.1
전라북도,완주군,여자,'19하,53.0
전라북도,완주군,여자,'20상,52.9
전라북도,완주군,여자,'20하,55.2
전라북도,완주군,여자,'21상,52.4
전라북도,완주군,여자,'21하,52.4
전라북도,완주군,여자,'22상,52.7
전라북도,진안군,계,'18상,78.7
전라북도,진안군,계,'18하,76.3
전라북도,진안군,계,'19상,76.4
전라북도,진안군,계,'19하,77.5
전라북도,진안군,계,'20상,75.0
전라북도,진안군,계,'20하,78.2
전라북도,진안군,계,'21상,76.6
전라북도,진안군,계,'21하,76.3
전라북도,진안군,계,'22상,78.0
전라북도,진안군,남자,'18상,85.4
전라북도,진안군,남자,'18하,81.3
전라북도,진안군,남자,'19상,81.5
전라북도,진안군,남자,'19하,81.5
전라북도,진안군,남자,'20상,81.1
전라북도,진안군,남자,'20하,81.9
전라북도,진안군,남자,'21상,82.4
전라북도,진안군,남자,'21하,81.2
전라북도,진안군,남자,'22상,83.2
전라북도,진안군,여자,'18상,71.0
전라북도,진안군,여자,'18하,70.5
전라북도,진안군,여자,'19상,70.4
전라북도,진안군,여자,'19하,72.8
전라북도,진안군,여자,'20상,67.9
전라북도,진안군,여자,'20하,73.9
전라북도,진안군,여자,'21상,69.9
전라북도,진안군,여자,'21하,70.5
전라북도,진안군,여자,'22상,71.7
전라북도,무주군,계,'18상,76.4
전라북도,무주군,계,'18하,79.1
전라북도,무주군,계,'19상,80.7
전라북도,무주군,계,'19하,81.2
전라북도,무주군,계,'20상,80.8
전라북도,무주군,계,'20하,79.6
전라북도,무주군,계,'21상,81.3
전라북도,무주군,계,'21하,81.2
전라북도,무주군,계,'22상,80.3
전라북도,무주군,남자,'18상,81.8
전라북도,무주군,남자,'18하,83.6
전라북도,무주군,남자,'19상,85.3
전라북도,무주군,남자,'19하,84.8
전라북도,무주군,남자,'20상,85.4
전라북도,무주군,남자,'20하,84.9
전라북도,무주군,남자,'21상,86.2
전라북도,무주군,남자,'21하,86.8
전라북도,무주군,남자,'22상,86.0
전라북도,무주군,여자,'18상,70.3
전라북도,무주군,여자,'18하,73.8
전라북도,무주군,여자,'19상,75.5
전라북도,무주군,여자,'19하,77.2
전라북도,무주군,여자,'20상,75.4
전라북도,무주군,여자,'20하,73.5
전라북도,무주군,여자,'21상,75.6
전라북도,무주군,여자,'21하,74.8
전라북도,무주군,여자,'22상,73.8
전라북도,장수군,계,'18상,79.5
전라북도,장수군,계,'18하,80.2
전라북도,장수군,계,'19상,77.2
전라북도,장수군,계,'19하,78.6
전라북도,장수군,계,'20상,78.6
전라북도,장수군,계,'20하,80.2
전라북도,장수군,계,'21상,79.3
전라북도,장수군,계,'21하,79.9
전라북도,장수군,계,'22상,81.2
전라북도,장수군,남자,'18상,82.4
전라북도,장수군,남자,'18하,85.0
전라북도,장수군,남자,'19상,81.7
전라북도,장수군,남자,'19하,84.4
전라북도,장수군,남자,'20상,83.4
전라북도,장수군,남자,'20하,85.4
전라북도,장수군,남자,'21상,83.3
전라북도,장수군,남자,'21하,82.8
전라북도,장수군,남자,'22상,84.9
전라북도,장수군,여자,'18상,76.2
전라북도,장수군,여자,'18하,74.7
전라북도,장수군,여자,'19상,72.1
전라북도,장수군,여자,'19하,72.1
전라북도,장수군,여자,'20상,73.0
전라북도,장수군,여자,'20하,74.3
전라북도,장수군,여자,'21상,74.7
전라북도,장수군,여자,'21하,76.5
전라북도,장수군,여자,'22상,77.0
전라북도,임실군,계,'18상,73.2
전라북도,임실군,계,'18하,71.8
전라북도,임실군,계,'19상,72.5
전라북도,임실군,계,'19하,75.9
전라북도,임실군,계,'20상,74.8
전라북도,임실군,계,'20하,74.0
전라북도,임실군,계,'21상,74.3
전라북도,임실군,계,'21하,77.0
전라북도,임실군,계,'22상,73.9
전라북도,임실군,남자,'18상,76.4
전라북도,임실군,남자,'18하,73.6
전라북도,임실군,남자,'19상,75.3
전라북도,임실군,남자,'19하,80.8
전라북도,임실군,남자,'20상,80.3
전라북도,임실군,남자,'20하,78.6
전라북도,임실군,남자,'21상,76.5
전라북도,임실군,남자,'21하,80.4
전라북도,임실군,남자,'22상,76.3
전라북도,임실군,여자,'18상,69.3
전라북도,임실군,여자,'18하,69.7
전라북도,임실군,여자,'19상,69.3
전라북도,임실군,여자,'19하,70.2
전라북도,임실군,여자,'20상,68.3
전라북도,임실군,여자,'20하,68.4
전라북도,임실군,여자,'21상,71.6
전라북도,임실군,여자,'21하,73.1
전라북도,임실군,여자,'22상,70.9
전라북도,순창군,계,'18상,74.1
전라북도,순창군,계,'18하,74.5
전라북도,순창군,계,'19상,77.1
전라북도,순창군,계,'19하,79.3
전라북도,순창군,계,'20상,77.2
전라북도,순창군,계,'20하,76.1
전라북도,순창군,계,'21상,75.1
전라북도,순창군,계,'21하,78.5
전라북도,순창군,계,'22상,78.7
전라북도,순창군,남자,'18상,83.5
전라북도,순창군,남자,'18하,83.4
전라북도,순창군,남자,'19상,84.8
전라북도,순창군,남자,'19하,86.1
전라북도,순창군,남자,'20상,85.5
전라북도,순창군,남자,'20하,85.0
전라북도,순창군,남자,'21상,79.8
전라북도,순창군,남자,'21하,86.4
전라북도,순창군,남자,'22상,84.5
전라북도,순창군,여자,'18상,63.9
전라북도,순창군,여자,'18하,64.9
전라북도,순창군,여자,'19상,68.8
전라북도,순창군,여자,'19하,71.8
전라북도,순창군,여자,'20상,68.2
전라북도,순창군,여자,'20하,66.3
전라북도,순창군,여자,'21상,69.8
전라북도,순창군,여자,'21하,69.7
전라북도,순창군,여자,'22상,72.1
전라북도,고창군,계,'18상,73.0
전라북도,고창군,계,'18하,74.2
전라북도,고창군,계,'19상,74.7
전라북도,고창군,계,'19하,73.2
전라북도,고창군,계,'20상,70.5
전라북도,고창군,계,'20하,72.5
전라북도,고창군,계,'21상,73.5
전라북도,고창군,계,'21하,74.6
전라북도,고창군,계,'22상,75.7
전라북도,고창군,남자,'18상,80.0
전라북도,고창군,남자,'18하,82.2
전라북도,고창군,남자,'19상,82.7
전라북도,고창군,남자,'19하,81.6
전라북도,고창군,남자,'20상,78.3
전라북도,고창군,남자,'20하,78.7
전라북도,고창군,남자,'21상,79.9
전라북도,고창군,남자,'21하,78.8
전라북도,고창군,남자,'22상,81.1
전라북도,고창군,여자,'18상,64.9
전라북도,고창군,여자,'18하,64.9
전라북도,고창군,여자,'19상,65.4
전라북도,고창군,여자,'19하,63.5
전라북도,고창군,여자,'20상,61.5
전라북도,고창군,여자,'20하,65.3
전라북도,고창군,여자,'21상,66.0
전라북도,고창군,여자,'21하,69.8
전라북도,고창군,여자,'22상,69.3
전라북도,부안군,계,'18상,75.5
전라북도,부안군,계,'18하,73.6
전라북도,부안군,계,'19상,74.6
전라북도,부안군,계,'19하,75.7
전라북도,부안군,계,'20상,73.9
전라북도,부안군,계,'20하,76.4
전라북도,부안군,계,'21상,75.3
전라북도,부안군,계,'21하,74.6
전라북도,부안군,계,'22상,76.3
전라북도,부안군,남자,'18상,80.1
전라북도,부안군,남자,'18하,77.5
전라북도,부안군,남자,'19상,78.8
전라북도,부안군,남자,'19하,80.1
전라북도,부안군,남자,'20상,77.8
전라북도,부안군,남자,'20하,77.8
전라북도,부안군,남자,'21상,75.8
전라북도,부안군,남자,'21하,74.2
전라북도,부안군,남자,'22상,74.1
전라북도,부안군,여자,'18상,70.3
전라북도,부안군,여자,'18하,69.3
전라북도,부안군,여자,'19상,69.8
전라북도,부안군,여자,'19하,70.5
전라북도,부안군,여자,'20상,69.3
전라북도,부안군,여자,'20하,74.7
전라북도,부안군,여자,'21상,74.7
전라북도,부안군,여자,'21하,75.2
전라북도,부안군,여자,'22상,79.0
전라남도,목포시,계,'18상,60.7
전라남도,목포시,계,'18하,60.0
전라남도,목포시,계,'19상,62.0
전라남도,목포시,계,'19하,63.0
전라남도,목포시,계,'20상,60.4
전라남도,목포시,계,'20하,62.3
전라남도,목포시,계,'21상,61.7
전라남도,목포시,계,'21하,62.3
전라남도,목포시,계,'22상,63.9
전라남도,목포시,남자,'18상,70.7
전라남도,목포시,남자,'18하,70.8
전라남도,목포시,남자,'19상,71.1
전라남도,목포시,남자,'19하,72.6
전라남도,목포시,남자,'20상,69.8
전라남도,목포시,남자,'20하,70.4
전라남도,목포시,남자,'21상,71.2
전라남도,목포시,남자,'21하,70.5
전라남도,목포시,남자,'22상,71.3
전라남도,목포시,여자,'18상,50.3
전라남도,목포시,여자,'18하,48.7
전라남도,목포시,여자,'19상,52.6
전라남도,목포시,여자,'19하,53.1
전라남도,목포시,여자,'20상,50.6
전라남도,목포시,여자,'20하,53.8
전라남도,목포시,여자,'21상,51.7
전라남도,목포시,여자,'21하,53.7
전라남도,목포시,여자,'22상,56.1
전라남도,여수시,계,'18상,62.8
전라남도,여수시,계,'18하,66.1
전라남도,여수시,계,'19상,66.1
전라남도,여수시,계,'19하,65.9
전라남도,여수시,계,'20상,66.1
전라남도,여수시,계,'20하,67.7
전라남도,여수시,계,'21상,65.7
전라남도,여수시,계,'21하,67.6
전라남도,여수시,계,'22상,68.0
전라남도,여수시,남자,'18상,76.4
전라남도,여수시,남자,'18하,78.0
전라남도,여수시,남자,'19상,77.8
전라남도,여수시,남자,'19하,78.7
전라남도,여수시,남자,'20상,79.0
전라남도,여수시,남자,'20하,79.9
전라남도,여수시,남자,'21상,78.2
전라남도,여수시,남자,'21하,79.6
전라남도,여수시,남자,'22상,80.2
전라남도,여수시,여자,'18상,47.9
전라남도,여수시,여자,'18하,52.9
전라남도,여수시,여자,'19상,53.2
전라남도,여수시,여자,'19하,51.7
전라남도,여수시,여자,'20상,51.6
전라남도,여수시,여자,'20하,54.0
전라남도,여수시,여자,'21상,51.4
전라남도,여수시,여자,'21하,53.9
전라남도,여수시,여자,'22상,53.9
전라남도,순천시,계,'18상,63.4
전라남도,순천시,계,'18하,65.0
전라남도,순천시,계,'19상,65.1
전라남도,순천시,계,'19하,67.2
전라남도,순천시,계,'20상,65.2
전라남도,순천시,계,'20하,66.2
전라남도,순천시,계,'21상,65.8
전라남도,순천시,계,'21하,67.1
전라남도,순천시,계,'22상,67.0
전라남도,순천시,남자,'18상,74.6
전라남도,순천시,남자,'18하,75.9
전라남도,순천시,남자,'19상,75.2
전라남도,순천시,남자,'19하,77.0
전라남도,순천시,남자,'20상,75.1
전라남도,순천시,남자,'20하,74.8
전라남도,순천시,남자,'21상,73.8
전라남도,순천시,남자,'21하,75.5
전라남도,순천시,남자,'22상,76.5
전라남도,순천시,여자,'18상,52.3
전라남도,순천시,여자,'18하,54.1
전라남도,순천시,여자,'19상,55.1
전라남도,순천시,여자,'19하,57.3
전라남도,순천시,여자,'20상,55.2
전라남도,순천시,여자,'20하,57.5
전라남도,순천시,여자,'21상,57.7
전라남도,순천시,여자,'21하,58.6
전라남도,순천시,여자,'22상,57.4
전라남도,나주시,계,'18상,68.9
전라남도,나주시,계,'18하,69.9
전라남도,나주시,계,'19상,70.3
전라남도,나주시,계,'19하,71.3
전라남도,나주시,계,'20상,67.7
전라남도,나주시,계,'20하,68.8
전라남도,나주시,계,'21상,69.0
전라남도,나주시,계,'21하,70.8
전라남도,나주시,계,'22상,68.6
전라남도,나주시,남자,'18상,76.5
전라남도,나주시,남자,'18하,75.9
전라남도,나주시,남자,'19상,77.8
전라남도,나주시,남자,'19하,77.0
전라남도,나주시,남자,'20상,74.2
전라남도,나주시,남자,'20하,75.4
전라남도,나주시,남자,'21상,74.7
전라남도,나주시,남자,'21하,77.6
전라남도,나주시,남자,'22상,76.0
전라남도,나주시,여자,'18상,60.7
전라남도,나주시,여자,'18하,63.4
전라남도,나주시,여자,'19상,62.2
전라남도,나주시,여자,'19하,65.2
전라남도,나주시,여자,'20상,60.6
전라남도,나주시,여자,'20하,61.7
전라남도,나주시,여자,'21상,62.9
전라남도,나주시,여자,'21하,63.4
전라남도,나주시,여자,'22상,60.6
전라남도,광양시,계,'18상,65.0
전라남도,광양시,계,'18하,66.7
전라남도,광양시,계,'19상,67.2
전라남도,광양시,계,'19하,68.1
전라남도,광양시,계,'20상,67.9
전라남도,광양시,계,'20하,68.5
전라남도,광양시,계,'21상,68.9
전라남도,광양시,계,'21하,69.3
전라남도,광양시,계,'22상,70.0
전라남도,광양시,남자,'18상,79.6
전라남도,광양시,남자,'18하,81.1
전라남도,광양시,남자,'19상,80.9
전라남도,광양시,남자,'19하,81.3
전라남도,광양시,남자,'20상,81.2
전라남도,광양시,남자,'20하,80.6
전라남도,광양시,남자,'21상,81.0
전라남도,광양시,남자,'21하,81.2
전라남도,광양시,남자,'22상,84.3
전라남도,광양시,여자,'18상,48.7
전라남도,광양시,여자,'18하,50.8
전라남도,광양시,여자,'19상,51.8
전라남도,광양시,여자,'19하,53.3
전라남도,광양시,여자,'20상,52.7
전라남도,광양시,여자,'20하,54.7
전라남도,광양시,여자,'21상,54.7
전라남도,광양시,여자,'21하,55.4
전라남도,광양시,여자,'22상,53.3
전라남도,담양군,계,'18상,69.3
전라남도,담양군,계,'18하,69.2
전라남도,담양군,계,'19상,69.8
전라남도,담양군,계,'19하,71.0
전라남도,담양군,계,'20상,69.2
전라남도,담양군,계,'20하,70.0
전라남도,담양군,계,'21상,68.2
전라남도,담양군,계,'21하,71.0
전라남도,담양군,계,'22상,69.1
전라남도,담양군,남자,'18상,72.0
전라남도,담양군,남자,'18하,75.0
전라남도,담양군,남자,'19상,76.6
전라남도,담양군,남자,'19하,77.6
전라남도,담양군,남자,'20상,76.1
전라남도,담양군,남자,'20하,74.8
전라남도,담양군,남자,'21상,71.9
전라남도,담양군,남자,'21하,77.5
전라남도,담양군,남자,'22상,72.3
전라남도,담양군,여자,'18상,66.2
전라남도,담양군,여자,'18하,62.7
전라남도,담양군,여자,'19상,62.2
전라남도,담양군,여자,'19하,63.6
전라남도,담양군,여자,'20상,61.2
전라남도,담양군,여자,'20하,64.4
전라남도,담양군,여자,'21상,63.9
전라남도,담양군,여자,'21하,63.8
전라남도,담양군,여자,'22상,65.6
전라남도,곡성군,계,'18상,70.5
전라남도,곡성군,계,'18하,68.0
전라남도,곡성군,계,'19상,73.2
전라남도,곡성군,계,'19하,69.1
전라남도,곡성군,계,'20상,67.3
전라남도,곡성군,계,'20하,72.0
전라남도,곡성군,계,'21상,70.8
전라남도,곡성군,계,'21하,71.0
전라남도,곡성군,계,'22상,74.4
전라남도,곡성군,남자,'18상,77.4
전라남도,곡성군,남자,'18하,75.7
전라남도,곡성군,남자,'19상,79.3
전라남도,곡성군,남자,'19하,75.7
전라남도,곡성군,남자,'20상,71.2
전라남도,곡성군,남자,'20하,74.5
전라남도,곡성군,남자,'21상,77.1
전라남도,곡성군,남자,'21하,73.9
전라남도,곡성군,남자,'22상,77.8
전라남도,곡성군,여자,'18상,62.8
전라남도,곡성군,여자,'18하,59.3
전라남도,곡성군,여자,'19상,66.4
전라남도,곡성군,여자,'19하,61.7
전라남도,곡성군,여자,'20상,63.0
전라남도,곡성군,여자,'20하,69.3
전라남도,곡성군,여자,'21상,63.4
전라남도,곡성군,여자,'21하,67.7
전라남도,곡성군,여자,'22상,70.6
전라남도,구례군,계,'18상,75.2
전라남도,구례군,계,'18하,76.2
전라남도,구례군,계,'19상,73.3
전라남도,구례군,계,'19하,74.0
전라남도,구례군,계,'20상,73.0
전라남도,구례군,계,'20하,76.2
전라남도,구례군,계,'21상,75.5
전라남도,구례군,계,'21하,76.9
전라남도,구례군,계,'22상,75.3
전라남도,구례군,남자,'18상,78.8
전라남도,구례군,남자,'18하,80.1
전라남도,구례군,남자,'19상,76.3
전라남도,구례군,남자,'19하,76.4
전라남도,구례군,남자,'20상,73.7
전라남도,구례군,남자,'20하,79.1
전라남도,구례군,남자,'21상,78.3
전라남도,구례군,남자,'21하,77.4
전라남도,구례군,남자,'22상,75.5
전라남도,구례군,여자,'18상,71.2
전라남도,구례군,여자,'18하,71.8
전라남도,구례군,여자,'19상,70.0
전라남도,구례군,여자,'19하,71.2
전라남도,구례군,여자,'20상,72.3
전라남도,구례군,여자,'20하,73.1
전라남도,구례군,여자,'21상,72.4
전라남도,구례군,여자,'21하,76.4
전라남도,구례군,여자,'22상,74.9
전라남도,고흥군,계,'18상,81.4
전라남도,고흥군,계,'18하,80.9
전라남도,고흥군,계,'19상,82.2
전라남도,고흥군,계,'19하,80.5
전라남도,고흥군,계,'20상,81.3
전라남도,고흥군,계,'20하,81.0
전라남도,고흥군,계,'21상,81.3
전라남도,고흥군,계,'21하,79.8
전라남도,고흥군,계,'22상,79.9
전라남도,고흥군,남자,'18상,85.8
전라남도,고흥군,남자,'18하,85.6
전라남도,고흥군,남자,'19상,87.8
전라남도,고흥군,남자,'19하,85.7
전라남도,고흥군,남자,'20상,83.8
전라남도,고흥군,남자,'20하,87.1
전라남도,고흥군,남자,'21상,84.7
전라남도,고흥군,남자,'21하,82.4
전라남도,고흥군,남자,'22상,83.2
전라남도,고흥군,여자,'18상,76.4
전라남도,고흥군,여자,'18하,75.5
전라남도,고흥군,여자,'19상,75.5
전라남도,고흥군,여자,'19하,74.3
전라남도,고흥군,여자,'20상,78.4
전라남도,고흥군,여자,'20하,73.5
전라남도,고흥군,여자,'21상,77.2
전라남도,고흥군,여자,'21하,76.7
전라남도,고흥군,여자,'22상,75.7
전라남도,보성군,계,'18상,73.1
전라남도,보성군,계,'18하,73.9
전라남도,보성군,계,'19상,74.1
전라남도,보성군,계,'19하,75.2
전라남도,보성군,계,'20상,76.9
전라남도,보성군,계,'20하,77.2
전라남도,보성군,계,'21상,74.3
전라남도,보성군,계,'21하,77.0
전라남도,보성군,계,'22상,78.5
전라남도,보성군,남자,'18상,78.3
전라남도,보성군,남자,'18하,79.5
전라남도,보성군,남자,'19상,77.6
전라남도,보성군,남자,'19하,77.2
전라남도,보성군,남자,'20상,80.1
전라남도,보성군,남자,'20하,81.9
전라남도,보성군,남자,'21상,79.4
전라남도,보성군,남자,'21하,80.4
전라남도,보성군,남자,'22상,82.4
전라남도,보성군,여자,'18상,67.2
전라남도,보성군,여자,'18하,67.5
전라남도,보성군,여자,'19상,70.2
전라남도,보성군,여자,'19하,73.0
전라남도,보성군,여자,'20상,73.3
전라남도,보성군,여자,'20하,71.9
전라남도,보성군,여자,'21상,68.4
전라남도,보성군,여자,'21하,73.1
전라남도,보성군,여자,'22상,74.1
전라남도,화순군,계,'18상,65.7
전라남도,화순군,계,'18하,67.6
전라남도,화순군,계,'19상,66.0
전라남도,화순군,계,'19하,67.8
전라남도,화순군,계,'20상,65.1
전라남도,화순군,계,'20하,64.9
전라남도,화순군,계,'21상,65.4
전라남도,화순군,계,'21하,66.2
전라남도,화순군,계,'22상,67.8
전라남도,화순군,남자,'18상,75.1
전라남도,화순군,남자,'18하,75.5
전라남도,화순군,남자,'19상,72.9
전라남도,화순군,남자,'19하,75.0
전라남도,화순군,남자,'20상,73.1
전라남도,화순군,남자,'20하,73.0
전라남도,화순군,남자,'21상,73.8
전라남도,화순군,남자,'21하,73.5
전라남도,화순군,남자,'22상,75.1
전라남도,화순군,여자,'18상,55.9
전라남도,화순군,여자,'18하,59.4
전라남도,화순군,여자,'19상,58.9
전라남도,화순군,여자,'19하,60.2
전라남도,화순군,여자,'20상,56.8
전라남도,화순군,여자,'20하,56.3
전라남도,화순군,여자,'21상,56.5
전라남도,화순군,여자,'21하,58.5
전라남도,화순군,여자,'22상,60.2
전라남도,장흥군,계,'18상,76.5
전라남도,장흥군,계,'18하,75.9
전라남도,장흥군,계,'19상,76.5
전라남도,장흥군,계,'19하,80.5
전라남도,장흥군,계,'20상,76.2
전라남도,장흥군,계,'20하,75.9
전라남도,장흥군,계,'21상,78.1
전라남도,장흥군,계,'21하,79.6
전라남도,장흥군,계,'22상,80.1
전라남도,장흥군,남자,'18상,81.8
전라남도,장흥군,남자,'18하,80.8
전라남도,장흥군,남자,'19상,82.3
전라남도,장흥군,남자,'19하,86.1
전라남도,장흥군,남자,'20상,79.6
전라남도,장흥군,남자,'20하,79.2
전라남도,장흥군,남자,'21상,83.6
전라남도,장흥군,남자,'21하,82.5
전라남도,장흥군,남자,'22상,81.7
전라남도,장흥군,여자,'18상,70.5
전라남도,장흥군,여자,'18하,70.5
전라남도,장흥군,여자,'19상,70.1
전라남도,장흥군,여자,'19하,74.2
전라남도,장흥군,여자,'20상,72.3
