시도,행정구역,key,연령별,시점,고용률 (%)
서울특별시,종로구,서울특별시-종로구,15 - 29세,'21상,36.2
서울특별시,종로구,서울특별시-종로구,15 - 29세,'21하,40.3
서울특별시,종로구,서울특별시-종로구,15 - 29세,'22상,42.6
서울특별시,중구,서울특별시-중구,15 - 29세,'21상,41.6
서울특별시,중구,서울특별시-중구,15 - 29세,'21하,45.2
서울특별시,중구,서울특별시-중구,15 - 29세,'22상,42.4
서울특별시,용산구,서울특별시-용산구,15 - 29세,'21상,48.6
서울특별시,용산구,서울특별시-용산구,15 - 29세,'21하,48.2
서울특별시,용산구,서울특별시-용산구,15 - 29세,'22상,47
서울특별시,성동구,서울특별시-성동구,15 - 29세,'21상,40.8
서울특별시,성동구,서울특별시-성동구,15 - 29세,'21하,41.6
서울특별시,성동구,서울특별시-성동구,15 - 29세,'22상,44.6
서울특별시,광진구,서울특별시-광진구,15 - 29세,'21상,43.7
서울특별시,광진구,서울특별시-광진구,15 - 29세,'21하,44.5
서울특별시,광진구,서울특별시-광진구,15 - 29세,'22상,50.8
서울특별시,동대문구,서울특별시-동대문구,15 - 29세,'21상,37.6
서울특별시,동대문구,서울특별시-동대문구,15 - 29세,'21하,39.9
서울특별시,동대문구,서울특별시-동대문구,15 - 29세,'22상,42.3
서울특별시,중랑구,서울특별시-중랑구,15 - 29세,'21상,48
서울특별시,중랑구,서울특별시-중랑구,15 - 29세,'21하,46.5
서울특별시,중랑구,서울특별시-중랑구,15 - 29세,'22상,49.8
서울특별시,성북구,서울특별시-성북구,15 - 29세,'21상,35
서울특별시,성북구,서울특별시-성북구,15 - 29세,'21하,38.5
서울특별시,성북구,서울특별시-성북구,15 - 29세,'22상,36.7
서울특별시,강북구,서울특별시-강북구,15 - 29세,'21상,45.1
서울특별시,강북구,서울특별시-강북구,15 - 29세,'21하,46.5
서울특별시,강북구,서울특별시-강북구,15 - 29세,'22상,40
서울특별시,도봉구,서울특별시-도봉구,15 - 29세,'21상,46.6
서울특별시,도봉구,서울특별시-도봉구,15 - 29세,'21하,47.9
서울특별시,도봉구,서울특별시-도봉구,15 - 29세,'22상,45.7
서울특별시,노원구,서울특별시-노원구,15 - 29세,'21상,36.3
서울특별시,노원구,서울특별시-노원구,15 - 29세,'21하,36.4
서울특별시,노원구,서울특별시-노원구,15 - 29세,'22상,36.6
서울특별시,은평구,서울특별시-은평구,15 - 29세,'21상,44.4
서울특별시,은평구,서울특별시-은평구,15 - 29세,'21하,47.6
서울특별시,은평구,서울특별시-은평구,15 - 29세,'22상,46.2
서울특별시,서대문구,서울특별시-서대문구,15 - 29세,'21상,39.8
서울특별시,서대문구,서울특별시-서대문구,15 - 29세,'21하,44.1
서울특별시,서대문구,서울특별시-서대문구,15 - 29세,'22상,42.8
서울특별시,마포구,서울특별시-마포구,15 - 29세,'21상,49.6
서울특별시,마포구,서울특별시-마포구,15 - 29세,'21하,47.9
서울특별시,마포구,서울특별시-마포구,15 - 29세,'22상,47.8
서울특별시,양천구,서울특별시-양천구,15 - 29세,'21상,36.7
서울특별시,양천구,서울특별시-양천구,15 - 29세,'21하,33.8
서울특별시,양천구,서울특별시-양천구,15 - 29세,'22상,39.4
서울특별시,강서구,서울특별시-강서구,15 - 29세,'21상,50.1
서울특별시,강서구,서울특별시-강서구,15 - 29세,'21하,48.1
서울특별시,강서구,서울특별시-강서구,15 - 29세,'22상,50
서울특별시,구로구,서울특별시-구로구,15 - 29세,'21상,47.9
서울특별시,구로구,서울특별시-구로구,15 - 29세,'21하,48.9
서울특별시,구로구,서울특별시-구로구,15 - 29세,'22상,47.3
서울특별시,금천구,서울특별시-금천구,15 - 29세,'21상,54.9
서울특별시,금천구,서울특별시-금천구,15 - 29세,'21하,54.6
서울특별시,금천구,서울특별시-금천구,15 - 29세,'22상,57.1
서울특별시,영등포구,서울특별시-영등포구,15 - 29세,'21상,52.6
서울특별시,영등포구,서울특별시-영등포구,15 - 29세,'21하,50.5
서울특별시,영등포구,서울특별시-영등포구,15 - 29세,'22상,52.3
서울특별시,동작구,서울특별시-동작구,15 - 29세,'21상,41.8
서울특별시,동작구,서울특별시-동작구,15 - 29세,'21하,43.7
서울특별시,동작구,서울특별시-동작구,15 - 29세,'22상,48
서울특별시,관악구,서울특별시-관악구,15 - 29세,'21상,50
서울특별시,관악구,서울특별시-관악구,15 - 29세,'21하,49.3
서울특별시,관악구,서울특별시-관악구,15 - 29세,'22상,55
서울특별시,서초구,서울특별시-서초구,15 - 29세,'21상,37.8
서울특별시,서초구,서울특별시-서초구,15 - 29세,'21하,39.5
서울특별시,서초구,서울특별시-서초구,15 - 29세,'22상,38.4
서울특별시,강남구,서울특별시-강남구,15 - 29세,'21상,39.8
서울특별시,강남구,서울특별시-강남구,15 - 29세,'21하,37.8
서울특별시,강남구,서울특별시-강남구,15 - 29세,'22상,41.2
서울특별시,송파구,서울특별시-송파구,15 - 29세,'21상,43.3
서울특별시,송파구,서울특별시-송파구,15 - 29세,'21하,43.7
서울특별시,송파구,서울특별시-송파구,15 - 29세,'22상,44.8
서울특별시,강동구,서울특별시-강동구,15 - 29세,'21상,46
서울특별시,강동구,서울특별시-강동구,15 - 29세,'21하,46.7
서울특별시,강동구,서울특별시-강동구,15 - 29세,'22상,45.1
부산광역시,중구,부산광역시-중구,15 - 29세,'21상,46.8
부산광역시,중구,부산광역시-중구,15 - 29세,'21하,53.4
부산광역시,중구,부산광역시-중구,15 - 29세,'22상,54.3
부산광역시,서구,부산광역시-서구,15 - 29세,'21상,40.7
부산광역시,서구,부산광역시-서구,15 - 29세,'21하,42.4
부산광역시,서구,부산광역시-서구,15 - 29세,'22상,42.8
부산광역시,동구,부산광역시-동구,15 - 29세,'21상,39.4
부산광역시,동구,부산광역시-동구,15 - 29세,'21하,40.6
부산광역시,동구,부산광역시-동구,15 - 29세,'22상,36.3
부산광역시,영도구,부산광역시-영도구,15 - 29세,'21상,30
부산광역시,영도구,부산광역시-영도구,15 - 29세,'21하,36.3
부산광역시,영도구,부산광역시-영도구,15 - 29세,'22상,35.4
부산광역시,부산진구,부산광역시-부산진구,15 - 29세,'21상,41.5
부산광역시,부산진구,부산광역시-부산진구,15 - 29세,'21하,42.2
부산광역시,부산진구,부산광역시-부산진구,15 - 29세,'22상,41.5
부산광역시,동래구,부산광역시-동래구,15 - 29세,'21상,33.2
부산광역시,동래구,부산광역시-동래구,15 - 29세,'21하,33.2
부산광역시,동래구,부산광역시-동래구,15 - 29세,'22상,35.9
부산광역시,남구,부산광역시-남구,15 - 29세,'21상,27.8
부산광역시,남구,부산광역시-남구,15 - 29세,'21하,31.1
부산광역시,남구,부산광역시-남구,15 - 29세,'22상,37
부산광역시,북구,부산광역시-북구,15 - 29세,'21상,37.1
부산광역시,북구,부산광역시-북구,15 - 29세,'21하,40.4
부산광역시,북구,부산광역시-북구,15 - 29세,'22상,41
부산광역시,해운대구,부산광역시-해운대구,15 - 29세,'21상,31.2
부산광역시,해운대구,부산광역시-해운대구,15 - 29세,'21하,31.6
부산광역시,해운대구,부산광역시-해운대구,15 - 29세,'22상,35.6
부산광역시,사하구,부산광역시-사하구,15 - 29세,'21상,38.5
부산광역시,사하구,부산광역시-사하구,15 - 29세,'21하,40.5
부산광역시,사하구,부산광역시-사하구,15 - 29세,'22상,41.2
부산광역시,금정구,부산광역시-금정구,15 - 29세,'21상,30.5
부산광역시,금정구,부산광역시-금정구,15 - 29세,'21하,32.6
부산광역시,금정구,부산광역시-금정구,15 - 29세,'22상,33.2
부산광역시,강서구,부산광역시-강서구,15 - 29세,'21상,46.1
부산광역시,강서구,부산광역시-강서구,15 - 29세,'21하,41.6
부산광역시,강서구,부산광역시-강서구,15 - 29세,'22상,42.3
부산광역시,연제구,부산광역시-연제구,15 - 29세,'21상,35.8
부산광역시,연제구,부산광역시-연제구,15 - 29세,'21하,39.8
부산광역시,연제구,부산광역시-연제구,15 - 29세,'22상,43.4
부산광역시,수영구,부산광역시-수영구,15 - 29세,'21상,41.9
부산광역시,수영구,부산광역시-수영구,15 - 29세,'21하,48.3
부산광역시,수영구,부산광역시-수영구,15 - 29세,'22상,54.5
부산광역시,사상구,부산광역시-사상구,15 - 29세,'21상,44.4
부산광역시,사상구,부산광역시-사상구,15 - 29세,'21하,45
부산광역시,사상구,부산광역시-사상구,15 - 29세,'22상,50.4
부산광역시,기장군,부산광역시-기장군,15 - 29세,'21상,32.2
부산광역시,기장군,부산광역시-기장군,15 - 29세,'21하,36.7
부산광역시,기장군,부산광역시-기장군,15 - 29세,'22상,35.8
대구광역시,중구,대구광역시-중구,15 - 29세,'21상,46.3
대구광역시,중구,대구광역시-중구,15 - 29세,'21하,49.5
대구광역시,중구,대구광역시-중구,15 - 29세,'22상,48.8
대구광역시,동구,대구광역시-동구,15 - 29세,'21상,42.7
대구광역시,동구,대구광역시-동구,15 - 29세,'21하,45.2
대구광역시,동구,대구광역시-동구,15 - 29세,'22상,45.4
대구광역시,서구,대구광역시-서구,15 - 29세,'21상,37.2
대구광역시,서구,대구광역시-서구,15 - 29세,'21하,41.5
대구광역시,서구,대구광역시-서구,15 - 29세,'22상,44.1
대구광역시,남구,대구광역시-남구,15 - 29세,'21상,38.8
대구광역시,남구,대구광역시-남구,15 - 29세,'21하,39.8
대구광역시,남구,대구광역시-남구,15 - 29세,'22상,41.6
대구광역시,북구,대구광역시-북구,15 - 29세,'21상,31.1
대구광역시,북구,대구광역시-북구,15 - 29세,'21하,31.6
대구광역시,북구,대구광역시-북구,15 - 29세,'22상,33.2
대구광역시,수성구,대구광역시-수성구,15 - 29세,'21상,27.1
대구광역시,수성구,대구광역시-수성구,15 - 29세,'21하,27.4
대구광역시,수성구,대구광역시-수성구,15 - 29세,'22상,28.1
대구광역시,달서구,대구광역시-달서구,15 - 29세,'21상,37.2
대구광역시,달서구,대구광역시-달서구,15 - 29세,'21하,38.7
대구광역시,달서구,대구광역시-달서구,15 - 29세,'22상,39.4
대구광역시,달성군,대구광역시-달성군,15 - 29세,'21상,37.8
대구광역시,달성군,대구광역시-달성군,15 - 29세,'21하,39.4
대구광역시,달성군,대구광역시-달성군,15 - 29세,'22상,39.2
인천광역시,중구,인천광역시-중구,15 - 29세,'21상,41.4
인천광역시,중구,인천광역시-중구,15 - 29세,'21하,41.6
인천광역시,중구,인천광역시-중구,15 - 29세,'22상,44.1
인천광역시,동구,인천광역시-동구,15 - 29세,'21상,38
인천광역시,동구,인천광역시-동구,15 - 29세,'21하,39.5
인천광역시,동구,인천광역시-동구,15 - 29세,'22상,40.5
인천광역시,연수구,인천광역시-연수구,15 - 29세,'21상,36.6
인천광역시,연수구,인천광역시-연수구,15 - 29세,'21하,38.9
인천광역시,연수구,인천광역시-연수구,15 - 29세,'22상,38.3
인천광역시,남동구,인천광역시-남동구,15 - 29세,'21상,41.1
인천광역시,남동구,인천광역시-남동구,15 - 29세,'21하,45.3
인천광역시,남동구,인천광역시-남동구,15 - 29세,'22상,46.3
인천광역시,부평구,인천광역시-부평구,15 - 29세,'21상,45.9
인천광역시,부평구,인천광역시-부평구,15 - 29세,'21하,49.6
인천광역시,부평구,인천광역시-부평구,15 - 29세,'22상,52.2
인천광역시,계양구,인천광역시-계양구,15 - 29세,'21상,43
인천광역시,계양구,인천광역시-계양구,15 - 29세,'21하,43.3
인천광역시,계양구,인천광역시-계양구,15 - 29세,'22상,44.8
인천광역시,서구,인천광역시-서구,15 - 29세,'21상,45.8
인천광역시,서구,인천광역시-서구,15 - 29세,'21하,43.7
인천광역시,서구,인천광역시-서구,15 - 29세,'22상,43.6
인천광역시,미추홀구,인천광역시-미추홀구,15 - 29세,'21상,45.2
인천광역시,미추홀구,인천광역시-미추홀구,15 - 29세,'21하,47.7
인천광역시,미추홀구,인천광역시-미추홀구,15 - 29세,'22상,45.7
인천광역시,강화군,인천광역시-강화군,15 - 29세,'21상,36.7
인천광역시,강화군,인천광역시-강화군,15 - 29세,'21하,34.5
인천광역시,강화군,인천광역시-강화군,15 - 29세,'22상,41.3
인천광역시,옹진군,인천광역시-옹진군,15 - 29세,'21상,57.9
인천광역시,옹진군,인천광역시-옹진군,15 - 29세,'21하,52.4
인천광역시,옹진군,인천광역시-옹진군,15 - 29세,'22상,56.1
광주광역시,동구,광주광역시-동구,15 - 29세,'21상,34.6
광주광역시,동구,광주광역시-동구,15 - 29세,'21하,33.1
광주광역시,동구,광주광역시-동구,15 - 29세,'22상,40.4
광주광역시,서구,광주광역시-서구,15 - 29세,'21상,39.7
광주광역시,서구,광주광역시-서구,15 - 29세,'21하,38.1
광주광역시,서구,광주광역시-서구,15 - 29세,'22상,40.3
광주광역시,남구,광주광역시-남구,15 - 29세,'21상,33.5
광주광역시,남구,광주광역시-남구,15 - 29세,'21하,33.2
광주광역시,남구,광주광역시-남구,15 - 29세,'22상,36.3
광주광역시,북구,광주광역시-북구,15 - 29세,'21상,34.7
광주광역시,북구,광주광역시-북구,15 - 29세,'21하,35.1
광주광역시,북구,광주광역시-북구,15 - 29세,'22상,39.7
광주광역시,광산구,광주광역시-광산구,15 - 29세,'21상,35.9
광주광역시,광산구,광주광역시-광산구,15 - 29세,'21하,37.4
광주광역시,광산구,광주광역시-광산구,15 - 29세,'22상,35.6
대전광역시,동구,대전광역시-동구,15 - 29세,'21상,29.4
대전광역시,동구,대전광역시-동구,15 - 29세,'21하,34.2
대전광역시,동구,대전광역시-동구,15 - 29세,'22상,33.8
대전광역시,중구,대전광역시-중구,15 - 29세,'21상,39
대전광역시,중구,대전광역시-중구,15 - 29세,'21하,44.3
대전광역시,중구,대전광역시-중구,15 - 29세,'22상,47.6
대전광역시,서구,대전광역시-서구,15 - 29세,'21상,44.2
대전광역시,서구,대전광역시-서구,15 - 29세,'21하,43.3
대전광역시,서구,대전광역시-서구,15 - 29세,'22상,44.2
대전광역시,유성구,대전광역시-유성구,15 - 29세,'21상,43
대전광역시,유성구,대전광역시-유성구,15 - 29세,'21하,39.5
대전광역시,유성구,대전광역시-유성구,15 - 29세,'22상,43.8
대전광역시,대덕구,대전광역시-대덕구,15 - 29세,'21상,40.3
대전광역시,대덕구,대전광역시-대덕구,15 - 29세,'21하,44.6
대전광역시,대덕구,대전광역시-대덕구,15 - 29세,'22상,46
울산광역시,중구,울산광역시-중구,15 - 29세,'21상,35.1
울산광역시,중구,울산광역시-중구,15 - 29세,'21하,40.3
울산광역시,중구,울산광역시-중구,15 - 29세,'22상,40.1
울산광역시,남구,울산광역시-남구,15 - 29세,'21상,36.2
울산광역시,남구,울산광역시-남구,15 - 29세,'21하,37.7
울산광역시,남구,울산광역시-남구,15 - 29세,'22상,38
울산광역시,동구,울산광역시-동구,15 - 29세,'21상,30.9
울산광역시,동구,울산광역시-동구,15 - 29세,'21하,30.9
울산광역시,동구,울산광역시-동구,15 - 29세,'22상,34.7
울산광역시,북구,울산광역시-북구,15 - 29세,'21상,33.7
울산광역시,북구,울산광역시-북구,15 - 29세,'21하,38.5
울산광역시,북구,울산광역시-북구,15 - 29세,'22상,36.4
울산광역시,울주군,울산광역시-울주군,15 - 29세,'21상,32.9
울산광역시,울주군,울산광역시-울주군,15 - 29세,'21하,33.6
울산광역시,울주군,울산광역시-울주군,15 - 29세,'22상,38.7
경기도,수원시,경기도-수원시,15 - 29세,'18상,42
경기도,수원시,경기도-수원시,15 - 29세,'18하,43.8
경기도,수원시,경기도-수원시,15 - 29세,'19상,45.4
경기도,수원시,경기도-수원시,15 - 29세,'19하,44.7
경기도,수원시,경기도-수원시,15 - 29세,'20상,43.7
경기도,수원시,경기도-수원시,15 - 29세,'20하,41
경기도,수원시,경기도-수원시,15 - 29세,'21상,43
경기도,수원시,경기도-수원시,15 - 29세,'21하,44.8
경기도,수원시,경기도-수원시,15 - 29세,'22상,49.1
경기도,성남시,경기도-성남시,15 - 29세,'18상,42.6
경기도,성남시,경기도-성남시,15 - 29세,'18하,40.2
경기도,성남시,경기도-성남시,15 - 29세,'19상,43
경기도,성남시,경기도-성남시,15 - 29세,'19하,46.5
경기도,성남시,경기도-성남시,15 - 29세,'20상,43.5
경기도,성남시,경기도-성남시,15 - 29세,'20하,42.1
경기도,성남시,경기도-성남시,15 - 29세,'21상,42.4
경기도,성남시,경기도-성남시,15 - 29세,'21하,45.4
경기도,성남시,경기도-성남시,15 - 29세,'22상,42.9
경기도,의정부시,경기도-의정부시,15 - 29세,'18상,39.2
경기도,의정부시,경기도-의정부시,15 - 29세,'18하,40.1
경기도,의정부시,경기도-의정부시,15 - 29세,'19상,44.8
경기도,의정부시,경기도-의정부시,15 - 29세,'19하,43.7
경기도,의정부시,경기도-의정부시,15 - 29세,'20상,38.4
경기도,의정부시,경기도-의정부시,15 - 29세,'20하,38.1
경기도,의정부시,경기도-의정부시,15 - 29세,'21상,38.4
경기도,의정부시,경기도-의정부시,15 - 29세,'21하,42.1
경기도,의정부시,경기도-의정부시,15 - 29세,'22상,42.5
경기도,안양시,경기도-안양시,15 - 29세,'18상,41.5
경기도,안양시,경기도-안양시,15 - 29세,'18하,42.3
경기도,안양시,경기도-안양시,15 - 29세,'19상,44
경기도,안양시,경기도-안양시,15 - 29세,'19하,45.7
경기도,안양시,경기도-안양시,15 - 29세,'20상,39.8
경기도,안양시,경기도-안양시,15 - 29세,'20하,42.8
경기도,안양시,경기도-안양시,15 - 29세,'21상,43.1
경기도,안양시,경기도-안양시,15 - 29세,'21하,41.3
경기도,안양시,경기도-안양시,15 - 29세,'22상,43.6
경기도,부천시,경기도-부천시,15 - 29세,'18상,44.2
경기도,부천시,경기도-부천시,15 - 29세,'18하,46.2
경기도,부천시,경기도-부천시,15 - 29세,'19상,46.3
경기도,부천시,경기도-부천시,15 - 29세,'19하,44.3
경기도,부천시,경기도-부천시,15 - 29세,'20상,43.2
경기도,부천시,경기도-부천시,15 - 29세,'20하,41.8
경기도,부천시,경기도-부천시,15 - 29세,'21상,45.4
경기도,부천시,경기도-부천시,15 - 29세,'21하,45.5
경기도,부천시,경기도-부천시,15 - 29세,'22상,44.6
경기도,광명시,경기도-광명시,15 - 29세,'18상,38.2
경기도,광명시,경기도-광명시,15 - 29세,'18하,39
경기도,광명시,경기도-광명시,15 - 29세,'19상,39.7
경기도,광명시,경기도-광명시,15 - 29세,'19하,39.7
경기도,광명시,경기도-광명시,15 - 29세,'20상,36.6
경기도,광명시,경기도-광명시,15 - 29세,'20하,37
경기도,광명시,경기도-광명시,15 - 29세,'21상,36.9
경기도,광명시,경기도-광명시,15 - 29세,'21하,36.7
경기도,광명시,경기도-광명시,15 - 29세,'22상,38
경기도,평택시,경기도-평택시,15 - 29세,'18상,44.8
경기도,평택시,경기도-평택시,15 - 29세,'18하,41.1
경기도,평택시,경기도-평택시,15 - 29세,'19상,46.3
경기도,평택시,경기도-평택시,15 - 29세,'19하,43.7
경기도,평택시,경기도-평택시,15 - 29세,'20상,41.9
경기도,평택시,경기도-평택시,15 - 29세,'20하,42.9
경기도,평택시,경기도-평택시,15 - 29세,'21상,47.3
경기도,평택시,경기도-평택시,15 - 29세,'21하,45.1
경기도,평택시,경기도-평택시,15 - 29세,'22상,46.5
경기도,동두천시,경기도-동두천시,15 - 29세,'18상,34.9
경기도,동두천시,경기도-동두천시,15 - 29세,'18하,35.5
경기도,동두천시,경기도-동두천시,15 - 29세,'19상,34.9
경기도,동두천시,경기도-동두천시,15 - 29세,'19하,39.8
경기도,동두천시,경기도-동두천시,15 - 29세,'20상,39.2
경기도,동두천시,경기도-동두천시,15 - 29세,'20하,39
경기도,동두천시,경기도-동두천시,15 - 29세,'21상,39.5
경기도,동두천시,경기도-동두천시,15 - 29세,'21하,43.3
경기도,동두천시,경기도-동두천시,15 - 29세,'22상,40
경기도,안산시,경기도-안산시,15 - 29세,'18상,42
경기도,안산시,경기도-안산시,15 - 29세,'18하,41.2
경기도,안산시,경기도-안산시,15 - 29세,'19상,43.3
경기도,안산시,경기도-안산시,15 - 29세,'19하,43.3
경기도,안산시,경기도-안산시,15 - 29세,'20상,37.9
경기도,안산시,경기도-안산시,15 - 29세,'20하,37.4
경기도,안산시,경기도-안산시,15 - 29세,'21상,42.6
경기도,안산시,경기도-안산시,15 - 29세,'21하,42.8
경기도,안산시,경기도-안산시,15 - 29세,'22상,46.1
경기도,고양시,경기도-고양시,15 - 29세,'18상,42.2
경기도,고양시,경기도-고양시,15 - 29세,'18하,42.5
경기도,고양시,경기도-고양시,15 - 29세,'19상,39.5
경기도,고양시,경기도-고양시,15 - 29세,'19하,41.9
경기도,고양시,경기도-고양시,15 - 29세,'20상,37
경기도,고양시,경기도-고양시,15 - 29세,'20하,41.8
경기도,고양시,경기도-고양시,15 - 29세,'21상,40.8
경기도,고양시,경기도-고양시,15 - 29세,'21하,42.9
경기도,고양시,경기도-고양시,15 - 29세,'22상,45.7
경기도,과천시,경기도-과천시,15 - 29세,'18상,31.3
경기도,과천시,경기도-과천시,15 - 29세,'18하,29
경기도,과천시,경기도-과천시,15 - 29세,'19상,30.3
경기도,과천시,경기도-과천시,15 - 29세,'19하,30.8
경기도,과천시,경기도-과천시,15 - 29세,'20상,26.5
경기도,과천시,경기도-과천시,15 - 29세,'20하,28.8
경기도,과천시,경기도-과천시,15 - 29세,'21상,30.5
경기도,과천시,경기도-과천시,15 - 29세,'21하,33.2
경기도,과천시,경기도-과천시,15 - 29세,'22상,37.1
경기도,구리시,경기도-구리시,15 - 29세,'18상,41.4
경기도,구리시,경기도-구리시,15 - 29세,'18하,41.6
경기도,구리시,경기도-구리시,15 - 29세,'19상,39.6
경기도,구리시,경기도-구리시,15 - 29세,'19하,41
경기도,구리시,경기도-구리시,15 - 29세,'20상,38.2
경기도,구리시,경기도-구리시,15 - 29세,'20하,44.3
경기도,구리시,경기도-구리시,15 - 29세,'21상,43.9
경기도,구리시,경기도-구리시,15 - 29세,'21하,41.6
경기도,구리시,경기도-구리시,15 - 29세,'22상,44.9
경기도,남양주시,경기도-남양주시,15 - 29세,'18상,35.4
경기도,남양주시,경기도-남양주시,15 - 29세,'18하,32.9
경기도,남양주시,경기도-남양주시,15 - 29세,'19상,36.4
경기도,남양주시,경기도-남양주시,15 - 29세,'19하,38.3
경기도,남양주시,경기도-남양주시,15 - 29세,'20상,35.3
경기도,남양주시,경기도-남양주시,15 - 29세,'20하,36.7
경기도,남양주시,경기도-남양주시,15 - 29세,'21상,37.2
경기도,남양주시,경기도-남양주시,15 - 29세,'21하,38.6
경기도,남양주시,경기도-남양주시,15 - 29세,'22상,38.3
경기도,오산시,경기도-오산시,15 - 29세,'18상,43.2
경기도,오산시,경기도-오산시,15 - 29세,'18하,45.3
경기도,오산시,경기도-오산시,15 - 29세,'19상,46.6
경기도,오산시,경기도-오산시,15 - 29세,'19하,46.7
경기도,오산시,경기도-오산시,15 - 29세,'20상,41.4
경기도,오산시,경기도-오산시,15 - 29세,'20하,42.3
경기도,오산시,경기도-오산시,15 - 29세,'21상,43.5
경기도,오산시,경기도-오산시,15 - 29세,'21하,44.5
경기도,오산시,경기도-오산시,15 - 29세,'22상,47.4
경기도,시흥시,경기도-시흥시,15 - 29세,'18상,39.7
경기도,시흥시,경기도-시흥시,15 - 29세,'18하,42.5
경기도,시흥시,경기도-시흥시,15 - 29세,'19상,46.4
경기도,시흥시,경기도-시흥시,15 - 29세,'19하,45.8
경기도,시흥시,경기도-시흥시,15 - 29세,'20상,42.8
경기도,시흥시,경기도-시흥시,15 - 29세,'20하,45.1
경기도,시흥시,경기도-시흥시,15 - 29세,'21상,43.2
경기도,시흥시,경기도-시흥시,15 - 29세,'21하,44.7
경기도,시흥시,경기도-시흥시,15 - 29세,'22상,45.3
경기도,군포시,경기도-군포시,15 - 29세,'18상,39.6
경기도,군포시,경기도-군포시,15 - 29세,'18하,41.7
경기도,군포시,경기도-군포시,15 - 29세,'19상,42.6
경기도,군포시,경기도-군포시,15 - 29세,'19하,43.9
경기도,군포시,경기도-군포시,15 - 29세,'20상,38.7
경기도,군포시,경기도-군포시,15 - 29세,'20하,41.4
경기도,군포시,경기도-군포시,15 - 29세,'21상,41.1
경기도,군포시,경기도-군포시,15 - 29세,'21하,46.6
경기도,군포시,경기도-군포시,15 - 29세,'22상,48.8
경기도,의왕시,경기도-의왕시,15 - 29세,'18상,39.9
경기도,의왕시,경기도-의왕시,15 - 29세,'18하,38.6
경기도,의왕시,경기도-의왕시,15 - 29세,'19상,39
경기도,의왕시,경기도-의왕시,15 - 29세,'19하,36.9
경기도,의왕시,경기도-의왕시,15 - 29세,'20상,35.8
경기도,의왕시,경기도-의왕시,15 - 29세,'20하,37.8
경기도,의왕시,경기도-의왕시,15 - 29세,'21상,40.1
경기도,의왕시,경기도-의왕시,15 - 29세,'21하,41.7
경기도,의왕시,경기도-의왕시,15 - 29세,'22상,42
경기도,하남시,경기도-하남시,15 - 29세,'18상,43.7
경기도,하남시,경기도-하남시,15 - 29세,'18하,45.9
경기도,하남시,경기도-하남시,15 - 29세,'19상,41.7
경기도,하남시,경기도-하남시,15 - 29세,'19하,46.2
경기도,하남시,경기도-하남시,15 - 29세,'20상,48.3
경기도,하남시,경기도-하남시,15 - 29세,'20하,43.9
경기도,하남시,경기도-하남시,15 - 29세,'21상,45.8
경기도,하남시,경기도-하남시,15 - 29세,'21하,46.2
경기도,하남시,경기도-하남시,15 - 29세,'22상,46.4
경기도,용인시,경기도-용인시,15 - 29세,'18상,34.5
경기도,용인시,경기도-용인시,15 - 29세,'18하,37.9
경기도,용인시,경기도-용인시,15 - 29세,'19상,38
경기도,용인시,경기도-용인시,15 - 29세,'19하,37.7
경기도,용인시,경기도-용인시,15 - 29세,'20상,33.5
경기도,용인시,경기도-용인시,15 - 29세,'20하,36.8
경기도,용인시,경기도-용인시,15 - 29세,'21상,39.9
경기도,용인시,경기도-용인시,15 - 29세,'21하,40.6
경기도,용인시,경기도-용인시,15 - 29세,'22상,41.6
경기도,파주시,경기도-파주시,15 - 29세,'18상,40.9
경기도,파주시,경기도-파주시,15 - 29세,'18하,42.4
경기도,파주시,경기도-파주시,15 - 29세,'19상,44.6
경기도,파주시,경기도-파주시,15 - 29세,'19하,41.5
경기도,파주시,경기도-파주시,15 - 29세,'20상,40.1
경기도,파주시,경기도-파주시,15 - 29세,'20하,35.7
경기도,파주시,경기도-파주시,15 - 29세,'21상,35.3
경기도,파주시,경기도-파주시,15 - 29세,'21하,39.1
경기도,파주시,경기도-파주시,15 - 29세,'22상,42.3
경기도,이천시,경기도-이천시,15 - 29세,'18상,43.5
경기도,이천시,경기도-이천시,15 - 29세,'18하,47.7
경기도,이천시,경기도-이천시,15 - 29세,'19상,49
경기도,이천시,경기도-이천시,15 - 29세,'19하,46.1
경기도,이천시,경기도-이천시,15 - 29세,'20상,48.4
경기도,이천시,경기도-이천시,15 - 29세,'20하,42.9
경기도,이천시,경기도-이천시,15 - 29세,'21상,47.7
경기도,이천시,경기도-이천시,15 - 29세,'21하,51.5
경기도,이천시,경기도-이천시,15 - 29세,'22상,50.7
경기도,안성시,경기도-안성시,15 - 29세,'18상,47.7
경기도,안성시,경기도-안성시,15 - 29세,'18하,46.3
경기도,안성시,경기도-안성시,15 - 29세,'19상,46.2
경기도,안성시,경기도-안성시,15 - 29세,'19하,42.8
경기도,안성시,경기도-안성시,15 - 29세,'20상,42.5
경기도,안성시,경기도-안성시,15 - 29세,'20하,43.9
경기도,안성시,경기도-안성시,15 - 29세,'21상,42.6
경기도,안성시,경기도-안성시,15 - 29세,'21하,41.5
경기도,안성시,경기도-안성시,15 - 29세,'22상,42.2
경기도,김포시,경기도-김포시,15 - 29세,'18상,38.5
경기도,김포시,경기도-김포시,15 - 29세,'18하,39.7
경기도,김포시,경기도-김포시,15 - 29세,'19상,42.8
경기도,김포시,경기도-김포시,15 - 29세,'19하,41.8
